subject,ma_mau,substance,intensity,roi,band,abs_power,rel_power
P014,S2_5,Sucralose,5,Temporal,alpha,3.2696534180581973e-10,0.07834533098542731
P014,S2_5,Sucralose,5,Temporal,beta,1.0804760405862952e-09,0.30318551177534697
P014,S2_5,Sucralose,5,Temporal,delta,8.814497337119074e-10,0.24171577331938257
P014,S2_5,Sucralose,5,Temporal,gamma,1.056961254998818e-09,0.27505361528095945
P014,S2_5,Sucralose,5,Temporal,theta,3.471173665396725e-10,0.10169976863888378
P014,S2_7,Sucralose,7,Central,alpha,2.6276741321388573e-10,0.11763384295959704
P014,S2_7,Sucralose,7,Central,beta,8.696678939441106e-10,0.33230270579778576
P014,S2_7,Sucralose,7,Central,delta,2.0229511636176006e-10,0.18093500488196834
P014,S2_7,Sucralose,7,Central,gamma,6.748186633408179e-10,0.2717973509354486
P014,S2_7,Sucralose,7,Central,theta,1.8982625608757027e-10,0.09733109542520033
P014,S2_7,Sucralose,7,Frontal,alpha,2.1888697707994433e-10,0.09492771642512125
P014,S2_7,Sucralose,7,Frontal,beta,6.519399615945683e-10,0.25242527456980535
P014,S2_7,Sucralose,7,Frontal,delta,6.048039838094615e-10,0.31415673784237685
P014,S2_7,Sucralose,7,Frontal,gamma,5.926702248539368e-10,0.23022413807887257
P014,S2_7,Sucralose,7,Frontal,theta,2.2139074547266396e-10,0.108266133083824
P014,S2_7,Sucralose,7,Gustatory,alpha,2.740571322291602e-10,0.0954750443136531
P014,S2_7,Sucralose,7,Gustatory,beta,1.0156471162306172e-09,0.33523724238462765
P014,S2_7,Sucralose,7,Gustatory,delta,3.7242912303385466e-10,0.19541250900436075
P014,S2_7,Sucralose,7,Gustatory,gamma,8.57881458841579e-10,0.2685637186652645
P014,S2_7,Sucralose,7,Gustatory,theta,2.6530421464075346e-10,0.10531148563209383
P014,S2_7,Sucralose,7,Occipital,alpha,1.8713480511483739e-10,0.08029958943667195
P014,S2_7,Sucralose,7,Occipital,beta,8.604749589822414e-10,0.3287025278744451
P014,S2_7,Sucralose,7,Occipital,delta,3.897873654251034e-10,0.23294224993170615
P014,S2_7,Sucralose,7,Occipital,gamma,6.170189948267364e-10,0.2583756438725362
P014,S2_7,Sucralose,7,Occipital,theta,2.5430836930706036e-10,0.09967998888464055
P014,S2_7,Sucralose,7,Parietal,alpha,2.3498652891521734e-10,0.08191033947493373
P014,S2_7,Sucralose,7,Parietal,beta,9.069579442430534e-10,0.2864262390527537
P014,S2_7,Sucralose,7,Parietal,delta,7.011928027778632e-10,0.2678867939808922
P014,S2_7,Sucralose,7,Parietal,gamma,7.282901971620554e-10,0.2601056944400044
P014,S2_7,Sucralose,7,Parietal,theta,3.0209743169281034e-10,0.10367093305141595
P014,S2_7,Sucralose,7,Temporal,alpha,2.658192143253503e-10,0.0815921637394772
P014,S2_7,Sucralose,7,Temporal,beta,9.807814759289956e-10,0.30982178721878006
P014,S2_7,Sucralose,7,Temporal,delta,6.366505208579832e-10,0.22410985101740788
P014,S2_7,Sucralose,7,Temporal,gamma,8.829825706756878e-10,0.28051551753048753
P014,S2_7,Sucralose,7,Temporal,theta,2.9040126551813487e-10,0.10396068049384709
P015,H2O,Water,0,Central,alpha,2.8076789814994935e-10,0.09829449500641045
P015,H2O,Water,0,Central,beta,1.013551128104219e-09,0.2967891001914403
P015,H2O,Water,0,Central,delta,4.230037931431823e-10,0.23974725827642962
P015,H2O,Water,0,Central,gamma,7.852806941811957e-10,0.25842076805664405
P015,H2O,Water,0,Central,theta,2.517630091485843e-10,0.10674837846907555
P015,H2O,Water,0,Frontal,alpha,1.942448593012485e-10,0.08519858133052867
P015,H2O,Water,0,Frontal,beta,5.285510140262396e-10,0.22587656084542274
P015,H2O,Water,0,Frontal,delta,7.114415165010994e-10,0.2942382674809944
P015,H2O,Water,0,Frontal,gamma,6.08202302962178e-10,0.26838484562177606
P015,H2O,Water,0,Frontal,theta,2.919420960425584e-10,0.12630174472127806
P015,H2O,Water,0,Gustatory,alpha,3.145634971361418e-10,0.09520550724831789
P015,H2O,Water,0,Gustatory,beta,9.875492896319777e-10,0.2621016245039279
P015,H2O,Water,0,Gustatory,delta,6.910822485660722e-10,0.2783687316984572
P015,H2O,Water,0,Gustatory,gamma,8.838480892089927e-10,0.2499978611564275
P015,H2O,Water,0,Gustatory,theta,3.2207011059051595e-10,0.11432627539286941
P015,H2O,Water,0,Occipital,alpha,2.759142316189656e-10,0.08711443210209992
P015,H2O,Water,0,Occipital,beta,9.479048932911292e-10,0.29210916677592685
P015,H2O,Water,0,Occipital,delta,5.387820079588422e-10,0.25100313234623756
P015,H2O,Water,0,Occipital,gamma,8.742580707310038e-10,0.2834061778124286
P015,H2O,Water,0,Occipital,theta,2.62452587343816e-10,0.0863670909633069
P015,H2O,Water,0,Parietal,alpha,3.054197220986253e-10,0.09558211930268022
P015,H2O,Water,0,Parietal,beta,1.1583424018292966e-09,0.3078832481977962
P015,H2O,Water,0,Parietal,delta,4.781221823309739e-10,0.20860380111390592
P015,H2O,Water,0,Parietal,gamma,9.725227194945066e-10,0.29428253154594897
P015,H2O,Water,0,Parietal,theta,3.0319767489066656e-10,0.09364829983966873
P015,H2O,Water,0,Temporal,alpha,3.1324203185884435e-10,0.08806803300038571
P015,H2O,Water,0,Temporal,beta,9.575738599278695e-10,0.2528008124103577
P015,H2O,Water,0,Temporal,delta,7.640622425235165e-10,0.29180815537882776
P015,H2O,Water,0,Temporal,gamma,9.565891715239832e-10,0.2564967502341355
P015,H2O,Water,0,Temporal,theta,3.3503010053898345e-10,0.11082624897629328
P015,S1_12,Sucrose,12,Central,alpha,2.8722152727540697e-10,0.09414111311097811
P015,S1_12,Sucrose,12,Central,beta,9.923303790782475e-10,0.2953920803785603
P015,S1_12,Sucrose,12,Central,delta,3.7422693923937483e-10,0.22919033545317996
P015,S1_12,Sucrose,12,Central,gamma,8.9990383415078e-10,0.27962546939679955
P015,S1_12,Sucrose,12,Central,theta,2.959170032457986e-10,0.1016510016604818
P015,S1_12,Sucrose,12,Frontal,alpha,1.8098016563732016e-10,0.07457508494710986
P015,S1_12,Sucrose,12,Frontal,beta,5.581061906858809e-10,0.21620721494189143
P015,S1_12,Sucrose,12,Frontal,delta,7.630004102407198e-10,0.345700584323624
P015,S1_12,Sucrose,12,Frontal,gamma,5.955037831075176e-10,0.2401808506280557
P015,S1_12,Sucrose,12,Frontal,theta,2.7058181427280596e-10,0.12333626515931907
P015,S1_12,Sucrose,12,Gustatory,alpha,2.921905982654893e-10,0.0899480329721014
P015,S1_12,Sucrose,12,Gustatory,beta,9.360117157064594e-10,0.26708513395374117
P015,S1_12,Sucrose,12,Gustatory,delta,6.13074931311083e-10,0.2626291862530411
P015,S1_12,Sucrose,12,Gustatory,gamma,9.209235793729207e-10,0.27219258704902377
P015,S1_12,Sucrose,12,Gustatory,theta,3.2294034283079e-10,0.10814505977209248
P015,S1_12,Sucrose,12,Occipital,alpha,2.966118675600983e-10,0.08497594360687938
P015,S1_12,Sucrose,12,Occipital,beta,1.0308432630850038e-09,0.29818552564478457
P015,S1_12,Sucrose,12,Occipital,delta,5.55552256234425e-10,0.23042876637477303
P015,S1_12,Sucrose,12,Occipital,gamma,9.235906323974083e-10,0.2879860844165826
P015,S1_12,Sucrose,12,Occipital,theta,3.026283027870244e-10,0.09842367995698029
P015,S1_12,Sucrose,12,Parietal,alpha,2.8534938516707803e-10,0.09627466979584803
P015,S1_12,Sucrose,12,Parietal,beta,1.0299051923176746e-09,0.3274932899676129
P015,S1_12,Sucrose,12,Parietal,delta,3.484279295414831e-10,0.1908179302147043
P015,S1_12,Sucrose,12,Parietal,gamma,8.411853225089342e-10,0.2841822813468403
P015,S1_12,Sucrose,12,Parietal,theta,2.429289324074381e-10,0.10123182867499439
P015,S1_12,Sucrose,12,Temporal,alpha,2.8024024813063167e-10,0.08499348240546474
P015,S1_12,Sucrose,12,Temporal,beta,8.998904746747724e-10,0.25017518409587786
P015,S1_12,Sucrose,12,Temporal,delta,6.590856678733337e-10,0.2890204749141998
P015,S1_12,Sucrose,12,Temporal,gamma,9.331001552328058e-10,0.2709384707693959
P015,S1_12,Sucrose,12,Temporal,theta,3.184800725183509e-10,0.10487238781506177
P015,S1_5,Sucrose,5,Central,alpha,3.020034941524187e-10,0.11271645111436475
P015,S1_5,Sucrose,5,Central,beta,8.115954343195325e-10,0.3090487880206354
P015,S1_5,Sucrose,5,Central,delta,3.673720111607298e-10,0.22667839091518482
P015,S1_5,Sucrose,5,Central,gamma,7.214661812841839e-10,0.2699787105953222
P015,S1_5,Sucrose,5,Central,theta,1.9133852727869474e-10,0.08157765935449293
P015,S1_5,Sucrose,5,Frontal,alpha,1.4864228895868852e-10,0.0713315155755012
P015,S1_5,Sucrose,5,Frontal,beta,5.50222921447951e-10,0.2468613846385194
P015,S1_5,Sucrose,5,Frontal,delta,7.015738754374092e-10,0.3460950439007939
P015,S1_5,Sucrose,5,Frontal,gamma,4.876649631302504e-10,0.23177931226233586
P015,S1_5,Sucrose,5,Frontal,theta,2.1950992071761194e-10,0.1039327436228496
P015,S1_5,Sucrose,5,Gustatory,alpha,3.100694752102163e-10,0.10225816624106401
P015,S1_5,Sucrose,5,Gustatory,beta,9.753654651287117e-10,0.29560805715904853
P015,S1_5,Sucrose,5,Gustatory,delta,5.340607676627044e-10,0.23901087498380574
P015,S1_5,Sucrose,5,Gustatory,gamma,8.373386097622359e-10,0.26642792828107104
P015,S1_5,Sucrose,5,Gustatory,theta,2.7581181436627095e-10,0.09669497333501081
P015,S1_5,Sucrose,5,Occipital,alpha,3.261071647837029e-10,0.10017490614313886
P015,S1_5,Sucrose,5,Occipital,beta,1.029879194891804e-09,0.31319239930916437
P015,S1_5,Sucrose,5,Occipital,delta,4.298261581147884e-10,0.20010684864750589
P015,S1_5,Sucrose,5,Occipital,gamma,9.61446151615765e-10,0.29544341825287496
P015,S1_5,Sucrose,5,Occipital,theta,2.685274803712752e-10,0.09108242764731607
P015,S1_5,Sucrose,5,Parietal,alpha,3.6996325260576806e-10,0.0939128229599657
P015,S1_5,Sucrose,5,Parietal,beta,1.4774893936456052e-09,0.3366662283557269
P015,S1_5,Sucrose,5,Parietal,delta,5.63935149905144e-10,0.17697196635320867
P015,S1_5,Sucrose,5,Parietal,gamma,1.26546292885326e-09,0.292757723457992
P015,S1_5,Sucrose,5,Parietal,theta,3.768290128734839e-10,0.09969125887310663
P015,S1_5,Sucrose,5,Temporal,alpha,3.127380616047778e-10,0.09417654170632984
P015,S1_5,Sucrose,5,Temporal,beta,1.0656382139648778e-09,0.27714915956861563
P015,S1_5,Sucrose,5,Temporal,delta,5.622806308241362e-10,0.25997609816771045
P015,S1_5,Sucrose,5,Temporal,gamma,9.5634951336701e-10,0.26511858472361055
P015,S1_5,Sucrose,5,Temporal,theta,3.2764660177338285e-10,0.10357961583373368
P015,S1_7,Sucrose,7,Central,alpha,3.642589650033993e-10,0.10530167081666769
P015,S1_7,Sucrose,7,Central,beta,1.2569291112548198e-09,0.3602245736715384
P015,S1_7,Sucrose,7,Central,delta,3.036596165467318e-10,0.13116517340547187
P015,S1_7,Sucrose,7,Central,gamma,1.1399661511832074e-09,0.32968788135392924
P015,S1_7,Sucrose,7,Central,theta,2.493385139058692e-10,0.07362070075239281
P015,S1_7,Sucrose,7,Frontal,alpha,2.1722696226359852e-10,0.08560654456692209
P015,S1_7,Sucrose,7,Frontal,beta,7.284732854806544e-10,0.2780800869293362
P015,S1_7,Sucrose,7,Frontal,delta,4.719208887376549e-10,0.2896638429065808
P015,S1_7,Sucrose,7,Frontal,gamma,6.339194015332543e-10,0.24898631374293065
P015,S1_7,Sucrose,7,Frontal,theta,1.8938101820559202e-10,0.09766321185423028
P015,S1_7,Sucrose,7,Gustatory,alpha,3.611339728169503e-10,0.09849805406827852
P015,S1_7,Sucrose,7,Gustatory,beta,1.3091644953742849e-09,0.34148231963549214
P015,S1_7,Sucrose,7,Gustatory,delta,4.5051336910314007e-10,0.18296535260923094
P015,S1_7,Sucrose,7,Gustatory,gamma,1.123999260551418e-09,0.29343758534093084
P015,S1_7,Sucrose,7,Gustatory,theta,2.9183662811796153e-10,0.08361668834606756
P015,S1_7,Sucrose,7,Occipital,alpha,3.163582561079217e-10,0.10140476518391275
P015,S1_7,Sucrose,7,Occipital,beta,1.2142985976062208e-09,0.36820012466747154
P015,S1_7,Sucrose,7,Occipital,delta,3.1343914893287135e-10,0.12949077034194553
P015,S1_7,Sucrose,7,Occipital,gamma,9.795321966046565e-10,0.3088850033377844
P015,S1_7,Sucrose,7,Occipital,theta,2.4509821823737235e-10,0.0920193364688855
P015,S1_7,Sucrose,7,Parietal,alpha,2.74962142549394e-10,0.09340290483036923
P015,S1_7,Sucrose,7,Parietal,beta,1.2343750860361589e-09,0.3594824556636038
P015,S1_7,Sucrose,7,Parietal,delta,4.171404746593625e-10,0.17966253670899085
P015,S1_7,Sucrose,7,Parietal,gamma,8.718921535900816e-10,0.2685196042223727
P015,S1_7,Sucrose,7,Parietal,theta,3.0269007341996203e-10,0.09893249857466346
P015,S1_7,Sucrose,7,Temporal,alpha,3.3667988108538427e-10,0.09536979914137501
P015,S1_7,Sucrose,7,Temporal,beta,1.201821604611889e-09,0.3267980030840955
P015,S1_7,Sucrose,7,Temporal,delta,4.878803258462158e-10,0.20380212863554176
P015,S1_7,Sucrose,7,Temporal,gamma,1.0377466557980094e-09,0.28242350092813806
P015,S1_7,Sucrose,7,Temporal,theta,3.0881475702527085e-10,0.09160656821084984
P015,S2_12,Sucralose,12,Central,alpha,2.7043492021693206e-10,0.09644012938915397
P015,S2_12,Sucralose,12,Central,beta,9.011905943452098e-10,0.32049566447481836
P015,S2_12,Sucralose,12,Central,delta,3.215046416518123e-10,0.20617441009213305
P015,S2_12,Sucralose,12,Central,gamma,7.821954861622453e-10,0.28364288583056185
P015,S2_12,Sucralose,12,Central,theta,2.2333699095156434e-10,0.09324691021333277
P015,S2_12,Sucralose,12,Frontal,alpha,1.613784258260891e-10,0.08000565759406686
P015,S2_12,Sucralose,12,Frontal,beta,5.163803429573095e-10,0.24181685178503556
P015,S2_12,Sucralose,12,Frontal,delta,6.223856396099315e-10,0.30535165676214365
P015,S2_12,Sucralose,12,Frontal,gamma,5.049511824595711e-10,0.237591448013033
P015,S2_12,Sucralose,12,Frontal,theta,2.6895791942597446e-10,0.13523438584572092
P015,S2_12,Sucralose,12,Gustatory,alpha,3.1476488297144274e-10,0.09911972694756468
P015,S2_12,Sucralose,12,Gustatory,beta,9.594884878665102e-10,0.2963944777197499
P015,S2_12,Sucralose,12,Gustatory,delta,5.688097923401012e-10,0.24201719684313047
P015,S2_12,Sucralose,12,Gustatory,gamma,8.139313408148053e-10,0.2571528989702896
P015,S2_12,Sucralose,12,Gustatory,theta,3.0458830248854346e-10,0.10531569951926542
P015,S2_12,Sucralose,12,Occipital,alpha,2.7321196208940035e-10,0.09363853216094524
P015,S2_12,Sucralose,12,Occipital,beta,1.0236618687816788e-09,0.3226886964545772
P015,S2_12,Sucralose,12,Occipital,delta,4.6450678959517745e-10,0.21159658217906457
P015,S2_12,Sucralose,12,Occipital,gamma,8.39594916700398e-10,0.26348069095438004
P015,S2_12,Sucralose,12,Occipital,theta,3.090913379335142e-10,0.10859549825103283
P015,S2_12,Sucralose,12,Parietal,alpha,4.497374460802477e-10,0.10744945113200008
P015,S2_12,Sucralose,12,Parietal,beta,1.2008968507275817e-09,0.2936608474885274
P015,S2_12,Sucralose,12,Parietal,delta,5.778348404879913e-10,0.22318491216781391
P015,S2_12,Sucralose,12,Parietal,gamma,1.0647805297024786e-09,0.25988818524305557
P015,S2_12,Sucralose,12,Parietal,theta,4.2930870032729183e-10,0.1158166039686031
P015,S2_12,Sucralose,12,Temporal,alpha,3.2035034252465496e-10,0.09896709480857994
P015,S2_12,Sucralose,12,Temporal,beta,9.256643480657702e-10,0.2751824368817694
P015,S2_12,Sucralose,12,Temporal,delta,6.098518007458594e-10,0.26015215134358205
P015,S2_12,Sucralose,12,Temporal,gamma,8.595052083553202e-10,0.2572255293894528
P015,S2_12,Sucralose,12,Temporal,theta,3.216218997201733e-10,0.1084727875766158
P015,S2_5,Sucralose,5,Central,alpha,2.5702846280497153e-10,0.09115571408117468
P015,S2_5,Sucralose,5,Central,beta,9.199525529590768e-10,0.28176024203072425
P015,S2_5,Sucralose,5,Central,delta,5.146710074269033e-10,0.23570814199299767
P015,S2_5,Sucralose,5,Central,gamma,8.652749185813121e-10,0.28642136815835434
P015,S2_5,Sucralose,5,Central,theta,2.397483267276672e-10,0.10495453373674934
P015,S2_5,Sucralose,5,Frontal,alpha,2.1193747174719836e-10,0.08325440576385539
P015,S2_5,Sucralose,5,Frontal,beta,6.008819486703746e-10,0.2291252185946158
P015,S2_5,Sucralose,5,Frontal,delta,8.238250394707996e-10,0.32952082651656894
P015,S2_5,Sucralose,5,Frontal,gamma,6.109280896268658e-10,0.24010374709520313
P015,S2_5,Sucralose,5,Frontal,theta,2.9378481649217415e-10,0.11799580202975686
P015,S2_5,Sucralose,5,Gustatory,alpha,3.004629707295521e-10,0.08874608716895897
P015,S2_5,Sucralose,5,Gustatory,beta,9.815774169455224e-10,0.2546629797338788
P015,S2_5,Sucralose,5,Gustatory,delta,9.512938487895177e-10,0.29425731797021915
P015,S2_5,Sucralose,5,Gustatory,gamma,8.789706327786243e-10,0.24429070456043286
P015,S2_5,Sucralose,5,Gustatory,theta,3.6058941382456035e-10,0.11804291056651037
P015,S2_5,Sucralose,5,Occipital,alpha,3.983009427759513e-10,0.09413623358210134
P015,S2_5,Sucralose,5,Occipital,beta,1.0076176263719303e-09,0.26069948072571864
P015,S2_5,Sucralose,5,Occipital,delta,8.646911013980911e-10,0.2484510976651494
P015,S2_5,Sucralose,5,Occipital,gamma,1.0854040459372276e-09,0.293901931766379
P015,S2_5,Sucralose,5,Occipital,theta,3.6078599871430797e-10,0.10281125626065174
P015,S2_5,Sucralose,5,Parietal,alpha,3.617301604692679e-10,0.09347089738138241
P015,S2_5,Sucralose,5,Parietal,beta,1.0759762266310983e-09,0.26174435073173763
P015,S2_5,Sucralose,5,Parietal,delta,1.0712694135699327e-09,0.27230646635437916
P015,S2_5,Sucralose,5,Parietal,gamma,1.0414545522794961e-09,0.25726151610190057
P015,S2_5,Sucralose,5,Parietal,theta,4.077386426136662e-10,0.11521676943060012
P015,S2_5,Sucralose,5,Temporal,alpha,3.513262897082743e-10,0.0915460646991561
P015,S2_5,Sucralose,5,Temporal,beta,1.056699057916033e-09,0.24543108745025113
P015,S2_5,Sucralose,5,Temporal,delta,1.0432062521179896e-09,0.3098374621081229
P015,S2_5,Sucralose,5,Temporal,gamma,9.259259097381994e-10,0.23248880097618407
P015,S2_5,Sucralose,5,Temporal,theta,4.128237083870422e-10,0.12069658476628578
P015,S2_7,Sucralose,7,Central,alpha,2.340237641879212e-10,0.0877119818544103
P015,S2_7,Sucralose,7,Central,beta,8.291493411619928e-10,0.2717078621951668
P015,S2_7,Sucralose,7,Central,delta,4.235151778760163e-10,0.29406997983543226
P015,S2_7,Sucralose,7,Central,gamma,7.513987462989928e-10,0.24924164743896524
P015,S2_7,Sucralose,7,Central,theta,2.6247445465722506e-10,0.09726852867602533
P015,S2_7,Sucralose,7,Frontal,alpha,1.5070637296167526e-10,0.07982894104595219
P015,S2_7,Sucralose,7,Frontal,beta,5.205802648402669e-10,0.2580783007777692
P015,S2_7,Sucralose,7,Frontal,delta,5.316458665251805e-10,0.2987665326791662
P015,S2_7,Sucralose,7,Frontal,gamma,4.679053201648712e-10,0.2469435692169827
P015,S2_7,Sucralose,7,Frontal,theta,2.106202543950304e-10,0.1163826562801296
P015,S2_7,Sucralose,7,Gustatory,alpha,2.515101150697278e-10,0.08362243402759885
P015,S2_7,Sucralose,7,Gustatory,beta,8.958019007811974e-10,0.2680337106081636
P015,S2_7,Sucralose,7,Gustatory,delta,6.058292892651369e-10,0.29994647101513844
P015,S2_7,Sucralose,7,Gustatory,gamma,8.24837972458843e-10,0.24512812791711572
P015,S2_7,Sucralose,7,Gustatory,theta,2.9214357374388166e-10,0.10326925643198351
P015,S2_7,Sucralose,7,Occipital,alpha,3.0573449077672676e-10,0.10409804451329363
P015,S2_7,Sucralose,7,Occipital,beta,8.801358929946888e-10,0.30803085485866294
P015,S2_7,Sucralose,7,Occipital,delta,5.380573576850166e-10,0.22296512028113885
P015,S2_7,Sucralose,7,Occipital,gamma,8.378429413207716e-10,0.27138556300648586
P015,S2_7,Sucralose,7,Occipital,theta,2.604024900730353e-10,0.09352041734041878
P015,S2_7,Sucralose,7,Parietal,alpha,3.699358231586124e-10,0.09732399380081849
P015,S2_7,Sucralose,7,Parietal,beta,1.193345233493274e-09,0.3098569569107852
P015,S2_7,Sucralose,7,Parietal,delta,4.271716989971198e-10,0.20429083993512076
P015,S2_7,Sucralose,7,Parietal,gamma,1.0639311730292679e-09,0.26251638062743565
P015,S2_7,Sucralose,7,Parietal,theta,4.095764611192214e-10,0.1260118287258401
P015,S2_7,Sucralose,7,Temporal,alpha,2.6965099741269816e-10,0.08878981651206241
P015,S2_7,Sucralose,7,Temporal,beta,9.698695877222932e-10,0.2837579579873579
P015,S2_7,Sucralose,7,Temporal,delta,5.965605824368614e-10,0.2655287022030924
P015,S2_7,Sucralose,7,Temporal,gamma,8.525671058985615e-10,0.252682545934907
P015,S2_7,Sucralose,7,Temporal,theta,3.22496479230578e-10,0.10924097736258023
P016,H2O,Water,0,Central,alpha,2.735387292349198e-10,0.10811705809684531
P016,H2O,Water,0,Central,beta,8.832818907560631e-10,0.34636812210654255
P016,H2O,Water,0,Central,delta,2.1101877358983367e-10,0.12532203020524524
P016,H2O,Water,0,Central,gamma,8.115194758956894e-10,0.3160575697525609
P016,H2O,Water,0,Central,theta,2.497448175859015e-10,0.10413521983880628
P016,H2O,Water,0,Frontal,alpha,2.5532314521946813e-10,0.09027059137820387
P016,H2O,Water,0,Frontal,beta,8.660859813045499e-10,0.32150926667769075
P016,H2O,Water,0,Frontal,delta,5.789104410154033e-10,0.23486798648945142
P016,H2O,Water,0,Frontal,gamma,7.345994480942663e-10,0.2531344432158802
P016,H2O,Water,0,Frontal,theta,2.623118363159741e-10,0.1002177122387737
P016,H2O,Water,0,Gustatory,alpha,3.5201951843162066e-10,0.1108988165892604
P016,H2O,Water,0,Gustatory,beta,1.1722715462902976e-09,0.3709756689464143
P016,H2O,Water,0,Gustatory,delta,2.765997864878948e-10,0.10463790946228647
P016,H2O,Water,0,Gustatory,gamma,1.0162448078473569e-09,0.3121536116819676
P016,H2O,Water,0,Gustatory,theta,2.86377860942894e-10,0.10133399332007131
P016,H2O,Water,0,Occipital,alpha,4.2178712394537937e-10,0.11614354074482963
P016,H2O,Water,0,Occipital,beta,1.5086551274701112e-09,0.3880385535509147
P016,H2O,Water,0,Occipital,delta,3.01588986836832e-10,0.09002309167512579
