subject_id,condition,jar_group,jar_numeric,bp_delta_Fp1,bp_delta_Fp2,bp_delta_F3,bp_delta_F4,bp_delta_C3,bp_delta_C4,bp_delta_P3,bp_delta_P4,bp_delta_O1,bp_delta_O2,bp_delta_F7,bp_delta_F8,bp_delta_T7,bp_delta_T8,bp_delta_P7,bp_delta_P8,bp_theta_Fp1,bp_theta_Fp2,bp_theta_F3,bp_theta_F4,bp_theta_C3,bp_theta_C4,bp_theta_P3,bp_theta_P4,bp_theta_O1,bp_theta_O2,bp_theta_F7,bp_theta_F8,bp_theta_T7,bp_theta_T8,bp_theta_P7,bp_theta_P8,bp_alpha_Fp1,bp_alpha_Fp2,bp_alpha_F3,bp_alpha_F4,bp_alpha_C3,bp_alpha_C4,bp_alpha_P3,bp_alpha_P4,bp_alpha_O1,bp_alpha_O2,bp_alpha_F7,bp_alpha_F8,bp_alpha_T7,bp_alpha_T8,bp_alpha_P7,bp_alpha_P8,bp_beta_Fp1,bp_beta_Fp2,bp_beta_F3,bp_beta_F4,bp_beta_C3,bp_beta_C4,bp_beta_P3,bp_beta_P4,bp_beta_O1,bp_beta_O2,bp_beta_F7,bp_beta_F8,bp_beta_T7,bp_beta_T8,bp_beta_P7,bp_beta_P8,bp_gamma_Fp1,bp_gamma_Fp2,bp_gamma_F3,bp_gamma_F4,bp_gamma_C3,bp_gamma_C4,bp_gamma_P3,bp_gamma_P4,bp_gamma_O1,bp_gamma_O2,bp_gamma_F7,bp_gamma_F8,bp_gamma_T7,bp_gamma_T8,bp_gamma_P7,bp_gamma_P8
P016,893,Vua_phai,1,1.3652278383441514e-11,3.730824492221608e-11,1.4081431679453581e-10,1.6414622781665452e-11,1.433685553683995e-10,2.061536338494551e-11,4.72838331174415e-10,3.6288920990874694e-11,2.2233064360683884e-10,5.0417932089830085e-12,1.8433455723956023e-09,3.6186395261490926e-11,1.1103370837104966e-09,1.514256057483459e-11,6.541509789653805e-10,1.575848491668535e-11,5.8716453302097496e-12,2.5257461664048907e-12,5.468869324903567e-11,7.2746639466046145e-12,3.8843749282780294e-10,8.633523504211585e-12,1.4584877988445544e-10,1.3506750101777332e-11,2.6174999798950883e-10,3.6063750965461375e-12,1.8691322557480106e-10,6.4165846358003575e-12,1.7339494927174275e-10,9.301192538799472e-12,3.671991244287671e-10,9.636219152723623e-12,5.921966403723848e-12,1.7692992303385056e-12,1.095564689182536e-11,6.7677978454432654e-12,2.2553048083598907e-10,1.099415672215791e-11,1.7543891554947366e-10,1.7120505350309864e-11,2.4463528807569154e-10,2.245833198870456e-12,1.4000567887650393e-10,1.1388358086508325e-11,1.8823140772537887e-10,9.77629771730678e-12,1.935732314417625e-10,1.2216722723612553e-11,1.8138305948890918e-12,1.0800890160337852e-12,7.669525653670942e-12,3.6166724851366085e-12,5.5875047689274814e-11,3.2201427974200762e-12,4.8106589076391976e-11,4.877468330741597e-12,1.1768640071344586e-10,8.597683363843813e-13,1.3669323725967021e-10,3.1368261268892557e-12,3.36575925854517e-11,2.2053348926613565e-12,5.2124037773388993e-11,2.0149903477148666e-12,4.010413149506494e-12,2.168657619972128e-12,1.4306597963396689e-11,7.991099209861968e-12,1.513832123970146e-10,4.542383294143976e-12,2.0062646094805321e-10,4.688771554011469e-12,2.193777405348689e-10,2.3434979813351537e-12,1.9599202751461868e-10,4.194482021613045e-12,1.1629298115034738e-10,6.184601141715867e-12,1.3867992288304668e-10,6.957749251202206e-12
P016,893,Vua_phai,1,5.0835713204411144e-11,1.0733862386422822e-10,2.4592288171948523e-10,4.655346441460643e-11,3.8105116097379413e-10,2.2880841348535343e-11,3.626911252118689e-10,5.123012975957537e-11,1.4473014049468916e-09,1.3584432661507656e-11,5.888850900379825e-10,5.049826096346103e-11,3.72343165272358e-10,3.782609534817116e-11,3.3079505443112326e-10,2.4569057303216244e-11,4.3186970061510266e-12,3.0329572248251216e-12,3.791596453798921e-11,8.84114431909991e-12,3.7943144767566715e-10,1.738054341444678e-11,3.807456815356691e-10,1.3710025840968819e-11,2.1304847560136329e-10,2.588291593449716e-12,4.933089869803281e-10,1.186212872188263e-11,4.572902731717352e-10,1.2310034754854944e-11,3.8032067726374864e-10,9.24453801967127e-12,1.5926729337585233e-12,3.059635440183389e-12,6.16371435686406e-12,1.9775928577127834e-12,1.6644138016132862e-10,5.152372466581538e-12,5.5457262940699724e-11,6.649495543817476e-12,1.449452743411973e-10,2.203246191336462e-12,3.8900652361344413e-11,4.12654371256204e-12,2.0995056474005603e-10,1.9791759881084327e-12,1.0066865880748561e-10,5.716751163401516e-12,1.2399015222901455e-12,1.4293539385495525e-12,5.8831733378059584e-12,3.3074983778183664e-12,1.1299265465792109e-10,4.122725070526323e-12,2.938100956693528e-11,4.8639801713322304e-12,5.620425207862519e-11,6.615662337932726e-13,2.7006273409871066e-11,3.768685935603067e-12,7.599117812237126e-11,2.8019511037467845e-12,5.1443071477958465e-11,3.2622462678414183e-12,1.6884828533505592e-12,2.1335012707423254e-12,9.088745924407753e-12,3.664381038228706e-12,1.4387308034508216e-10,3.915538511883461e-12,1.1626970133184287e-10,4.9221668111441185e-12,9.779647160131047e-11,1.0570672842784658e-12,1.1076664418908534e-10,4.529408312420998e-12,1.1827507131422568e-10,3.707856538643464e-12,1.395275251823568e-10,3.801364188217309e-12
P016,893,Vua_phai,1,2.476738811380319e-11,2.6145350149063684e-10,2.2427560640172343e-10,1.633627647768656e-11,8.046661954273902e-11,6.281465244794162e-12,1.5346722432071076e-10,7.1192894285186394e-12,4.534770712248023e-10,1.2438228216061401e-11,4.434809570352577e-10,1.541671520693917e-11,3.8351218187699797e-10,2.0967685489840427e-11,9.357663265900196e-10,4.026138838266166e-12,6.37427460493915e-12,4.906516920705817e-12,1.472002394256909e-11,2.3562577913237684e-11,1.1590751446754987e-10,2.0057627922717434e-11,1.8802317577960353e-10,1.3922425256249963e-11,2.595829450248753e-10,5.063501841838782e-12,1.811972380719728e-10,1.778828897493028e-11,1.454308549952254e-10,1.5496595592220286e-11,3.5436037937291003e-10,1.477432081235985e-11,2.575004893845252e-12,2.0108528410349273e-12,6.154657844254005e-12,6.291369934460591e-12,1.4365425702307137e-10,7.751969001138102e-12,8.55403943105644e-11,5.6532051082385516e-12,1.4058268642254136e-10,1.7666184195214217e-12,2.0625389117981967e-10,6.683311643144341e-12,1.7606463416268736e-10,7.528395665065108e-12,1.6788636241372778e-10,2.822876556382686e-12,3.3616585345564657e-12,2.5662156290231826e-12,5.032880031320888e-12,5.2369088897086295e-12,1.8200740665334798e-10,5.029475290349131e-12,1.0318761137842071e-10,5.583235235412631e-12,6.44978349408919e-11,1.3683473799998145e-12,1.6278571834243994e-10,6.0592722731910404e-12,1.538990947810273e-10,6.561652208260558e-12,6.556837969533624e-11,3.715140533723103e-12,4.918272261465234e-12,1.7578002189696954e-12,9.042203949070982e-12,9.030850639306757e-12,9.15050901553801e-11,8.54843641756713e-12,1.2383621932399298e-10,1.0162738377492832e-11,1.402980320928344e-10,1.5610301213466416e-12,1.9994427413677158e-10,1.029354028857976e-11,1.828621728904518e-10,1.2823569927840525e-11,1.653526904283273e-10,7.185114538978114e-12
P016,893,Vua_phai,1,4.0724921899551114e-12,2.3645024345298847e-11,2.3001625200616374e-10,2.3013498512783485e-11,2.0557561079613212e-10,2.0426944066754077e-11,1.1799181001766258e-10,1.7125702443186428e-11,6.274404796570629e-10,2.220031112115411e-11,5.915922089042945e-10,3.0970235117788403e-11,4.880734834436965e-10,2.914135535878364e-11,1.9911418494997574e-10,1.7566252653343015e-11,5.810499244993047e-12,1.529516273762097e-11,2.944734901669118e-11,1.0766029161390174e-11,4.0763218609235774e-10,1.242405764616418e-11,9.12426955537008e-11,1.0440728243317471e-11,1.8156364178864983e-10,3.3525568345849507e-12,1.5255717772685023e-10,8.663240778244861e-12,1.268611138626356e-10,8.507023496296915e-12,1.0371701556046439e-10,1.6844368782277282e-11,6.878455202478151e-12,9.132368412774383e-12,1.0180632942264856e-11,7.384037334251811e-12,1.113883369585816e-10,7.34503105107538e-12,8.450963418677411e-11,8.098669054380264e-12,1.6233985839852123e-10,1.1478279148839603e-12,1.7886436297975996e-10,9.974056606788826e-12,1.2631362501385186e-10,1.2068110170609885e-11,1.6021112299153835e-10,8.135310490428172e-12,2.0553877343426376e-12,1.8479004114798154e-12,6.896292152952803e-12,4.059833376699501e-12,8.086350984586949e-11,4.286521903925046e-12,5.075423056654292e-11,6.59487413552431e-12,7.140951229695208e-11,1.1286917919972371e-12,7.745548559536723e-11,3.532566841032046e-12,1.0318092211980151e-10,5.890357538133955e-12,5.204106103279649e-11,3.430465996617445e-12,5.3124112934112915e-12,2.3233983630288223e-12,1.3300670886634286e-11,7.414011054424851e-12,2.4795574344186165e-10,7.949385611596379e-12,7.415747665775863e-11,1.062559064079867e-11,1.3513396007688508e-10,1.689287972926195e-12,1.7203945374748403e-10,8.760707655425779e-12,1.7931346316945448e-10,9.255045176170784e-12,1.5643503249747142e-10,7.406226097563069e-12
P016,189,Khong_du,0,1.9047589424044537e-11,2.2127615122330466e-10,4.4360509639605407e-10,5.016004687689094e-11,5.378635465497426e-10,5.435502853768486e-11,6.826802528249696e-10,8.198844515768878e-11,7.43403794642446e-10,6.406279568610698e-11,3.1497102279099677e-10,5.269403253427333e-11,4.824888628698189e-10,5.3122517043308293e-11,8.089596758713876e-10,5.035443060596264e-11,5.4658035013871035e-12,4.904689311673201e-12,6.374681714447461e-11,8.96793107428035e-12,4.671209870584532e-10,9.717936970695726e-12,1.4025647234504701e-10,3.2875539820030423e-12,1.21309097634405e-10,1.0204429208272855e-12,1.5419300386119063e-10,6.710494987153216e-12,8.968325376388597e-11,9.664655058790028e-12,9.925259266926517e-11,6.731066908632439e-12,6.463925643852894e-12,5.4548143896756106e-12,1.963179470935996e-12,1.1118783494871603e-11,2.1200747494624099e-10,9.559757127373244e-12,1.2844605838729115e-10,9.155283959477408e-12,1.5299940918898678e-10,2.3204930843596384e-12,8.482863542809529e-11,1.1426294708080732e-11,9.711649961375761e-11,4.8093331351865825e-12,1.6751134600609812e-10,1.0328728398243898e-11,1.3452662090472902e-12,2.1109079696212762e-12,9.475601162989976e-12,2.7300149261563513e-12,3.5301095471255984e-11,2.2619806069983377e-12,7.278040755179919e-11,3.5766625304543054e-12,9.305611421762836e-11,5.981167551646268e-13,4.863135938041207e-11,2.3268114855886077e-12,3.5123929012661696e-11,2.0390126198600856e-12,8.487252784059108e-11,2.287232184939944e-12,2.497987957775495e-12,1.5640422410057897e-12,2.147570429145145e-11,5.176029987027057e-12,1.1832219548081894e-10,4.958726633832726e-12,1.2661965196185948e-10,6.168021412680545e-12,1.629433921280434e-10,1.3479533265225407e-12,9.288680543631137e-11,4.627307856640832e-12,9.246143400699323e-11,4.819710617808502e-12,1.241319655344311e-10,2.9681817698544097e-12
P016,189,Khong_du,0,1.7943325217816176e-11,2.412313647226118e-11,4.4139690932420175e-10,2.14179413676466e-11,2.4050739280798865e-10,3.409281221198115e-11,3.7597268544185374e-10,3.459895151320457e-11,1.312687437975621e-10,9.807741946316091e-12,7.235436019993327e-10,3.1001599460014676e-11,3.2308541793517256e-10,2.0116418640734223e-11,6.23492300947933e-11,1.1623018664366108e-10,7.417723351178843e-12,5.068747545072482e-12,3.53097546996893e-11,1.504913446512193e-11,4.683221807481326e-10,2.7072943622947848e-11,2.24569814742848e-10,1.701119745805813e-11,3.1657869545883516e-10,3.571132974686826e-12,9.547675658622528e-11,1.7107121681685577e-11,1.590960849434352e-10,1.9682218263932173e-11,1.7342629647655816e-10,2.964686240542003e-11,4.63179764938427e-12,2.2463705519131356e-12,8.224227748252954e-12,9.54672746415697e-12,7.350362896079098e-11,7.397896869069926e-12,1.8919975280984075e-10,9.32189745065296e-12,1.9927644527337538e-10,3.610246529041947e-12,4.4385706790377496e-11,7.589601916121352e-12,2.0314171626310867e-10,7.378757464100655e-12,1.4207019812498162e-10,3.183008783064077e-11,3.1002181001969223e-12,1.3538293438265582e-12,7.082522402716968e-12,4.001883036798641e-12,1.3291862611824473e-10,4.6714972009948875e-12,1.292035333753072e-10,4.714134795948802e-12,8.781422967832274e-11,1.923055327666691e-12,6.784534626868758e-11,3.428989625297086e-12,8.330942496472625e-11,4.4104044760340356e-12,8.52961987987644e-11,1.0942592505035815e-11,2.8975226199127777e-12,1.6689397291661416e-12,8.616175876808246e-12,1.2184359811708317e-11,1.0252406286645098e-10,1.1679428226312517e-11,8.724599644095181e-11,1.0265457491672857e-11,1.5096111996884224e-10,1.394222955011378e-12,6.92243242870073e-11,1.111317478718274e-11,1.75327631735036e-10,8.892173380340507e-12,1.1831948804970725e-10,1.9660829488632768e-11
P016,189,Khong_du,0,1.4951819712657428e-11,1.3399105619155289e-10,2.4477843177148994e-10,9.416895158146812e-11,2.010049847745758e-10,9.28500767892488e-11,4.0729133978289706e-10,8.558182819413847e-11,3.905534480014161e-10,5.041924304425425e-11,1.1268277956875417e-09,9.116654973461772e-11,7.950782380572093e-10,5.3966773829762405e-11,5.344212142994079e-11,6.79692436449454e-11,6.940864888292196e-12,7.433371493963956e-12,3.840439504491037e-11,2.722040206089399e-12,2.984231203789143e-10,6.496644275294241e-12,3.467884940627478e-10,6.670283816915087e-12,3.542217769719846e-10,4.5646632004684915e-12,3.099292968654393e-10,5.327954741620468e-12,4.362471413375323e-10,8.356661045273303e-12,3.420852713041973e-10,4.081466362674007e-12,9.611157027698534e-12,8.275597876308523e-12,1.0468311943536267e-11,1.129918032206119e-11,2.3904412037916277e-10,8.352681425246369e-12,2.1718777484906548e-10,9.585396952256083e-12,2.196899977054105e-10,4.229961475247167e-12,1.303999766048723e-10,1.0241724595442461e-11,7.69550506203603e-11,8.880677210750281e-12,7.626998031518643e-11,1.1491333129325594e-11,2.6679311030549365e-12,2.287407051832805e-12,6.666313903398232e-12,3.098632530777185e-12,1.1804351508076246e-10,2.460940901080696e-12,1.1575452359032117e-10,4.624283650762894e-12,1.2034841298795357e-10,2.012831079873228e-12,7.461678770721457e-11,3.3380321055465975e-12,6.432654877400758e-11,4.488374518717796e-12,7.656215527654995e-11,4.860411777566067e-12,3.8092641411016694e-12,2.058484060914929e-12,1.8572125976494635e-11,6.345972626366958e-12,1.933259564237862e-10,5.1421295966115316e-12,1.4570936737390413e-10,5.131605437599234e-12,2.604468577464638e-10,3.4350108945301717e-12,1.812813190294639e-10,8.644261812164389e-12,1.4559484122675906e-10,6.137433605133078e-12,8.05476383746586e-11,4.1851512377633885e-12
P016,189,Khong_du,0,4.158263764359844e-12,7.105801718127513e-13,2.601080831366474e-10,3.2232684508498467e-12,5.080165306611756e-10,1.931615716532588e-11,2.1341885427422627e-10,1.9451240395817e-11,4.226262586971516e-10,2.73822932553108e-12,3.064897876804111e-10,4.026550974008954e-12,3.7862002771066667e-10,1.7278148421835472e-11,8.501298973501796e-10,6.6512092386501e-12,3.921887277232224e-12,8.901388395950193e-13,4.785007792933662e-11,1.120845761198787e-11,4.981782557297372e-11,5.459327608341825e-12,6.002426087963312e-11,1.2807615980972049e-11,4.050303351804438e-10,1.6180325882383023e-12,1.203441733599878e-10,1.2400342174478821e-11,1.3245934459139646e-10,7.609796894663353e-12,1.3936432621269652e-10,6.682310305737275e-12,3.5390682756725406e-12,2.0152028696664426e-12,1.4973452710514096e-11,1.2609032015351025e-11,1.3489081175669102e-10,8.672487975793782e-12,6.178485629689685e-11,1.1303359931223044e-11,2.9247083422433534e-10,2.19384105960762e-12,2.68672892604502e-10,1.8870246978726484e-11,1.1356313847539663e-10,7.993190433419513e-12,2.2284435394184038e-10,1.1476166480471328e-11,4.128481835667635e-12,2.342935365485201e-12,8.694716346070632e-12,7.759661813844573e-12,2.857889225481814e-10,9.87405073876066e-12,7.262275397303627e-11,6.822969100810627e-12,1.923337285406212e-10,2.432229842583353e-12,2.3105426777827992e-10,8.729996484270454e-12,2.1126130947819275e-10,9.012096672710594e-12,2.4620534159054367e-10,9.347475326458432e-12,2.641407855861839e-12,1.3045622594178674e-12,9.225551153052024e-12,5.557497264137404e-12,1.4026543456389992e-10,6.658677360629015e-12,7.685101244469451e-11,8.749878713896109e-12,2.1811356295134123e-10,1.80550476099777e-12,1.9093901537975926e-10,7.446904750489241e-12,8.295067579085309e-11,9.7264993414629e-12,1.764837635556725e-10,7.360910614306077e-12
P016,189,Khong_du,0,5.116433235410958e-12,4.060225841490566e-12,8.59664610923398e-11,1.917432919382318e-11,3.2146933418032994e-10,2.5310939611774248e-11,5.320135464955841e-10,3.289073809406441e-11,3.4171529616775777e-10,7.352603540459612e-12,6.741354602876126e-10,2.37369617267793e-11,9.866324585750457e-10,2.4774745689286694e-11,1.2596334582135347e-10,1.8102781814128304e-11,1.4795643633027712e-11,5.965382658304348e-12,1.6801958801197935e-11,2.6521650278211674e-11,3.993544807803678e-10,2.423561827192726e-11,1.0115950003486173e-10,2.2145924999900653e-11,2.999974297831943e-10,7.56403898008424e-12,1.624658896773661e-10,2.6392458668139184e-11,1.172818728248383e-10,3.1671688073477456e-11,2.2417708137966387e-10,1.5441922716353877e-11,1.3040290423765828e-12,5.405894429356156e-13,1.8330392122506786e-11,1.953863574015975e-12,9.724611043441037e-11,2.7540780031468632e-12,4.559114941213734e-11,2.9200808147551216e-12,6.619990158318937e-11,6.742695805773832e-13,9.366288033540817e-11,1.7281868809989953e-12,6.23138026936731e-11,3.1167966855353514e-12,7.676487700172124e-11,1.976847541768372e-12,2.1165680146943924e-12,1.2446761407290892e-12,4.75023032779889e-12,3.3175569355137932e-12,6.298793802919768e-11,4.128986175949325e-12,7.776588444057653e-11,5.806303964639092e-12,8.639073169056527e-11,8.098772311253604e-13,7.894100028234162e-11,4.376034786353727e-12,6.882075013027083e-11,3.977318810819203e-12,8.949926830689835e-11,4.879081429860471e-12,2.7292463286495073e-12,1.1764714378556141e-12,7.424406054060062e-12,5.231009611858839e-12,7.301007309543698e-11,5.618226365106187e-12,9.602896544324663e-11,4.103558526122345e-12,2.0043041326187967e-10,1.6675212099471947e-12,6.68630107905683e-11,5.197140262538996e-12,8.554771523837361e-11,4.554621434271938e-12,5.950281990296362e-11,3.521287414908912e-12
P016,605,Khong_du,0,1.3478671387877586e-11,6.257588258055822e-12,1.187066244228727e-10,3.756087882111894e-11,6.735303012782948e-11,3.866004590424959e-11,4.57842869526538e-10,4.741301444355631e-11,2.4193478822876136e-10,5.2566635989033205e-12,7.73448587388656e-10,3.949409827724169e-11,1.1084762032945666e-09,3.445505361478486e-11,9.368198673473448e-11,2.1039530718982428e-11,5.032676619734171e-12,3.657465893740827e-12,6.05603625361841e-12,1.471601263305075e-11,9.747905944244018e-11,1.6118082301314267e-11,4.238710632961416e-10,1.0460873867054368e-11,6.498707052289437e-11,4.467946809390294e-12,6.052968322936789e-11,1.5742558871988455e-11,3.95860810582461e-10,1.6433152804896033e-11,9.026517291733811e-11,5.1266280122836995e-12,1.628973025569936e-12,2.441086323466538e-12,1.2166193739594395e-12,5.950229617890652e-12,1.2273313823723614e-10,6.030652969330349e-12,1.7807768162361844e-10,7.810054825042162e-12,6.794003646255413e-11,9.609300068236496e-13,3.6938253306030033e-10,1.0001510603636453e-11,2.4065890197913563e-11,4.6377023738773645e-12,4.889069288197038e-11,3.986412822466756e-12,3.4652554633959597e-12,2.3743435240156435e-12,1.4288626591095228e-11,8.548263921187563e-12,1.0560742688882957e-10,8.564668274385655e-12,1.191761398363313e-10,1.0159033199662815e-11,6.463473135219246e-11,1.5641639436119211e-12,1.043346893248793e-10,7.1154001246534956e-12,1.6160114455577175e-10,7.58981797128636e-12,5.134612288498159e-11,5.6462484224117765e-12,1.7804746309832924e-12,1.1577911346388706e-12,6.311788615183904e-12,4.079453953543336e-12,7.690399531647767e-11,6.343757457360861e-12,1.5169907677192682e-10,6.68437960729239e-12,5.937161099124293e-11,1.0083624432337857e-12,1.5936275069701876e-10,7.156086378097271e-12,2.2046414074445174e-10,5.921818262504658e-12,9.32285796514805e-11,5.616573974867417e-12
P016,605,Khong_du,0,6.683961011480309e-12,3.8457834860197314e-12,1.9946243113113417e-10,3.402258914887798e-11,4.409979754649408e-11,2.939891043425938e-11,2.8139891012742287e-10,2.5702381308520106e-11,2.2009399522412534e-10,5.4975135268809236e-12,8.728675113064347e-10,1.479668936330102e-11,1.0863470916038481e-09,2.7762066942425603e-11,3.3788727038835453e-11,2.1753660953013168e-11,4.940718983333473e-12,2.9709577742467943e-12,3.150027511986536e-11,1.2906079264655038e-11,2.8062129241278496e-11,2.978122105820317e-12,2.8815953513630955e-10,1.165963425650657e-11,1.8893986825902876e-10,5.756766374121781e-12,1.515487077495449e-10,1.6005304945883123e-11,1.2789862445805615e-10,1.121340264905089e-11,9.752473297016099e-11,1.1194667944445964e-11,1.2652416713199158e-12,1.0936501713327947e-12,5.867074014319736e-11,6.108769511597006e-12,5.47712112720125e-11,3.912257769536308e-12,1.671953092984773e-10,3.229922054324105e-12,9.12043734722412e-11,1.7228366704943416e-12,4.84475911644255e-11,3.0214545044434717e-12,2.3662120016372487e-10,6.190852775688455e-12,1.2094754638168117e-10,3.742993637244984e-12,2.4216557065562525e-12,1.738267892132949e-12,5.563664998329261e-11,4.976129717944939e-12,1.1339122459954264e-10,4.604662936395916e-12,2.2919447664674358e-10,5.19299731844356e-12,4.640170796392401e-11,1.2646315927305235e-12,1.112615093312989e-10,4.64116980669414e-12,2.3482989710154375e-10,8.302324594105857e-12,6.722104121701652e-11,3.024637939922586e-12,3.05331738885494e-12,2.8976413252346625e-12,2.286057638210311e-11,6.398113383501423e-12,6.690476131775608e-11,4.451546571592395e-12,2.5797012016098223e-10,5.587266909667606e-12,8.492921540344418e-11,2.459361302290131e-12,1.4757701762755699e-10,6.02001298624881e-12,1.9700654505932549e-10,6.889140964394327e-12,1.210778535490356e-10,3.3333273725947337e-12
