subject,ma_mau,substance,intensity,band,power,win
P007,S2_12,Sucralose,12,delta,2.2839301431387042e-10,early
P007,H2O,Water,0,theta,1.7940442261356675e-10,early
P007,S1_5,Sucrose,5,theta,2.833009534253013e-10,early
P007,S2_12,Sucralose,12,theta,3.091279766423364e-10,early
P007,S1_7,Sucrose,7,theta,3.597154569769866e-10,early
P007,S2_7,Sucralose,7,theta,3.0330584872937053e-10,early
P007,S1_12,Sucrose,12,theta,5.003673309480696e-10,early
P007,S2_5,Sucralose,5,theta,1.487206532000758e-10,early
P007,H2O,Water,0,theta,2.405171767326289e-10,early
P007,S2_5,Sucralose,5,theta,1.2738159758769367e-10,early
P007,S1_12,Sucrose,12,theta,7.975064029825149e-11,early
P007,S2_7,Sucralose,7,theta,4.276474501507556e-10,early
P007,S1_5,Sucrose,5,theta,4.999518217370124e-10,early
P007,S1_7,Sucrose,7,theta,2.931829722897991e-10,early
P007,S2_12,Sucralose,12,theta,1.3383801879844814e-10,early
P007,H2O,Water,0,alpha,2.6334595140948234e-10,early
P007,S1_5,Sucrose,5,alpha,3.0026995342503487e-10,early
P007,S2_12,Sucralose,12,alpha,2.763739033459846e-10,early
P007,S1_7,Sucrose,7,alpha,4.303709140540498e-10,early
P007,S2_7,Sucralose,7,alpha,4.5587971619633933e-10,early
P007,S1_12,Sucrose,12,alpha,3.6011274025076974e-10,early
P007,S2_5,Sucralose,5,alpha,1.2003549083689988e-10,early
P007,H2O,Water,0,alpha,3.4262803086768744e-10,early
P007,S2_5,Sucralose,5,alpha,1.7883145814939776e-10,early
P007,S1_12,Sucrose,12,alpha,1.0606684662443812e-10,early
P007,S2_7,Sucralose,7,alpha,3.561266072973875e-10,early
P007,S1_5,Sucrose,5,alpha,4.5329163955863375e-10,early
P007,S1_7,Sucrose,7,alpha,4.1829144432262183e-10,early
P007,S2_12,Sucralose,12,alpha,1.6356093129587811e-10,early
P007,H2O,Water,0,beta,1.2800982419702675e-09,early
P007,S1_5,Sucrose,5,beta,1.0312427549631497e-09,early
P007,S2_12,Sucralose,12,beta,4.894064875158002e-10,early
P007,S1_7,Sucrose,7,beta,1.92270222416359e-09,early
P007,S2_7,Sucralose,7,beta,1.4051949996101009e-09,early
P007,S1_12,Sucrose,12,beta,1.0855741597104547e-09,early
P007,S2_5,Sucralose,5,beta,4.4095942776631905e-10,early
P007,H2O,Water,0,beta,1.2504216798615777e-09,early
P007,S2_5,Sucralose,5,beta,8.430401373999964e-10,early
P007,S1_12,Sucrose,12,beta,6.899480763543459e-10,early
P007,S2_7,Sucralose,7,beta,1.583357359056347e-09,early
P007,S1_5,Sucrose,5,beta,1.2512589295863438e-09,early
P007,S1_7,Sucrose,7,beta,1.527979851236366e-09,early
P007,S2_12,Sucralose,12,beta,5.786324113211401e-10,early
P007,H2O,Water,0,gamma,7.416059669898453e-10,early
P007,S1_5,Sucrose,5,gamma,9.252640861949387e-10,early
P007,S2_12,Sucralose,12,gamma,7.527084433436153e-10,early
P007,S1_7,Sucrose,7,gamma,1.6230996212781428e-09,early
P007,S2_7,Sucralose,7,gamma,1.2696756390002181e-09,early
P007,S1_12,Sucrose,12,gamma,1.1515313358069409e-09,early
P007,S2_5,Sucralose,5,gamma,4.1477640886810727e-10,early
P007,H2O,Water,0,gamma,1.1669940055050457e-09,early
P007,S2_5,Sucralose,5,gamma,7.006657737730932e-10,early
P007,S1_12,Sucrose,12,gamma,3.919679575017186e-10,early
P007,S2_7,Sucralose,7,gamma,1.2809900707761072e-09,early
P007,S1_5,Sucrose,5,gamma,1.7017771663344185e-09,early
P007,S1_7,Sucrose,7,gamma,1.0541436836764802e-09,early
P007,S2_12,Sucralose,12,gamma,4.77256567612274e-10,early
P008,S2_7,Sucralose,7,delta,3.0121804029123305e-10,early
P008,S2_5,Sucralose,5,delta,1.6551157207504731e-10,early
P008,S2_12,Sucralose,12,delta,1.6744725478003874e-10,early
P008,S1_12,Sucrose,12,delta,3.6224130360441846e-10,early
P008,H2O,Water,0,delta,5.01607453489113e-10,early
P008,S1_7,Sucrose,7,delta,5.889013449613535e-10,early
P008,S1_5,Sucrose,5,delta,2.108329710185874e-10,early
P008,S1_7,Sucrose,7,delta,3.287843893921152e-10,early
P008,S1_5,Sucrose,5,delta,1.759298159913904e-10,early
P008,S1_12,Sucrose,12,delta,2.924257083969024e-10,early
P008,S2_12,Sucralose,12,delta,4.871384661843908e-10,early
P008,H2O,Water,0,delta,3.131188325414384e-10,early
P008,S2_7,Sucralose,7,delta,2.367684431728124e-10,early
P008,S2_5,Sucralose,5,delta,1.482654111337208e-10,early
P008,S2_7,Sucralose,7,theta,3.504502846863098e-10,early
P008,S2_5,Sucralose,5,theta,2.3626910223662397e-10,early
P008,S2_12,Sucralose,12,theta,2.623550044359211e-10,early
P008,S1_12,Sucrose,12,theta,2.5908491135625293e-10,early
P008,H2O,Water,0,theta,3.16679996552539e-10,early
P008,S1_7,Sucrose,7,theta,4.591473337409743e-10,early
P008,S1_5,Sucrose,5,theta,2.2269707979235684e-10,early
P008,S1_7,Sucrose,7,theta,4.302917246286274e-10,early
P008,S1_5,Sucrose,5,theta,3.2311012350930527e-10,early
P008,S1_12,Sucrose,12,theta,4.3364325148520953e-10,early
P008,S2_12,Sucralose,12,theta,2.369128623423828e-10,early
P008,H2O,Water,0,theta,3.948386524842819e-10,early
P008,S2_7,Sucralose,7,theta,4.835991478367551e-10,early
P008,S2_5,Sucralose,5,theta,1.9103984990297244e-10,early
P008,S2_7,Sucralose,7,alpha,6.12975173307711e-10,early
P008,S2_5,Sucralose,5,alpha,2.5752489877507643e-10,early
P008,S2_12,Sucralose,12,alpha,3.466819194788813e-10,early
P008,S1_12,Sucrose,12,alpha,6.855855594210658e-10,early
P008,H2O,Water,0,alpha,4.13962705428209e-10,early
P008,S1_7,Sucrose,7,alpha,6.089494698843911e-10,early
P008,S1_5,Sucrose,5,alpha,3.19426699574115e-10,early
P008,S1_7,Sucrose,7,alpha,5.477818657404813e-10,early
P008,S1_5,Sucrose,5,alpha,3.028112519148651e-10,early
P008,S1_12,Sucrose,12,alpha,3.3291934188147207e-10,early
P008,S2_12,Sucralose,12,alpha,3.428561894095828e-10,early
P008,H2O,Water,0,alpha,7.602383781045575e-10,early
P008,S2_7,Sucralose,7,alpha,4.833217575382998e-10,early
P008,S2_5,Sucralose,5,alpha,2.42532598879452e-10,early
P008,S2_7,Sucralose,7,beta,1.8551145465831214e-09,early
P008,S2_5,Sucralose,5,beta,1.2533402763797799e-09,early
P008,S2_12,Sucralose,12,beta,1.627249750901888e-09,early
P008,S1_12,Sucrose,12,beta,2.0896903689257317e-09,early
P008,H2O,Water,0,beta,1.736402274458663e-09,early
P008,S1_7,Sucrose,7,beta,2.5174214657730644e-09,early
P008,S1_5,Sucrose,5,beta,1.1604800091619357e-09,early
P008,S1_7,Sucrose,7,beta,2.727248723180192e-09,early
P008,S1_5,Sucrose,5,beta,1.186196035239398e-09,early
P008,S1_12,Sucrose,12,beta,1.3999509979093436e-09,early
P008,S2_12,Sucralose,12,beta,1.6175499926566208e-09,early
P008,H2O,Water,0,beta,1.8155378715812574e-09,early
P008,S2_7,Sucralose,7,beta,1.6590848538635041e-09,early
P008,S2_5,Sucralose,5,beta,1.1094674304442181e-09,early
P008,S2_7,Sucralose,7,gamma,1.9140342643487464e-09,early
P008,S2_5,Sucralose,5,gamma,8.043304197892373e-10,early
P008,S2_12,Sucralose,12,gamma,1.3361960574881397e-09,early
P008,S1_12,Sucrose,12,gamma,1.6117847694942218e-09,early
P008,H2O,Water,0,gamma,1.4347992156194362e-09,early
P008,S1_7,Sucrose,7,gamma,1.5952667125616326e-09,early
P008,S1_5,Sucrose,5,gamma,9.65234984594099e-10,early
P008,S1_7,Sucrose,7,gamma,2.3026739729961975e-09,early
P008,S1_5,Sucrose,5,gamma,1.083344983052237e-09,early
P008,S1_12,Sucrose,12,gamma,9.191758956128383e-10,early
P008,S2_12,Sucralose,12,gamma,1.2872020818643518e-09,early
P008,H2O,Water,0,gamma,1.4133229892484267e-09,early
P008,S2_7,Sucralose,7,gamma,1.1109254756594236e-09,early
P008,S2_5,Sucralose,5,gamma,1.0011694928548521e-09,early
P009,S2_12,Sucralose,12,delta,7.168120389547963e-10,early
P009,S2_7,Sucralose,7,delta,9.170102562635178e-10,early
P009,H2O,Water,0,delta,3.721655722462576e-10,early
P009,S2_5,Sucralose,5,delta,4.384914952051969e-10,early
P009,S1_5,Sucrose,5,delta,2.486339388716792e-10,early
P009,S1_12,Sucrose,12,delta,7.087834711056228e-10,early
P009,S1_7,Sucrose,7,delta,4.485654838531285e-10,early
P009,S1_12,Sucrose,12,delta,1.2538219989125385e-09,early
P009,S1_7,Sucrose,7,delta,9.998329623562275e-10,early
P009,H2O,Water,0,delta,3.497831062604816e-10,early
P009,S1_5,Sucrose,5,delta,3.7214575550771836e-10,early
P009,S2_5,Sucralose,5,delta,7.270441217525725e-10,early
P009,S2_12,Sucralose,12,delta,8.215627456071306e-10,early
P009,S2_7,Sucralose,7,delta,6.89211396115388e-10,early
P009,S2_12,Sucralose,12,theta,4.3193138840472146e-10,early
P009,S2_7,Sucralose,7,theta,2.1978967371477867e-10,early
P009,H2O,Water,0,theta,3.295931890675305e-10,early
P009,S2_5,Sucralose,5,theta,2.6924811218844707e-10,early
P009,S1_5,Sucrose,5,theta,2.1441980027466008e-10,early
P009,S1_12,Sucrose,12,theta,2.1794203667417284e-10,early
P009,S1_7,Sucrose,7,theta,3.722371535912299e-10,early
P009,S1_12,Sucrose,12,theta,4.812818177029962e-10,early
P009,S1_7,Sucrose,7,theta,2.5177181971350056e-10,early
P009,H2O,Water,0,theta,1.2225238841059072e-10,early
P009,S1_5,Sucrose,5,theta,3.7239111206862245e-10,early
P009,S2_5,Sucralose,5,theta,2.7151177935510104e-10,early
P009,S2_12,Sucralose,12,theta,4.87074582799793e-10,early
P009,S2_7,Sucralose,7,theta,1.7107711909518984e-10,early
P009,S2_12,Sucralose,12,alpha,3.2423535358300797e-10,early
P009,S2_7,Sucralose,7,alpha,4.03021829173019e-10,early
P009,H2O,Water,0,alpha,3.8190437165190023e-10,early
P009,S2_5,Sucralose,5,alpha,2.9265378961275917e-10,early
P009,S1_5,Sucrose,5,alpha,2.67805480736981e-10,early
P009,S1_12,Sucrose,12,alpha,2.596493004803005e-10,early
P009,S1_7,Sucrose,7,alpha,5.017881491634971e-10,early
P009,S1_12,Sucrose,12,alpha,5.317703978307633e-10,early
P009,S1_7,Sucrose,7,alpha,2.986117734144958e-10,early
P009,H2O,Water,0,alpha,1.3359921155926198e-10,early
P009,S1_5,Sucrose,5,alpha,3.545144939957324e-10,early
P009,S2_5,Sucralose,5,alpha,1.8304723481452599e-10,early
P009,S2_12,Sucralose,12,alpha,3.395284385118111e-10,early
P009,S2_7,Sucralose,7,alpha,1.8275078843106657e-10,early
P009,S2_12,Sucralose,12,beta,8.577033585943734e-10,early
P009,S2_7,Sucralose,7,beta,1.0021866280810916e-09,early
P009,H2O,Water,0,beta,9.306151204348288e-10,early
P009,S2_5,Sucralose,5,beta,9.139805149224104e-10,early
P009,S1_5,Sucrose,5,beta,7.567080622546557e-10,early
P009,S1_12,Sucrose,12,beta,7.038953481384689e-10,early
P009,S1_7,Sucrose,7,beta,1.2220687618835636e-09,early
P009,S1_12,Sucrose,12,beta,1.1057810117141095e-09,early
P009,S1_7,Sucrose,7,beta,1.2383374454598826e-09,early
P009,H2O,Water,0,beta,5.859397279857727e-10,early
P009,S1_5,Sucrose,5,beta,1.321363237080117e-09,early
P009,S2_5,Sucralose,5,beta,6.390933484509998e-10,early
P009,S2_12,Sucralose,12,beta,7.285892370885702e-10,early
P009,S2_7,Sucralose,7,beta,9.18604901063342e-10,early
P009,S2_12,Sucralose,12,gamma,9.567129293164222e-10,early
P009,S2_7,Sucralose,7,gamma,8.91349358318772e-10,early
P009,H2O,Water,0,gamma,1.1291446683867641e-09,early
P009,S2_5,Sucralose,5,gamma,7.605207374183494e-10,early
P009,S1_5,Sucrose,5,gamma,7.153636894745598e-10,early
P009,S1_12,Sucrose,12,gamma,9.7333260578753e-10,early
P009,S1_7,Sucrose,7,gamma,1.1580651918986593e-09,early
P009,S1_12,Sucrose,12,gamma,1.1118625559467854e-09,early
P009,S1_7,Sucrose,7,gamma,8.997086997632311e-10,early
P009,H2O,Water,0,gamma,4.3170757668047387e-10,early
P009,S1_5,Sucrose,5,gamma,9.4801700057373e-10,early
P009,S2_5,Sucralose,5,gamma,6.410232696214236e-10,early
P009,S2_12,Sucralose,12,gamma,8.110799852310341e-10,early
P009,S2_7,Sucralose,7,gamma,6.865321261645756e-10,early
P010,H2O,Water,0,delta,1.251307879628104e-09,early
P010,S2_12,Sucralose,12,delta,1.0749729262682502e-09,early
P010,S1_5,Sucrose,5,delta,8.177833254039652e-10,early
P010,S2_7,Sucralose,7,delta,4.211335836157914e-10,early
P010,S1_7,Sucrose,7,delta,9.229259675082139e-10,early
P010,S2_5,Sucralose,5,delta,3.571779004476366e-10,early
P010,S1_12,Sucrose,12,delta,7.454773353087012e-10,early
P010,H2O,Water,0,delta,1.2645400804566033e-09,early
P010,S1_12,Sucrose,12,delta,6.351868352582104e-10,early
P010,S2_5,Sucralose,5,delta,3.120816371817657e-10,early
P010,S1_7,Sucrose,7,delta,3.337206742928944e-10,early
P010,S2_7,Sucralose,7,delta,3.031588972050088e-10,early
P010,S1_5,Sucrose,5,delta,6.609951256704232e-10,early
P010,S2_12,Sucralose,12,delta,7.392176486963703e-10,early
P010,H2O,Water,0,theta,5.779681744406606e-10,early
P010,S2_12,Sucralose,12,theta,5.936021984932196e-10,early
P010,S1_5,Sucrose,5,theta,4.921886664853414e-10,early
P010,S2_7,Sucralose,7,theta,4.805394469272601e-10,early
P010,S1_7,Sucrose,7,theta,5.740513681882329e-10,early
P010,S2_5,Sucralose,5,theta,5.487499059736763e-10,early
P010,S1_12,Sucrose,12,theta,5.514312636041795e-10,early
P010,H2O,Water,0,theta,3.954296940527955e-10,early
P010,S1_12,Sucrose,12,theta,4.2629748618052325e-10,early
P010,S2_5,Sucralose,5,theta,2.496111928818602e-10,early
P010,S1_7,Sucrose,7,theta,2.4621516827205046e-10,early
P010,S2_7,Sucralose,7,theta,9.961299711347462e-11,early
P010,S1_5,Sucrose,5,theta,3.177201808248363e-10,early
P010,S2_12,Sucralose,12,theta,5.028730816865357e-10,early
P010,H2O,Water,0,alpha,6.063430148098753e-10,early
P010,S2_12,Sucralose,12,alpha,5.170315389368299e-10,early
P010,S1_5,Sucrose,5,alpha,4.1871867226047683e-10,early
P010,S2_7,Sucralose,7,alpha,4.868841483901861e-10,early
P010,S1_7,Sucrose,7,alpha,5.450237436737122e-10,early
P010,S2_5,Sucralose,5,alpha,3.573756532037549e-10,early
P010,S1_12,Sucrose,12,alpha,5.981557588215687e-10,early
P010,H2O,Water,0,alpha,3.037970313032341e-10,early
P010,S1_12,Sucrose,12,alpha,4.926560381423375e-10,early
P010,S2_5,Sucralose,5,alpha,1.601731266228302e-10,early
P010,S1_7,Sucrose,7,alpha,2.2382020790917477e-10,early
P010,S2_7,Sucralose,7,alpha,1.6171584905423028e-10,early
P010,S1_5,Sucrose,5,alpha,3.7772336219313936e-10,early
P010,S2_12,Sucralose,12,alpha,6.369266918219489e-10,early
P010,H2O,Water,0,beta,1.8501742671558183e-09,early
P010,S2_12,Sucralose,12,beta,1.852284666159051e-09,early
P010,S1_5,Sucrose,5,beta,1.8158090647995473e-09,early
P010,S2_7,Sucralose,7,beta,1.5200933763364107e-09,early
P010,S1_7,Sucrose,7,beta,1.5620825887260227e-09,early
P010,S2_5,Sucralose,5,beta,1.6127551893981225e-09,early
P010,S1_12,Sucrose,12,beta,1.539772272723478e-09,early
P010,H2O,Water,0,beta,9.691155079258005e-10,early
P010,S1_12,Sucrose,12,beta,1.8178298225535307e-09,early
P010,S2_5,Sucralose,5,beta,6.796489785984256e-10,early
P010,S1_7,Sucrose,7,beta,1.1004791764200659e-09,early
P010,S2_7,Sucralose,7,beta,8.015776810240945e-10,early
P010,S1_5,Sucrose,5,beta,1.270202227689515e-09,early
P010,S2_12,Sucralose,12,beta,1.5222060477156816e-09,early
P010,H2O,Water,0,gamma,1.2479803666787272e-09,early
P010,S2_12,Sucralose,12,gamma,1.277184019980332e-09,early
P010,S1_5,Sucrose,5,gamma,1.5731621921331208e-09,early
P010,S2_7,Sucralose,7,gamma,1.2891703369973892e-09,early
P010,S1_7,Sucrose,7,gamma,1.3917054525941825e-09,early
P010,S2_5,Sucralose,5,gamma,1.349640714601178e-09,early
P010,S1_12,Sucrose,12,gamma,1.6571022708780332e-09,early
P010,H2O,Water,0,gamma,9.186037473229772e-10,early
P010,S1_12,Sucrose,12,gamma,1.1565363895666354e-09,early
P010,S2_5,Sucralose,5,gamma,5.648826744206153e-10,early
P010,S1_7,Sucrose,7,gamma,7.360805813141714e-10,early
P010,S2_7,Sucralose,7,gamma,5.469859493621902e-10,early
P010,S1_5,Sucrose,5,gamma,1.302924135131727e-09,early
P010,S2_12,Sucralose,12,gamma,1.4973461024688529e-09,early
P011,S1_5,Sucrose,5,delta,6.671325607480351e-10,early
P011,H2O,Water,0,delta,2.356820477160582e-09,early
P011,S1_7,Sucrose,7,delta,2.720111922952843e-09,early
P011,S2_12,Sucralose,12,delta,1.9799532524575943e-09,early
P011,S1_12,Sucrose,12,delta,3.022319446145662e-09,early
P011,S2_7,Sucralose,7,delta,1.1796158684066195e-09,early
P011,S2_5,Sucralose,5,delta,2.263527525190867e-09,early
P011,S2_5,Sucralose,5,delta,1.2747954561037078e-09,early
P011,H2O,Water,0,delta,8.222114831689814e-10,early
P011,S2_7,Sucralose,7,delta,1.2878901720178487e-09,early
P011,S1_12,Sucrose,12,delta,1.3989251189627914e-09,early
P011,S2_12,Sucralose,12,delta,1.0567814245584667e-09,early
P011,S1_7,Sucrose,7,delta,9.249718098820072e-10,early
P011,S1_5,Sucrose,5,delta,1.5429930826724069e-09,early
P011,S1_5,Sucrose,5,theta,5.693179878056663e-10,early
P011,H2O,Water,0,theta,1.8225283744344816e-09,early
P011,S1_7,Sucrose,7,theta,1.8118538622576161e-09,early
P011,S2_12,Sucralose,12,theta,1.1306276466218239e-09,early
P011,S1_12,Sucrose,12,theta,2.390594417292438e-09,early
P011,S2_7,Sucralose,7,theta,8.755200274650984e-10,early
P011,S2_5,Sucralose,5,theta,1.2945825154139071e-09,early
P011,S2_5,Sucralose,5,theta,6.30364286511202e-10,early
P011,H2O,Water,0,theta,6.152476610754451e-10,early
P011,S2_7,Sucralose,7,theta,8.824748940371614e-10,early
P011,S1_12,Sucrose,12,theta,1.4040300085595576e-09,early
P011,S2_12,Sucralose,12,theta,9.647124461263782e-10,early
P011,S1_7,Sucrose,7,theta,7.089707661205e-10,early
P011,S1_5,Sucrose,5,theta,8.767824025266293e-10,early
P011,S1_5,Sucrose,5,alpha,5.848123112152657e-10,early
P011,H2O,Water,0,alpha,1.2547770278782587e-09,early
P011,S1_7,Sucrose,7,alpha,1.1316117345692655e-09,early
P011,S2_12,Sucralose,12,alpha,1.2031831219581952e-09,early
P011,S1_12,Sucrose,12,alpha,1.4038675706612996e-09,early
P011,S2_7,Sucralose,7,alpha,9.693935148894913e-10,early
P011,S2_5,Sucralose,5,alpha,8.169915935144191e-10,early
P011,S2_5,Sucralose,5,alpha,5.803980018017778e-10,early
P011,H2O,Water,0,alpha,7.800969517405983e-10,early
P011,S2_7,Sucralose,7,alpha,7.224293001516274e-10,early
P011,S1_12,Sucrose,12,alpha,1.5351576542004628e-09,early
P011,S2_12,Sucralose,12,alpha,6.984169804707661e-10,early
P011,S1_7,Sucrose,7,alpha,4.705958575934344e-10,early
P011,S1_5,Sucrose,5,alpha,6.462267604991716e-10,early
P011,S1_5,Sucrose,5,beta,1.3808226140295936e-09,early
P011,H2O,Water,0,beta,2.0137842775903556e-09,early
P011,S1_7,Sucrose,7,beta,1.438648214313206e-09,early
P011,S2_12,Sucralose,12,beta,2.2872856536850815e-09,early
P011,S1_12,Sucrose,12,beta,3.0969592268094776e-09,early
P011,S2_7,Sucralose,7,beta,1.8149268116120957e-09,early
P011,S2_5,Sucralose,5,beta,1.8204730746816452e-09,early
P011,S2_5,Sucralose,5,beta,2.012095897515825e-09,early
P011,H2O,Water,0,beta,1.630470005510798e-09,early
P011,S2_7,Sucralose,7,beta,2.148787714786598e-09,early
P011,S1_12,Sucrose,12,beta,1.5896365883987192e-09,early
P011,S2_12,Sucralose,12,beta,1.7106559013217216e-09,early
P011,S1_7,Sucrose,7,beta,1.2104376898069506e-09,early
P011,S1_5,Sucrose,5,beta,1.0096696430110133e-09,early
P011,S1_5,Sucrose,5,gamma,1.0414583916946572e-09,early
P011,H2O,Water,0,gamma,1.5594774353503175e-09,early
P011,S1_7,Sucrose,7,gamma,9.0700113333647e-10,early
P011,S2_12,Sucralose,12,gamma,1.4068291675991838e-09,early
P011,S1_12,Sucrose,12,gamma,1.1826207579011287e-09,early
P011,S2_7,Sucralose,7,gamma,1.247848499577763e-09,early
P011,S2_5,Sucralose,5,gamma,1.4044445485433488e-09,early
P011,S2_5,Sucralose,5,gamma,1.2516502504611511e-09,early
P011,H2O,Water,0,gamma,1.4400831445518215e-09,early
P011,S2_7,Sucralose,7,gamma,1.4321643646645955e-09,early
P011,S1_12,Sucrose,12,gamma,1.3898980148013152e-09,early
P011,S2_12,Sucralose,12,gamma,1.0881558408299076e-09,early
P011,S1_7,Sucrose,7,gamma,8.598838657802583e-10,early
P011,S1_5,Sucrose,5,gamma,6.936351360932254e-10,early
P012,S1_7,Sucrose,7,delta,9.6042987119518e-10,early
P012,S1_5,Sucrose,5,delta,5.132871272416251e-10,early
P012,S1_12,Sucrose,12,delta,1.1151624762649866e-10,early
P012,H2O,Water,0,delta,2.9944166804410626e-10,early
P012,S2_5,Sucralose,5,delta,1.4222126705715574e-10,early
P012,S2_12,Sucralose,12,delta,6.099989349022839e-10,early
P012,S2_7,Sucralose,7,delta,2.5531223430146577e-10,early
P012,S2_5,Sucralose,5,delta,4.802167383586439e-10,early
P012,S2_12,Sucralose,12,delta,1.9921060859963552e-10,early
P012,H2O,Water,0,delta,2.8248423385840394e-10,early
P012,S1_5,Sucrose,5,delta,2.3111615039569832e-10,early
P012,S1_12,Sucrose,12,delta,2.903688828902534e-10,early
P012,S1_7,Sucrose,7,delta,3.51912868190268e-10,early
P012,S1_7,Sucrose,7,theta,3.9791119039581895e-10,early
P012,S1_5,Sucrose,5,theta,1.76865593089508e-10,early
P012,S1_12,Sucrose,12,theta,8.750824024476538e-11,early
P012,H2O,Water,0,theta,1.6796313015010817e-10,early
P012,S2_5,Sucralose,5,theta,1.3044443290965695e-10,early
P012,S2_12,Sucralose,12,theta,2.095952644137066e-10,early
P012,S2_7,Sucralose,7,theta,3.1574868930810894e-10,early
P012,S2_5,Sucralose,5,theta,1.8461736868292547e-10,early
P012,S2_12,Sucralose,12,theta,2.316266526638488e-10,early
P012,H2O,Water,0,theta,2.1001044844580626e-10,early
P012,S1_5,Sucrose,5,theta,2.0374540496600582e-10,early
P012,S1_12,Sucrose,12,theta,2.157074474220221e-10,early
P012,S1_7,Sucrose,7,theta,1.4982116004006488e-10,early
P012,S1_7,Sucrose,7,alpha,4.057290335285535e-10,early
P012,S1_5,Sucrose,5,alpha,7.111081599189993e-10,early
P012,S1_12,Sucrose,12,alpha,9.468071170117819e-11,early
P012,H2O,Water,0,alpha,1.71502539595078e-10,early
P012,S2_5,Sucralose,5,alpha,1.476887611320346e-10,early
P012,S2_12,Sucralose,12,alpha,3.293871366405573e-10,early
P012,S2_7,Sucralose,7,alpha,3.6302122721562755e-10,early
P012,S2_5,Sucralose,5,alpha,2.79131495150128e-10,early
P012,S2_12,Sucralose,12,alpha,2.0893267798848449e-10,early
P012,H2O,Water,0,alpha,2.3642207927237027e-10,early
P012,S1_5,Sucrose,5,alpha,2.4662662090702835e-10,early
P012,S1_12,Sucrose,12,alpha,2.438192140807607e-10,early
P012,S1_7,Sucrose,7,alpha,1.7306120083486777e-10,early
P012,S1_7,Sucrose,7,beta,1.4284645990340583e-09,early
P012,S1_5,Sucrose,5,beta,5.191742790344848e-10,early
P012,S1_12,Sucrose,12,beta,3.840355948558066e-10,early
P012,H2O,Water,0,beta,5.366708242507712e-10,early
P012,S2_5,Sucralose,5,beta,4.000343951633705e-10,early
P012,S2_12,Sucralose,12,beta,6.45204976975323e-10,early
P012,S2_7,Sucralose,7,beta,6.560344025616088e-10,early
P012,S2_5,Sucralose,5,beta,1.0675244773443873e-09,early
P012,S2_12,Sucralose,12,beta,7.169857474002207e-10,early
P012,H2O,Water,0,beta,9.828582318782482e-10,early
P012,S1_5,Sucrose,5,beta,8.723596699171586e-10,early
P012,S1_12,Sucrose,12,beta,9.851862003517304e-10,early
P012,S1_7,Sucrose,7,beta,4.717192519882029e-10,early
P012,S1_7,Sucrose,7,gamma,1.1897817238117918e-09,early
P012,S1_5,Sucrose,5,gamma,4.893643055428835e-10,early
P012,S1_12,Sucrose,12,gamma,3.261104105381437e-10,early
P012,H2O,Water,0,gamma,4.2270663552115065e-10,early
P012,S2_5,Sucralose,5,gamma,3.7276292565397195e-10,early
P012,S2_12,Sucralose,12,gamma,4.303316190843911e-10,early
P012,S2_7,Sucralose,7,gamma,6.673072210597488e-10,early
P012,S2_5,Sucralose,5,gamma,7.769271604459914e-10,early
P012,S2_12,Sucralose,12,gamma,6.129704230294281e-10,early
P012,H2O,Water,0,gamma,8.480557710588751e-10,early
P012,S1_5,Sucrose,5,gamma,5.843563865720214e-10,early
P012,S1_12,Sucrose,12,gamma,1.023906452851617e-09,early
P012,S1_7,Sucrose,7,gamma,6.32488688651369e-10,early
P014,S2_5,Sucralose,5,delta,1.025554566194996e-09,early
P014,S1_12,Sucrose,12,delta,1.1330393290480836e-09,early
P014,S2_7,Sucralose,7,delta,4.1165882896333064e-10,early
P014,S1_7,Sucrose,7,delta,7.507159482864245e-10,early
P014,S2_12,Sucralose,12,delta,1.1073620070284523e-09,early
P014,S1_5,Sucrose,5,delta,1.779074421862045e-09,early
P014,H2O,Water,0,delta,1.1431755574523673e-09,early
P014,S1_5,Sucrose,5,delta,7.344118380477908e-10,early
P014,S2_12,Sucralose,12,delta,8.18686490051002e-10,early
P014,S1_7,Sucrose,7,delta,6.130903676513479e-10,early
P014,S2_7,Sucralose,7,delta,9.639499807981851e-10,early
P014,S1_12,Sucrose,12,delta,9.113293815274674e-10,early
P014,S2_5,Sucralose,5,delta,5.164592913258317e-10,early
P014,H2O,Water,0,delta,1.8364294235357787e-09,early
P014,S2_5,Sucralose,5,theta,5.336329645300897e-10,early
P014,S1_12,Sucrose,12,theta,4.4884525945756477e-10,early
P014,S2_7,Sucralose,7,theta,4.014078446541433e-10,early
P014,S1_7,Sucrose,7,theta,2.79414577420386e-10,early
P014,S2_12,Sucralose,12,theta,5.922514594091306e-10,early
P014,S1_5,Sucrose,5,theta,6.79237710580125e-10,early
P014,H2O,Water,0,theta,6.444026990752668e-10,early
P014,S1_5,Sucrose,5,theta,2.906917562074996e-10,early
P014,S2_12,Sucralose,12,theta,3.9774748208418654e-10,early
P014,S1_7,Sucrose,7,theta,2.3704689899460986e-10,early
P014,S2_7,Sucralose,7,theta,6.067640049310773e-10,early
P014,S1_12,Sucrose,12,theta,4.299154488601022e-10,early
P014,S2_5,Sucralose,5,theta,2.742839536924207e-10,early
P014,H2O,Water,0,theta,6.010624288227645e-10,early
P014,S2_5,Sucralose,5,alpha,4.958439220625948e-10,early
P014,S1_12,Sucrose,12,alpha,2.4783412616840506e-10,early
P014,S2_7,Sucralose,7,alpha,4.53659973013035e-10,early
