subject,ma_mau,substance,intensity,band,t_center,power
P019,S1_7,Sucrose,7,beta,5.0,2.4447188957405325e-10
P019,S1_7,Sucrose,7,beta,5.0,1.3158426042270553e-09
P019,S1_12,Sucrose,12,beta,5.0,2.2250574734587005e-09
P019,S1_5,Sucrose,5,beta,5.0,1.4195437528002758e-09
P019,H2O,Water,0,beta,5.0,7.569319367086903e-10
P019,S2_12,Sucralose,12,beta,5.0,1.26910586391935e-09
P019,S2_5,Sucralose,5,beta,5.0,1.3645979049531337e-09
P019,S2_7,Sucralose,7,beta,5.0,8.11290953221445e-10
P019,S2_7,Sucralose,7,gamma,5.0,2.112500521079306e-09
P019,S2_12,Sucralose,12,gamma,5.0,1.7291799331030278e-09
P019,S2_5,Sucralose,5,gamma,5.0,8.933973450257571e-10
P019,H2O,Water,0,gamma,5.0,6.10512158581287e-10
P019,S1_12,Sucrose,12,gamma,5.0,7.713246410186952e-10
P019,S1_5,Sucrose,5,gamma,5.0,2.309304029573542e-09
P019,S1_7,Sucrose,7,gamma,5.0,1.926925002373128e-10
P019,S1_7,Sucrose,7,gamma,5.0,6.498672937524988e-10
P019,S1_12,Sucrose,12,gamma,5.0,1.334249655029654e-09
P019,S1_5,Sucrose,5,gamma,5.0,6.536937889080142e-10
P019,H2O,Water,0,gamma,5.0,8.361806244771504e-10
P019,S2_12,Sucralose,12,gamma,5.0,1.323327109818958e-09
P019,S2_5,Sucralose,5,gamma,5.0,1.9289338249878436e-09
P019,S2_7,Sucralose,7,gamma,5.0,6.401287062830282e-10
P019,S2_7,Sucralose,7,delta,5.5,1.226292373908297e-10
P019,S2_12,Sucralose,12,delta,5.5,1.967367296619084e-10
P019,S2_5,Sucralose,5,delta,5.5,1.1037007575399449e-10
P019,H2O,Water,0,delta,5.5,5.868932662922841e-10
P019,S1_12,Sucrose,12,delta,5.5,2.2617232813361402e-10
P019,S1_5,Sucrose,5,delta,5.5,3.584729414265816e-10
P019,S1_7,Sucrose,7,delta,5.5,7.624964732227833e-10
P019,S1_7,Sucrose,7,delta,5.5,1.103249710915154e-09
P019,S1_12,Sucrose,12,delta,5.5,1.593668390493911e-10
P019,S1_5,Sucrose,5,delta,5.5,3.464956075606873e-10
P019,H2O,Water,0,delta,5.5,3.572201615089384e-10
P019,S2_12,Sucralose,12,delta,5.5,1.0460864561075682e-10
P019,S2_5,Sucralose,5,delta,5.5,2.699831201896632e-10
P019,S2_7,Sucralose,7,delta,5.5,4.4811618445472116e-10
P019,S2_7,Sucralose,7,theta,5.5,3.8179980212354877e-10
P019,S2_12,Sucralose,12,theta,5.5,1.4999609058914275e-10
P019,S2_5,Sucralose,5,theta,5.5,1.544261678114614e-10
P019,H2O,Water,0,theta,5.5,4.606449917844511e-10
P019,S1_12,Sucrose,12,theta,5.5,5.332085409271766e-10
P019,S1_5,Sucrose,5,theta,5.5,2.9290868525192267e-10
P019,S1_7,Sucrose,7,theta,5.5,2.3862775728616985e-10
P019,S1_7,Sucrose,7,theta,5.5,5.613776433476437e-10
P019,S1_12,Sucrose,12,theta,5.5,1.7114497142050424e-10
P019,S1_5,Sucrose,5,theta,5.5,2.7449498674782537e-10
P019,H2O,Water,0,theta,5.5,3.041866368344962e-10
P019,S2_12,Sucralose,12,theta,5.5,1.6033039737400118e-10
P019,S2_5,Sucralose,5,theta,5.5,2.504836815180754e-10
P019,S2_7,Sucralose,7,theta,5.5,2.417062631347791e-10
P019,S2_7,Sucralose,7,alpha,5.5,4.6254055077144917e-10
P019,S2_12,Sucralose,12,alpha,5.5,3.4329083964150037e-10
P019,S2_5,Sucralose,5,alpha,5.5,1.9402978025906338e-10
P019,H2O,Water,0,alpha,5.5,4.90749088050718e-10
P019,S1_12,Sucrose,12,alpha,5.5,2.8358987255766514e-10
P019,S1_5,Sucrose,5,alpha,5.5,3.799020393743166e-10
P019,S1_7,Sucrose,7,alpha,5.5,2.985656793848288e-10
P019,S1_7,Sucrose,7,alpha,5.5,1.8137159900523085e-10
P019,S1_12,Sucrose,12,alpha,5.5,2.470555589064712e-10
P019,S1_5,Sucrose,5,alpha,5.5,4.076290095506845e-10
P019,H2O,Water,0,alpha,5.5,4.0364071032069097e-10
P019,S2_12,Sucralose,12,alpha,5.5,2.691978526839834e-10
P019,S2_5,Sucralose,5,alpha,5.5,3.110617575625354e-10
P019,S2_7,Sucralose,7,alpha,5.5,8.087667666288651e-10
P019,S2_7,Sucralose,7,beta,5.5,1.8434656150535883e-09
P019,S2_12,Sucralose,12,beta,5.5,1.7019849439223199e-09
P019,S2_5,Sucralose,5,beta,5.5,8.087707530059983e-10
P019,H2O,Water,0,beta,5.5,1.0850553322645474e-09
P019,S1_12,Sucrose,12,beta,5.5,1.4991343964089262e-09
P019,S1_5,Sucrose,5,beta,5.5,1.6048801027529046e-09
P019,S1_7,Sucrose,7,beta,5.5,1.0854111808590649e-09
P019,S1_7,Sucrose,7,beta,5.5,9.885152402836015e-10
P019,S1_12,Sucrose,12,beta,5.5,2.425641573318022e-09
P019,S1_5,Sucrose,5,beta,5.5,1.2484176278324093e-09
P019,H2O,Water,0,beta,5.5,1.8370833048505088e-09
P019,S2_12,Sucralose,12,beta,5.5,7.258075478403812e-10
P019,S2_5,Sucralose,5,beta,5.5,9.823246518639742e-10
P019,S2_7,Sucralose,7,beta,5.5,1.0682423345089434e-09
P019,S2_7,Sucralose,7,gamma,5.5,1.1113742756299028e-09
P019,S2_12,Sucralose,12,gamma,5.5,9.939779024979697e-10
P019,S2_5,Sucralose,5,gamma,5.5,6.742054330220137e-10
P019,H2O,Water,0,gamma,5.5,1.0113837434994484e-09
P019,S1_12,Sucrose,12,gamma,5.5,1.5691355951609995e-09
P019,S1_5,Sucrose,5,gamma,5.5,1.1277645000940951e-09
P019,S1_7,Sucrose,7,gamma,5.5,5.825073043903183e-10
P019,S1_7,Sucrose,7,gamma,5.5,7.075913917996263e-10
P019,S1_12,Sucrose,12,gamma,5.5,1.423980273183447e-09
P019,S1_5,Sucrose,5,gamma,5.5,9.966676898559414e-10
P019,H2O,Water,0,gamma,5.5,9.256713079787411e-10
P019,S2_12,Sucralose,12,gamma,5.5,6.57371295508523e-10
P019,S2_5,Sucralose,5,gamma,5.5,8.123025833830866e-10
P019,S2_7,Sucralose,7,gamma,5.5,1.021644748691563e-09
P019,S2_7,Sucralose,7,delta,6.0,3.3650681984725356e-10
P019,S2_12,Sucralose,12,delta,6.0,2.5551293212655433e-10
P019,S2_5,Sucralose,5,delta,6.0,1.5609443617960301e-10
P019,H2O,Water,0,delta,6.0,4.800158205356855e-10
P019,S1_12,Sucrose,12,delta,6.0,1.0061907522601601e-10
P019,S1_5,Sucrose,5,delta,6.0,1.0523710587675164e-10
P019,S1_7,Sucrose,7,delta,6.0,6.127122306859074e-10
P019,S1_7,Sucrose,7,delta,6.0,2.497180195410349e-10
P019,S1_12,Sucrose,12,delta,6.0,4.849466287940176e-10
P019,S1_5,Sucrose,5,delta,6.0,1.0132245358979558e-09
P019,H2O,Water,0,delta,6.0,6.538450104295551e-10
P019,S2_12,Sucralose,12,delta,6.0,4.557956616176166e-10
P019,S2_5,Sucralose,5,delta,6.0,5.068387545772861e-10
P019,S2_7,Sucralose,7,delta,6.0,3.2818988567731026e-10
P019,S2_7,Sucralose,7,theta,6.0,4.0334234796936574e-10
P019,S2_12,Sucralose,12,theta,6.0,2.143897395351028e-10
P019,S2_5,Sucralose,5,theta,6.0,1.3126078711321315e-10
P019,H2O,Water,0,theta,6.0,5.765638988102369e-10
P019,S1_12,Sucrose,12,theta,6.0,5.452604855104916e-10
P019,S1_5,Sucrose,5,theta,6.0,2.0850963605422927e-10
P019,S1_7,Sucrose,7,theta,6.0,3.6444421296186765e-10
P019,S1_7,Sucrose,7,theta,6.0,1.1510592799474815e-10
P019,S1_12,Sucrose,12,theta,6.0,1.7633747199642663e-10
P019,S1_5,Sucrose,5,theta,6.0,4.578865293579534e-10
P019,H2O,Water,0,theta,6.0,2.808617661153015e-10
P019,S2_12,Sucralose,12,theta,6.0,3.2746310372741484e-10
P019,S2_5,Sucralose,5,theta,6.0,1.3128511799412222e-09
P019,S2_7,Sucralose,7,theta,6.0,2.9046652321279115e-10
P019,S2_7,Sucralose,7,alpha,6.0,2.638177388213579e-10
P019,S2_12,Sucralose,12,alpha,6.0,2.2719818610679196e-10
P019,S2_5,Sucralose,5,alpha,6.0,2.6489165869499024e-10
P019,H2O,Water,0,alpha,6.0,3.0038332811280527e-10
P019,S1_12,Sucrose,12,alpha,6.0,6.245677748342601e-10
P019,S1_5,Sucrose,5,alpha,6.0,4.701739876232002e-10
P019,S1_7,Sucrose,7,alpha,6.0,2.782526088804064e-10
P019,S1_7,Sucrose,7,alpha,6.0,8.0982718265339e-11
P019,S1_12,Sucrose,12,alpha,6.0,2.552039114939476e-10
P019,S1_5,Sucrose,5,alpha,6.0,2.505798980983012e-10
P019,H2O,Water,0,alpha,6.0,3.447727801891761e-10
P019,S2_12,Sucralose,12,alpha,6.0,1.4386943399217351e-10
P019,S2_5,Sucralose,5,alpha,6.0,2.1364186380282187e-10
P019,S2_7,Sucralose,7,alpha,6.0,2.2383011472331882e-10
P019,S2_7,Sucralose,7,beta,6.0,1.0178071355973753e-09
P019,S2_12,Sucralose,12,beta,6.0,1.9839972420682484e-09
P019,S2_5,Sucralose,5,beta,6.0,7.122951468099724e-10
P019,H2O,Water,0,beta,6.0,1.4440476616961162e-09
P019,S1_12,Sucrose,12,beta,6.0,1.5673261068897567e-09
P019,S1_5,Sucrose,5,beta,6.0,1.570604959146526e-09
P019,S1_7,Sucrose,7,beta,6.0,1.7679486311906096e-09
P019,S1_7,Sucrose,7,beta,6.0,4.703742734633373e-10
P019,S1_12,Sucrose,12,beta,6.0,1.018062254648558e-09
P019,S1_5,Sucrose,5,beta,6.0,2.405678828773274e-09
P019,H2O,Water,0,beta,6.0,1.560267001693866e-09
P019,S2_12,Sucralose,12,beta,6.0,1.2329255017078875e-09
P019,S2_5,Sucralose,5,beta,6.0,1.9460327989588573e-09
P019,S2_7,Sucralose,7,beta,6.0,1.6868344015690363e-09
P019,S2_7,Sucralose,7,gamma,6.0,1.0571377987309511e-09
P019,S2_12,Sucralose,12,gamma,6.0,1.099089093352291e-09
P019,S2_5,Sucralose,5,gamma,6.0,7.128915033899007e-10
P019,H2O,Water,0,gamma,6.0,1.3076502677888406e-09
P019,S1_12,Sucrose,12,gamma,6.0,1.476608949510756e-09
P019,S1_5,Sucrose,5,gamma,6.0,1.6117532850690884e-09
P019,S1_7,Sucrose,7,gamma,6.0,9.506785421587075e-10
P019,S1_7,Sucrose,7,gamma,6.0,4.2529280836947977e-10
P019,S1_12,Sucrose,12,gamma,6.0,1.2092965531532502e-09
P019,S1_5,Sucrose,5,gamma,6.0,6.561824552516096e-10
P019,H2O,Water,0,gamma,6.0,1.2817068597821775e-09
P019,S2_12,Sucralose,12,gamma,6.0,9.136156639386114e-10
P019,S2_5,Sucralose,5,gamma,6.0,2.654120691749903e-09
P019,S2_7,Sucralose,7,gamma,6.0,1.155738996532724e-09
P019,S2_7,Sucralose,7,delta,6.5,7.267227222530837e-11
P019,S2_12,Sucralose,12,delta,6.5,1.1770450250026443e-10
P019,S2_5,Sucralose,5,delta,6.5,1.6534225656028257e-10
P019,H2O,Water,0,delta,6.5,4.35614378647707e-10
P019,S1_12,Sucrose,12,delta,6.5,5.126627796330197e-10
P019,S1_5,Sucrose,5,delta,6.5,2.2855207352930724e-10
P019,S1_7,Sucrose,7,delta,6.5,8.003993250993105e-11
P019,S1_7,Sucrose,7,delta,6.5,3.2903215200707695e-10
P019,S1_12,Sucrose,12,delta,6.5,3.701414001809368e-10
P019,S1_5,Sucrose,5,delta,6.5,5.877824946004253e-10
P019,H2O,Water,0,delta,6.5,4.937715731837234e-10
P019,S2_12,Sucralose,12,delta,6.5,5.230226030099507e-10
P019,S2_5,Sucralose,5,delta,6.5,2.7950260969927307e-10
P019,S2_7,Sucralose,7,delta,6.5,2.568954598115764e-10
P019,S2_7,Sucralose,7,theta,6.5,4.3413200532487195e-10
P019,S2_12,Sucralose,12,theta,6.5,6.8397147802916e-11
P019,S2_5,Sucralose,5,theta,6.5,1.7620919168221797e-10
P019,H2O,Water,0,theta,6.5,3.63202604445781e-10
P019,S1_12,Sucrose,12,theta,6.5,3.2675198886440185e-10
P019,S1_5,Sucrose,5,theta,6.5,2.271116128842557e-10
P019,S1_7,Sucrose,7,theta,6.5,1.3408901182001602e-10
P019,S1_7,Sucrose,7,theta,6.5,3.601412752406164e-10
P019,S1_12,Sucrose,12,theta,6.5,3.2815888812463705e-10
P019,S1_5,Sucrose,5,theta,6.5,3.142771843816637e-10
P019,H2O,Water,0,theta,6.5,3.385098686406544e-10
P019,S2_12,Sucralose,12,theta,6.5,5.390993978989161e-10
P019,S2_5,Sucralose,5,theta,6.5,1.30594418182828e-10
P019,S2_7,Sucralose,7,theta,6.5,2.0392575384733253e-10
P019,S2_7,Sucralose,7,alpha,6.5,3.2946124889942725e-10
P019,S2_12,Sucralose,12,alpha,6.5,2.0189547270077278e-10
P019,S2_5,Sucralose,5,alpha,6.5,4.955878270580769e-10
P019,H2O,Water,0,alpha,6.5,2.134465620059207e-10
P019,S1_12,Sucrose,12,alpha,6.5,3.386278614866489e-10
P019,S1_5,Sucrose,5,alpha,6.5,1.7404872361973757e-10
P019,S1_7,Sucrose,7,alpha,6.5,3.215311487659736e-10
P019,S1_7,Sucrose,7,alpha,6.5,4.738623537149108e-10
P019,S1_12,Sucrose,12,alpha,6.5,3.251923671087534e-10
P019,S1_5,Sucrose,5,alpha,6.5,2.2196786839366375e-10
P019,H2O,Water,0,alpha,6.5,4.666595445675489e-10
P019,S2_12,Sucralose,12,alpha,6.5,4.99919764918688e-10
P019,S2_5,Sucralose,5,alpha,6.5,3.5681930858871256e-10
P019,S2_7,Sucralose,7,alpha,6.5,3.179135148444153e-10
P019,S2_7,Sucralose,7,beta,6.5,1.5009180528524422e-09
P019,S2_12,Sucralose,12,beta,6.5,1.7421161056431868e-09
P019,S2_5,Sucralose,5,beta,6.5,6.207963771716114e-10
P019,H2O,Water,0,beta,6.5,8.423590440278545e-10
P019,S1_12,Sucrose,12,beta,6.5,1.7318059310006736e-09
P019,S1_5,Sucrose,5,beta,6.5,1.0392456738107138e-09
P019,S1_7,Sucrose,7,beta,6.5,1.3444032578248809e-09
P019,S1_7,Sucrose,7,beta,6.5,1.5012086886739008e-09
P019,S1_12,Sucrose,12,beta,6.5,1.4233186349574989e-09
P019,S1_5,Sucrose,5,beta,6.5,1.0020798239893657e-09
P019,H2O,Water,0,beta,6.5,1.3661304953430725e-09
P019,S2_12,Sucralose,12,beta,6.5,1.3863234084080046e-09
P019,S2_5,Sucralose,5,beta,6.5,6.10451521469903e-10
P019,S2_7,Sucralose,7,beta,6.5,1.766938917625504e-09
P019,S2_7,Sucralose,7,gamma,6.5,8.73946768419034e-10
P019,S2_12,Sucralose,12,gamma,6.5,9.897082147399593e-10
P019,S2_5,Sucralose,5,gamma,6.5,1.1847937858905944e-09
P019,H2O,Water,0,gamma,6.5,1.3073166610649208e-09
P019,S1_12,Sucrose,12,gamma,6.5,9.088462505369027e-10
P019,S1_5,Sucrose,5,gamma,6.5,7.825204598342532e-10
P019,S1_7,Sucrose,7,gamma,6.5,7.230362583527659e-10
P019,S1_7,Sucrose,7,gamma,6.5,1.254712702439921e-09
P019,S1_12,Sucrose,12,gamma,6.5,9.162665554496385e-10
P019,S1_5,Sucrose,5,gamma,6.5,7.754589755161614e-10
P019,H2O,Water,0,gamma,6.5,1.4134582277866508e-09
P019,S2_12,Sucralose,12,gamma,6.5,1.5273830609280407e-09
P019,S2_5,Sucralose,5,gamma,6.5,6.741240120355482e-10
P019,S2_7,Sucralose,7,gamma,6.5,1.0219021123871207e-09
P019,S2_7,Sucralose,7,delta,7.0,1.5264830237284897e-10
P019,S2_12,Sucralose,12,delta,7.0,4.843438448100622e-10
P019,S2_5,Sucralose,5,delta,7.0,3.301621475324811e-10
P019,H2O,Water,0,delta,7.0,5.14388300984771e-10
P019,S1_12,Sucrose,12,delta,7.0,5.887399388190911e-10
P019,S1_5,Sucrose,5,delta,7.0,9.532777962323953e-11
P019,S1_7,Sucrose,7,delta,7.0,4.62151617242549e-10
P019,S1_7,Sucrose,7,delta,7.0,1.7047264705272715e-10
P019,S1_12,Sucrose,12,delta,7.0,2.5249621705510893e-10
P019,S1_5,Sucrose,5,delta,7.0,4.799375029121485e-10
P019,H2O,Water,0,delta,7.0,4.793979411940927e-10
P019,S2_12,Sucralose,12,delta,7.0,5.579372839244634e-10
P019,S2_5,Sucralose,5,delta,7.0,1.7302503424271796e-10
P019,S2_7,Sucralose,7,delta,7.0,9.931769947596277e-11
P019,S2_7,Sucralose,7,theta,7.0,1.5399767802658365e-10
P019,S2_12,Sucralose,12,theta,7.0,4.5470816038217254e-10
P019,S2_5,Sucralose,5,theta,7.0,2.9576650313303417e-10
P019,H2O,Water,0,theta,7.0,2.4753444655781004e-10
P019,S1_12,Sucrose,12,theta,7.0,4.1679016779078783e-10
P019,S1_5,Sucrose,5,theta,7.0,3.10526307791516e-10
P019,S1_7,Sucrose,7,theta,7.0,7.686781270758394e-10
P019,S1_7,Sucrose,7,theta,7.0,3.6910536218225485e-10
P019,S1_12,Sucrose,12,theta,7.0,5.394330860799351e-10
P019,S1_5,Sucrose,5,theta,7.0,6.167921118923112e-10
P019,H2O,Water,0,theta,7.0,6.274819237433526e-10
P019,S2_12,Sucralose,12,theta,7.0,3.8365963372352996e-10
P019,S2_5,Sucralose,5,theta,7.0,2.0940188225466664e-10
P019,S2_7,Sucralose,7,theta,7.0,1.8852863224620124e-10
P019,S2_7,Sucralose,7,alpha,7.0,3.4604214247262767e-10
P019,S2_12,Sucralose,12,alpha,7.0,2.7718547715235146e-10
P019,S2_5,Sucralose,5,alpha,7.0,2.4246407949475016e-10
P019,H2O,Water,0,alpha,7.0,4.805353778628927e-10
P019,S1_12,Sucrose,12,alpha,7.0,1.2919721360800002e-10
P019,S1_5,Sucrose,5,alpha,7.0,1.6112332068823646e-10
P019,S1_7,Sucrose,7,alpha,7.0,4.670487295213659e-10
P019,S1_7,Sucrose,7,alpha,7.0,4.936971948184309e-10
P019,S1_12,Sucrose,12,alpha,7.0,2.870290861263504e-10
P019,S1_5,Sucrose,5,alpha,7.0,2.8703406902977517e-10
P019,H2O,Water,0,alpha,7.0,3.6822999084318385e-10
P019,S2_12,Sucralose,12,alpha,7.0,4.308380373018268e-10
P019,S2_5,Sucralose,5,alpha,7.0,3.6493411454745024e-10
P019,S2_7,Sucralose,7,alpha,7.0,1.47969075700304e-10
P019,S2_7,Sucralose,7,beta,7.0,1.3182187624600991e-09
P019,S2_12,Sucralose,12,beta,7.0,2.1670118290753502e-09
P019,S2_5,Sucralose,5,beta,7.0,2.2848990920254768e-09
P019,H2O,Water,0,beta,7.0,1.3285470934181897e-09
P019,S1_12,Sucrose,12,beta,7.0,6.320925403543848e-10
P019,S1_5,Sucrose,5,beta,7.0,6.809313069465337e-10
P019,S1_7,Sucrose,7,beta,7.0,1.5816571095154139e-09
P019,S1_7,Sucrose,7,beta,7.0,1.3553691316871927e-09
P019,S1_12,Sucrose,12,beta,7.0,8.099621060885838e-10
P019,S1_5,Sucrose,5,beta,7.0,1.4616606030276856e-09
P019,H2O,Water,0,beta,7.0,1.5641437537603104e-09
P019,S2_12,Sucralose,12,beta,7.0,1.3930811985335993e-09
P019,S2_5,Sucralose,5,beta,7.0,8.246637500019858e-10
P019,S2_7,Sucralose,7,beta,7.0,1.127563464835019e-09
P019,S2_7,Sucralose,7,gamma,7.0,1.0147356899364123e-09
P019,S2_12,Sucralose,12,gamma,7.0,1.401113220513385e-09
P019,S2_5,Sucralose,5,gamma,7.0,1.2505514211297202e-09
P019,H2O,Water,0,gamma,7.0,1.5175590571054957e-09
P019,S1_12,Sucrose,12,gamma,7.0,7.316216522168473e-10
P019,S1_5,Sucrose,5,gamma,7.0,8.594324537068108e-10
P019,S1_7,Sucrose,7,gamma,7.0,1.0950208083307647e-09
P019,S1_7,Sucrose,7,gamma,7.0,1.3756344972640417e-09
P019,S1_12,Sucrose,12,gamma,7.0,7.21925745485678e-10
P019,S1_5,Sucrose,5,gamma,7.0,1.6219750983626885e-09
P019,H2O,Water,0,gamma,7.0,1.4079988881446712e-09
P019,S2_12,Sucralose,12,gamma,7.0,1.10751993896953e-09
P019,S2_5,Sucralose,5,gamma,7.0,8.128301701448555e-10
P019,S2_7,Sucralose,7,gamma,7.0,6.896106574641397e-10
P019,S2_7,Sucralose,7,delta,7.5,1.6558179832772945e-10
P019,S2_12,Sucralose,12,delta,7.5,1.4856088139796157e-10
P019,S2_5,Sucralose,5,delta,7.5,3.9216079339373384e-10
P019,H2O,Water,0,delta,7.5,6.446717851970747e-10
P019,S1_12,Sucrose,12,delta,7.5,2.4200191485746933e-10
P019,S1_5,Sucrose,5,delta,7.5,8.698874730397903e-11
P019,S1_7,Sucrose,7,delta,7.5,1.168267596855725e-10
P019,S1_7,Sucrose,7,delta,7.5,3.2052227567114695e-10
P019,S1_12,Sucrose,12,delta,7.5,1.262106704749663e-10
P019,S1_5,Sucrose,5,delta,7.5,1.276289624238971e-09
P019,H2O,Water,0,delta,7.5,2.988471635403399e-10
P019,S2_12,Sucralose,12,delta,7.5,2.574016227773612e-10
P019,S2_5,Sucralose,5,delta,7.5,3.7579550601015283e-10
P019,S2_7,Sucralose,7,delta,7.5,1.778216026600017e-10
P019,S2_7,Sucralose,7,theta,7.5,3.621746901690479e-10
P019,S2_12,Sucralose,12,theta,7.5,2.175980598989445e-10
P019,S2_5,Sucralose,5,theta,7.5,3.721314374012407e-10
P019,H2O,Water,0,theta,7.5,4.723701223022831e-10
P019,S1_12,Sucrose,12,theta,7.5,2.0071766670553415e-10
P019,S1_5,Sucrose,5,theta,7.5,7.40224601376869e-11
P019,S1_7,Sucrose,7,theta,7.5,5.2273894039195e-10
P019,S1_7,Sucrose,7,theta,7.5,2.0995029028859423e-10
P019,S1_12,Sucrose,12,theta,7.5,1.8900178116901738e-10
P019,S1_5,Sucrose,5,theta,7.5,4.810490273880086e-10
P019,H2O,Water,0,theta,7.5,2.3803063488344414e-10
P019,S2_12,Sucralose,12,theta,7.5,1.823663740618895e-10
P019,S2_5,Sucralose,5,theta,7.5,2.5977718064884503e-10
P019,S2_7,Sucralose,7,theta,7.5,1.9667094106591769e-10
P019,S2_7,Sucralose,7,alpha,7.5,2.728352503577361e-10
P019,S2_12,Sucralose,12,alpha,7.5,2.3000785746930024e-10
P019,S2_5,Sucralose,5,alpha,7.5,1.3933611645045528e-10
P019,H2O,Water,0,alpha,7.5,3.0276348229356514e-10
P019,S1_12,Sucrose,12,alpha,7.5,2.571338873160241e-10
P019,S1_5,Sucrose,5,alpha,7.5,2.0503830758769397e-10
P019,S1_7,Sucrose,7,alpha,7.5,4.080031337911709e-10
P019,S1_7,Sucrose,7,alpha,7.5,5.73930090027641e-10
P019,S1_12,Sucrose,12,alpha,7.5,7.016313856437966e-10
P019,S1_5,Sucrose,5,alpha,7.5,2.246287165466011e-10
P019,H2O,Water,0,alpha,7.5,3.005246326162012e-10
P019,S2_12,Sucralose,12,alpha,7.5,3.5326163195563953e-10
P019,S2_5,Sucralose,5,alpha,7.5,2.706905523746001e-10
P019,S2_7,Sucralose,7,alpha,7.5,3.1910544990581225e-10
P019,S2_7,Sucralose,7,beta,7.5,1.2930672808768185e-09
P019,S2_12,Sucralose,12,beta,7.5,1.1152469443704246e-09
P019,S2_5,Sucralose,5,beta,7.5,1.4371475478833908e-09
P019,H2O,Water,0,beta,7.5,1.3707496905242378e-09
P019,S1_12,Sucrose,12,beta,7.5,9.892814130557384e-10
P019,S1_5,Sucrose,5,beta,7.5,8.880970746090842e-10
P019,S1_7,Sucrose,7,beta,7.5,8.201056784439494e-10
P019,S1_7,Sucrose,7,beta,7.5,1.7833716080577472e-09
P019,S1_12,Sucrose,12,beta,7.5,1.6470299479831335e-09
P019,S1_5,Sucrose,5,beta,7.5,1.0580238735702026e-09
P019,H2O,Water,0,beta,7.5,1.2163362534801238e-09
P019,S2_12,Sucralose,12,beta,7.5,4.799905311981141e-10
P019,S2_5,Sucralose,5,beta,7.5,1.8033422831125927e-09
P019,S2_7,Sucralose,7,beta,7.5,1.1969366014942194e-09
P019,S2_7,Sucralose,7,gamma,7.5,9.880013292405916e-10
P019,S2_12,Sucralose,12,gamma,7.5,6.929274942919319e-10
P019,S2_5,Sucralose,5,gamma,7.5,9.580294323927825e-10
P019,H2O,Water,0,gamma,7.5,1.359933238653198e-09
P019,S1_12,Sucrose,12,gamma,7.5,9.708296756077105e-10
P019,S1_5,Sucrose,5,gamma,7.5,6.567886526705399e-10
P019,S1_7,Sucrose,7,gamma,7.5,1.2207020459845646e-09
P019,S1_7,Sucrose,7,gamma,7.5,1.1193562833926636e-09
P019,S1_12,Sucrose,12,gamma,7.5,1.1853443875659932e-09
P019,S1_5,Sucrose,5,gamma,7.5,9.671189179143547e-10
P019,H2O,Water,0,gamma,7.5,1.3762654506084913e-09
P019,S2_12,Sucralose,12,gamma,7.5,8.320463792164243e-10
P019,S2_5,Sucralose,5,gamma,7.5,1.6060869687802229e-09
P019,S2_7,Sucralose,7,gamma,7.5,7.725410445671289e-10
P019,S2_7,Sucralose,7,delta,8.0,3.468023284535009e-10
P019,S2_12,Sucralose,12,delta,8.0,4.05665388035844e-10
P019,S2_5,Sucralose,5,delta,8.0,4.447460154913662e-10
P019,H2O,Water,0,delta,8.0,3.7104217117575813e-10
P019,S1_12,Sucrose,12,delta,8.0,4.791471297112247e-10
P019,S1_5,Sucrose,5,delta,8.0,4.024085849625389e-10
P019,S1_7,Sucrose,7,delta,8.0,8.719731382767926e-11
P019,S1_7,Sucrose,7,delta,8.0,1.7912801819248554e-10
P019,S1_12,Sucrose,12,delta,8.0,9.854587852779975e-11
P019,S1_5,Sucrose,5,delta,8.0,6.842333944744819e-10
P019,H2O,Water,0,delta,8.0,4.11391509955033e-10
P019,S2_12,Sucralose,12,delta,8.0,2.0312211503531834e-10
P019,S2_5,Sucralose,5,delta,8.0,1.1403927454229158e-10
P019,S2_7,Sucralose,7,delta,8.0,3.7122092275559665e-10
P019,S2_7,Sucralose,7,theta,8.0,4.2655420216402844e-10
P019,S2_12,Sucralose,12,theta,8.0,1.4914589039588636e-10
P019,S2_5,Sucralose,5,theta,8.0,3.8212139424600024e-10
P019,H2O,Water,0,theta,8.0,4.0358513310560724e-10
P019,S1_12,Sucrose,12,theta,8.0,3.9261987636008003e-10
P019,S1_5,Sucrose,5,theta,8.0,3.353847251928652e-10
P019,S1_7,Sucrose,7,theta,8.0,1.3323212157806286e-10
P019,S1_7,Sucrose,7,theta,8.0,2.744894426907145e-10
P019,S1_12,Sucrose,12,theta,8.0,3.407969727445636e-10
P019,S1_5,Sucrose,5,theta,8.0,3.230078560064949e-10
P019,H2O,Water,0,theta,8.0,5.034217301897122e-10
P019,S2_12,Sucralose,12,theta,8.0,3.55348186079185e-10
P019,S2_5,Sucralose,5,theta,8.0,3.465067107224079e-10
P019,S2_7,Sucralose,7,theta,8.0,3.9586131031811093e-10
P019,S2_7,Sucralose,7,alpha,8.0,3.4894288929292466e-10
P019,S2_12,Sucralose,12,alpha,8.0,1.4270324782133633e-10
P019,S2_5,Sucralose,5,alpha,8.0,2.4136030263385797e-10
P019,H2O,Water,0,alpha,8.0,7.722804666666369e-10
P019,S1_12,Sucrose,12,alpha,8.0,2.761920382279115e-10
P019,S1_5,Sucrose,5,alpha,8.0,3.372735470746888e-10
P019,S1_7,Sucrose,7,alpha,8.0,1.3010688716288776e-10
