subject,ma_mau,substance,intensity,band,t_center,power
P009,S2_5,Sucralose,5,gamma,6.5,8.553475301005801e-11
P009,S1_5,Sucrose,5,gamma,6.5,3.8152868914318743e-10
P009,S1_12,Sucrose,12,gamma,6.5,1.0609901688458448e-09
P009,S1_7,Sucrose,7,gamma,6.5,1.3698083142449329e-09
P009,S1_12,Sucrose,12,gamma,6.5,2.4786275845692967e-10
P009,S1_7,Sucrose,7,gamma,6.5,1.600257907111326e-10
P009,H2O,Water,0,gamma,6.5,8.977528764474036e-10
P009,S1_5,Sucrose,5,gamma,6.5,4.5587763605905344e-10
P009,S2_5,Sucralose,5,gamma,6.5,1.2298473808490007e-10
P009,S2_12,Sucralose,12,gamma,6.5,8.335747656795142e-10
P009,S2_7,Sucralose,7,gamma,6.5,1.0650677032062532e-09
P009,S2_12,Sucralose,12,delta,7.0,4.693596327455964e-10
P009,S2_7,Sucralose,7,delta,7.0,4.77663826211331e-10
P009,H2O,Water,0,delta,7.0,2.503392846782335e-10
P009,S2_5,Sucralose,5,delta,7.0,8.446673508004322e-11
P009,S1_5,Sucrose,5,delta,7.0,1.6994566247470918e-09
P009,S1_12,Sucrose,12,delta,7.0,4.493957247718528e-10
P009,S1_7,Sucrose,7,delta,7.0,3.680121069998395e-10
P009,S1_12,Sucrose,12,delta,7.0,1.0527216456374448e-10
P009,S1_7,Sucrose,7,delta,7.0,5.6407884213589436e-11
P009,H2O,Water,0,delta,7.0,5.372852929054443e-10
P009,S1_5,Sucrose,5,delta,7.0,3.7544455234466676e-10
P009,S2_5,Sucralose,5,delta,7.0,4.157193458647495e-10
P009,S2_12,Sucralose,12,delta,7.0,3.194179654310678e-10
P009,S2_7,Sucralose,7,delta,7.0,7.215511573532864e-10
P009,S2_12,Sucralose,12,theta,7.0,4.6405928689036513e-10
P009,S2_7,Sucralose,7,theta,7.0,1.3820267571955397e-10
P009,H2O,Water,0,theta,7.0,3.048284527527776e-10
P009,S2_5,Sucralose,5,theta,7.0,1.1450826079858182e-10
P009,S1_5,Sucrose,5,theta,7.0,2.7771787722205227e-10
P009,S1_12,Sucrose,12,theta,7.0,2.473184027801603e-10
P009,S1_7,Sucrose,7,theta,7.0,4.0754022921429506e-10
P009,S1_12,Sucrose,12,theta,7.0,5.965464503570932e-11
P009,S1_7,Sucrose,7,theta,7.0,3.0281108922280124e-11
P009,H2O,Water,0,theta,7.0,2.0144206281602372e-10
P009,S1_5,Sucrose,5,theta,7.0,4.527224273989682e-10
P009,S2_5,Sucralose,5,theta,7.0,1.6918903356882889e-10
P009,S2_12,Sucralose,12,theta,7.0,1.7879228093089496e-10
P009,S2_7,Sucralose,7,theta,7.0,2.2194026228139428e-10
P009,S2_12,Sucralose,12,alpha,7.0,2.1285016975338996e-10
P009,S2_7,Sucralose,7,alpha,7.0,3.68693317724708e-10
P009,H2O,Water,0,alpha,7.0,1.1620047168730288e-10
P009,S2_5,Sucralose,5,alpha,7.0,4.995073254240259e-11
P009,S1_5,Sucrose,5,alpha,7.0,1.5454059167082792e-10
P009,S1_12,Sucrose,12,alpha,7.0,5.850332606422092e-10
P009,S1_7,Sucrose,7,alpha,7.0,1.287970728265964e-10
P009,S1_12,Sucrose,12,alpha,7.0,1.3194706829638133e-10
P009,S1_7,Sucrose,7,alpha,7.0,5.727958892839235e-11
P009,H2O,Water,0,alpha,7.0,1.7588059676244778e-10
P009,S1_5,Sucrose,5,alpha,7.0,4.149618572007786e-10
P009,S2_5,Sucralose,5,alpha,7.0,8.089062397197751e-11
P009,S2_12,Sucralose,12,alpha,7.0,3.179056199574963e-10
P009,S2_7,Sucralose,7,alpha,7.0,2.0569852678486892e-10
P009,S2_12,Sucralose,12,beta,7.0,1.4959218923477955e-09
P009,S2_7,Sucralose,7,beta,7.0,8.835849121177325e-10
P009,H2O,Water,0,beta,7.0,4.915265910506564e-10
P009,S2_5,Sucralose,5,beta,7.0,1.6788286302917748e-10
P009,S1_5,Sucrose,5,beta,7.0,8.055271412804536e-10
P009,S1_12,Sucrose,12,beta,7.0,9.430414524648323e-10
P009,S1_7,Sucrose,7,beta,7.0,1.1504956400012016e-09
P009,S1_12,Sucrose,12,beta,7.0,5.619724538321194e-10
P009,S1_7,Sucrose,7,beta,7.0,3.330726030168962e-10
P009,H2O,Water,0,beta,7.0,8.904125024548468e-10
P009,S1_5,Sucrose,5,beta,7.0,8.296147816166565e-10
P009,S2_5,Sucralose,5,beta,7.0,5.06762709996224e-10
P009,S2_12,Sucralose,12,beta,7.0,1.4318506303530362e-09
P009,S2_7,Sucralose,7,beta,7.0,7.530597242314609e-10
P009,S2_12,Sucralose,12,gamma,7.0,1.4815061920789807e-09
P009,S2_7,Sucralose,7,gamma,7.0,1.208285444505405e-09
P009,H2O,Water,0,gamma,7.0,3.5492243459223454e-10
P009,S2_5,Sucralose,5,gamma,7.0,1.5292543196310323e-10
P009,S1_5,Sucrose,5,gamma,7.0,6.183662453481016e-10
P009,S1_12,Sucrose,12,gamma,7.0,9.735266617803901e-10
P009,S1_7,Sucrose,7,gamma,7.0,1.0369708745930375e-09
P009,S1_12,Sucrose,12,gamma,7.0,4.059430816783598e-10
P009,S1_7,Sucrose,7,gamma,7.0,1.3199510025726162e-10
P009,H2O,Water,0,gamma,7.0,7.938283581504134e-10
P009,S1_5,Sucrose,5,gamma,7.0,5.544607983457961e-10
P009,S2_5,Sucralose,5,gamma,7.0,3.1412328038412e-10
P009,S2_12,Sucralose,12,gamma,7.0,1.204238124701997e-09
P009,S2_7,Sucralose,7,gamma,7.0,9.21054845525279e-10
P009,S2_12,Sucralose,12,delta,7.5,1.5455031409985718e-10
P009,S2_7,Sucralose,7,delta,7.5,5.537971517888584e-10
P009,H2O,Water,0,delta,7.5,3.0559650691395454e-10
P009,S2_5,Sucralose,5,delta,7.5,1.3204294910679076e-10
P009,S1_5,Sucrose,5,delta,7.5,2.688277710545259e-10
P009,S1_12,Sucrose,12,delta,7.5,2.5756644830085333e-10
P009,S1_7,Sucrose,7,delta,7.5,4.1163427123037915e-10
P009,S1_12,Sucrose,12,delta,7.5,1.0551302485678145e-10
P009,S1_7,Sucrose,7,delta,7.5,5.58229719468032e-11
P009,H2O,Water,0,delta,7.5,3.9079411034012334e-10
P009,S1_5,Sucrose,5,delta,7.5,6.421116009444465e-10
P009,S2_5,Sucralose,5,delta,7.5,2.3108759978874635e-10
P009,S2_12,Sucralose,12,delta,7.5,3.257219806645295e-10
P009,S2_7,Sucralose,7,delta,7.5,4.853986780235121e-10
P009,S2_12,Sucralose,12,theta,7.5,9.49130436833852e-11
P009,S2_7,Sucralose,7,theta,7.5,1.5047589196270857e-10
P009,H2O,Water,0,theta,7.5,1.5588424610122358e-10
P009,S2_5,Sucralose,5,theta,7.5,3.976214334878221e-11
P009,S1_5,Sucrose,5,theta,7.5,3.0229570197458146e-10
P009,S1_12,Sucrose,12,theta,7.5,2.486469190865749e-10
P009,S1_7,Sucrose,7,theta,7.5,4.13333191588285e-10
P009,S1_12,Sucrose,12,theta,7.5,1.7315713124038495e-10
P009,S1_7,Sucrose,7,theta,7.5,1.1176778030208548e-10
P009,H2O,Water,0,theta,7.5,1.56705743371095e-10
P009,S1_5,Sucrose,5,theta,7.5,1.4849424518862555e-10
P009,S2_5,Sucralose,5,theta,7.5,2.085777548324081e-10
P009,S2_12,Sucralose,12,theta,7.5,4.2392116458929975e-10
P009,S2_7,Sucralose,7,theta,7.5,3.0859098895417485e-10
P009,S2_12,Sucralose,12,alpha,7.5,1.3150192739171804e-10
P009,S2_7,Sucralose,7,alpha,7.5,1.8448989205000688e-10
P009,H2O,Water,0,alpha,7.5,1.1030231491663592e-10
P009,S2_5,Sucralose,5,alpha,7.5,5.0169803188020185e-11
P009,S1_5,Sucrose,5,alpha,7.5,1.1278991609819746e-10
P009,S1_12,Sucrose,12,alpha,7.5,3.77255076087041e-10
P009,S1_7,Sucrose,7,alpha,7.5,3.4187219948437366e-10
P009,S1_12,Sucrose,12,alpha,7.5,3.065856461303379e-10
P009,S1_7,Sucrose,7,alpha,7.5,6.723146033814076e-11
P009,H2O,Water,0,alpha,7.5,1.8286288265339082e-10
P009,S1_5,Sucrose,5,alpha,7.5,1.7877361980675305e-10
P009,S2_5,Sucralose,5,alpha,7.5,1.5555658459984447e-10
P009,S2_12,Sucralose,12,alpha,7.5,4.306366466080579e-10
P009,S2_7,Sucralose,7,alpha,7.5,1.7455699984781202e-10
P009,S2_12,Sucralose,12,beta,7.5,4.909642773795821e-10
P009,S2_7,Sucralose,7,beta,7.5,5.592267516700705e-10
P009,H2O,Water,0,beta,7.5,4.908824643446011e-10
P009,S2_5,Sucralose,5,beta,7.5,1.818376568596966e-10
P009,S1_5,Sucrose,5,beta,7.5,6.209813239815745e-10
P009,S1_12,Sucrose,12,beta,7.5,9.255322527622224e-10
P009,S1_7,Sucrose,7,beta,7.5,6.881435462319572e-10
P009,S1_12,Sucrose,12,beta,7.5,6.123338850058154e-10
P009,S1_7,Sucrose,7,beta,7.5,3.43296359015325e-10
P009,H2O,Water,0,beta,7.5,9.564688836700789e-10
P009,S1_5,Sucrose,5,beta,7.5,4.999083203351036e-10
P009,S2_5,Sucralose,5,beta,7.5,7.031806377293405e-10
P009,S2_12,Sucralose,12,beta,7.5,1.2621037454140252e-09
P009,S2_7,Sucralose,7,beta,7.5,2.6128816486071786e-10
P009,S2_12,Sucralose,12,gamma,7.5,4.5915990486806855e-10
P009,S2_7,Sucralose,7,gamma,7.5,8.67012655282226e-10
P009,H2O,Water,0,gamma,7.5,4.2728072410682606e-10
P009,S2_5,Sucralose,5,gamma,7.5,1.224089102500651e-10
P009,S1_5,Sucrose,5,gamma,7.5,8.281063890166329e-10
P009,S1_12,Sucrose,12,gamma,7.5,1.0434163987359388e-09
P009,S1_7,Sucrose,7,gamma,7.5,6.323270294534216e-10
P009,S1_12,Sucrose,12,gamma,7.5,6.73301198364863e-10
P009,S1_7,Sucrose,7,gamma,7.5,3.2650988876269483e-10
P009,H2O,Water,0,gamma,7.5,7.85741391289189e-10
P009,S1_5,Sucrose,5,gamma,7.5,5.698004820897155e-10
P009,S2_5,Sucralose,5,gamma,7.5,8.067175223797268e-10
P009,S2_12,Sucralose,12,gamma,7.5,1.2049451995920692e-09
P009,S2_7,Sucralose,7,gamma,7.5,4.692731712127939e-10
P009,S2_12,Sucralose,12,delta,8.0,3.577682724402761e-10
P009,S2_7,Sucralose,7,delta,8.0,6.456931200928287e-10
P009,H2O,Water,0,delta,8.0,1.131494902002192e-09
P009,S2_5,Sucralose,5,delta,8.0,1.1437855004556836e-10
P009,S1_5,Sucrose,5,delta,8.0,2.846592502091657e-10
P009,S1_12,Sucrose,12,delta,8.0,3.247780528337352e-10
P009,S1_7,Sucrose,7,delta,8.0,5.898979872910094e-10
P009,S1_12,Sucrose,12,delta,8.0,1.7863923197444135e-10
P009,S1_7,Sucrose,7,delta,8.0,9.612864324899247e-11
P009,H2O,Water,0,delta,8.0,1.9382879717711908e-09
P009,S1_5,Sucrose,5,delta,8.0,4.5241567837691604e-10
P009,S2_5,Sucralose,5,delta,8.0,4.5945867065361796e-10
P009,S2_12,Sucralose,12,delta,8.0,2.6815527387757094e-10
P009,S2_7,Sucralose,7,delta,8.0,1.534309103708772e-10
P009,S2_12,Sucralose,12,theta,8.0,1.615005550314069e-10
P009,S2_7,Sucralose,7,theta,8.0,2.462394794531913e-10
P009,H2O,Water,0,theta,8.0,2.314287390825639e-10
P009,S2_5,Sucralose,5,theta,8.0,8.200621338477766e-11
P009,S1_5,Sucrose,5,theta,8.0,2.5108586305193454e-10
P009,S1_12,Sucrose,12,theta,8.0,2.1797377527162296e-10
P009,S1_7,Sucrose,7,theta,8.0,6.529901529241077e-10
P009,S1_12,Sucrose,12,theta,8.0,1.1227624691166415e-10
P009,S1_7,Sucrose,7,theta,8.0,1.1254751913011898e-10
P009,H2O,Water,0,theta,8.0,8.475895514603122e-10
P009,S1_5,Sucrose,5,theta,8.0,1.9409815063468176e-10
P009,S2_5,Sucralose,5,theta,8.0,2.1785026434320696e-10
P009,S2_12,Sucralose,12,theta,8.0,2.0515831669049047e-10
P009,S2_7,Sucralose,7,theta,8.0,1.3401750089825458e-10
P009,S2_12,Sucralose,12,alpha,8.0,1.1895931230661454e-10
P009,S2_7,Sucralose,7,alpha,8.0,1.1521023824735845e-10
P009,H2O,Water,0,alpha,8.0,1.2067621576657312e-10
P009,S2_5,Sucralose,5,alpha,8.0,2.08845870494007e-10
P009,S1_5,Sucrose,5,alpha,8.0,1.8551023768409175e-10
P009,S1_12,Sucrose,12,alpha,8.0,2.0762791523257633e-10
P009,S1_7,Sucrose,7,alpha,8.0,5.064071326025131e-10
P009,S1_12,Sucrose,12,alpha,8.0,3.2113316244804906e-10
P009,S1_7,Sucrose,7,alpha,8.0,8.120349595447263e-11
P009,H2O,Water,0,alpha,8.0,3.797710395186083e-10
P009,S1_5,Sucrose,5,alpha,8.0,1.6473929059016215e-10
P009,S2_5,Sucralose,5,alpha,8.0,2.491938453743363e-10
P009,S2_12,Sucralose,12,alpha,8.0,1.425051903614683e-10
P009,S2_7,Sucralose,7,alpha,8.0,3.0329990532395745e-11
P009,S2_12,Sucralose,12,beta,8.0,8.902933491846338e-10
P009,S2_7,Sucralose,7,beta,8.0,5.166073815673767e-10
P009,H2O,Water,0,beta,8.0,4.278347952140749e-10
P009,S2_5,Sucralose,5,beta,8.0,4.284244043360854e-10
P009,S1_5,Sucrose,5,beta,8.0,5.717438290903698e-10
P009,S1_12,Sucrose,12,beta,8.0,5.780118103883479e-10
P009,S1_7,Sucrose,7,beta,8.0,6.784539030098351e-10
P009,S1_12,Sucrose,12,beta,8.0,1.1789916936992941e-09
P009,S1_7,Sucrose,7,beta,8.0,5.605132831474867e-10
P009,H2O,Water,0,beta,8.0,1.0760273855138087e-09
P009,S1_5,Sucrose,5,beta,8.0,4.3669446464367314e-10
P009,S2_5,Sucralose,5,beta,8.0,9.438214393636183e-10
P009,S2_12,Sucralose,12,beta,8.0,7.797192057914447e-10
P009,S2_7,Sucralose,7,beta,8.0,2.7484925210013134e-10
P009,S2_12,Sucralose,12,gamma,8.0,6.163566317948795e-10
P009,S2_7,Sucralose,7,gamma,8.0,8.418714981037396e-10
P009,H2O,Water,0,gamma,8.0,4.88254814228706e-10
P009,S2_5,Sucralose,5,gamma,8.0,5.151759303061956e-10
P009,S1_5,Sucrose,5,gamma,8.0,9.113873106568033e-10
P009,S1_12,Sucrose,12,gamma,8.0,1.0162487671779918e-09
P009,S1_7,Sucrose,7,gamma,8.0,1.2750071432616712e-09
P009,S1_12,Sucrose,12,gamma,8.0,6.521362770828336e-10
P009,S1_7,Sucrose,7,gamma,8.0,4.524039568563333e-10
P009,H2O,Water,0,gamma,8.0,7.050453638727345e-10
P009,S1_5,Sucrose,5,gamma,8.0,5.385366423473532e-10
P009,S2_5,Sucralose,5,gamma,8.0,1.1468556094366695e-09
P009,S2_12,Sucralose,12,gamma,8.0,8.122252347532046e-10
P009,S2_7,Sucralose,7,gamma,8.0,1.8216009951704093e-10
P009,S2_12,Sucralose,12,delta,8.5,1.9616226713260845e-10
P009,S2_7,Sucralose,7,delta,8.5,2.7990424505876976e-10
P009,H2O,Water,0,delta,8.5,2.841966475349478e-10
P009,S2_5,Sucralose,5,delta,8.5,2.3506964842618113e-10
P009,S1_5,Sucrose,5,delta,8.5,4.274623575746258e-10
P009,S1_12,Sucrose,12,delta,8.5,1.7323654453396996e-10
P009,S1_7,Sucrose,7,delta,8.5,7.038822451090697e-10
P009,S1_12,Sucrose,12,delta,8.5,1.3407976317956997e-10
P009,S1_7,Sucrose,7,delta,8.5,1.4511876421603352e-10
P009,H2O,Water,0,delta,8.5,3.0692977021714024e-10
P009,S1_5,Sucrose,5,delta,8.5,1.9107646513869438e-10
P009,S2_5,Sucralose,5,delta,8.5,3.008944403414955e-10
P009,S2_12,Sucralose,12,delta,8.5,3.666248020482076e-10
P009,S2_7,Sucralose,7,delta,8.5,1.1497796306250759e-10
P009,S2_12,Sucralose,12,theta,8.5,7.387040638943322e-11
P009,S2_7,Sucralose,7,theta,8.5,1.1852569614673323e-10
P009,H2O,Water,0,theta,8.5,2.8992280920024117e-10
P009,S2_5,Sucralose,5,theta,8.5,2.86875218139191e-10
P009,S1_5,Sucrose,5,theta,8.5,1.7120054617162763e-10
P009,S1_12,Sucrose,12,theta,8.5,1.6605094730764485e-10
P009,S1_7,Sucrose,7,theta,8.5,6.442999831733902e-10
P009,S1_12,Sucrose,12,theta,8.5,2.485070700135179e-10
P009,S1_7,Sucrose,7,theta,8.5,1.485796766688226e-10
P009,H2O,Water,0,theta,8.5,2.1119007419684337e-10
P009,S1_5,Sucrose,5,theta,8.5,6.478399714436734e-11
P009,S2_5,Sucralose,5,theta,8.5,2.8961968566967857e-10
P009,S2_12,Sucralose,12,theta,8.5,1.681144218023789e-10
P009,S2_7,Sucralose,7,theta,8.5,1.3662239568335033e-10
P009,S2_12,Sucralose,12,alpha,8.5,1.2808149226738832e-10
P009,S2_7,Sucralose,7,alpha,8.5,5.464307123212851e-11
P009,H2O,Water,0,alpha,8.5,2.0650039268117075e-10
P009,S2_5,Sucralose,5,alpha,8.5,3.151455365960572e-10
P009,S1_5,Sucrose,5,alpha,8.5,1.9265690132241797e-10
P009,S1_12,Sucrose,12,alpha,8.5,1.0637566438169525e-10
P009,S1_7,Sucrose,7,alpha,8.5,2.9252422862069335e-10
P009,S1_12,Sucrose,12,alpha,8.5,6.923098782239348e-10
P009,S1_7,Sucrose,7,alpha,8.5,1.0754492293901031e-10
P009,H2O,Water,0,alpha,8.5,3.608171862798144e-10
P009,S1_5,Sucrose,5,alpha,8.5,2.6607719237482537e-11
P009,S2_5,Sucralose,5,alpha,8.5,2.9323879277883236e-10
P009,S2_12,Sucralose,12,alpha,8.5,6.936363096824755e-11
P009,S2_7,Sucralose,7,alpha,8.5,2.546810949917971e-11
P009,S2_12,Sucralose,12,beta,8.5,4.380804714778093e-10
P009,S2_7,Sucralose,7,beta,8.5,4.4060896197762823e-10
P009,H2O,Water,0,beta,8.5,5.839385584936069e-10
P009,S2_5,Sucralose,5,beta,8.5,6.569015141805132e-10
P009,S1_5,Sucrose,5,beta,8.5,6.239541011950983e-10
P009,S1_12,Sucrose,12,beta,8.5,8.482712667460112e-10
P009,S1_7,Sucrose,7,beta,8.5,7.526119753420461e-10
P009,S1_12,Sucrose,12,beta,8.5,7.48595425328214e-10
P009,S1_7,Sucrose,7,beta,8.5,9.201655346754791e-10
P009,H2O,Water,0,beta,8.5,8.584120169901114e-10
P009,S1_5,Sucrose,5,beta,8.5,1.9236641018518985e-10
P009,S2_5,Sucralose,5,beta,8.5,1.0738382381906509e-09
P009,S2_12,Sucralose,12,beta,8.5,5.835392652529847e-10
P009,S2_7,Sucralose,7,beta,8.5,3.0703460040318137e-10
P009,S2_12,Sucralose,12,gamma,8.5,4.069822917799046e-10
P009,S2_7,Sucralose,7,gamma,8.5,3.7669217422216235e-10
P009,H2O,Water,0,gamma,8.5,1.1450385852748548e-09
P009,S2_5,Sucralose,5,gamma,8.5,5.955929686332045e-10
P009,S1_5,Sucrose,5,gamma,8.5,9.177651121548702e-10
P009,S1_12,Sucrose,12,gamma,8.5,5.32404941846678e-10
P009,S1_7,Sucrose,7,gamma,8.5,1.0368689778948687e-09
P009,S1_12,Sucrose,12,gamma,8.5,1.0433357791607085e-09
P009,S1_7,Sucrose,7,gamma,8.5,9.943435282198394e-10
P009,H2O,Water,0,gamma,8.5,7.582550161353475e-10
P009,S1_5,Sucrose,5,gamma,8.5,1.4409161244555088e-10
P009,S2_5,Sucralose,5,gamma,8.5,9.864237711851987e-10
P009,S2_12,Sucralose,12,gamma,8.5,5.236562895663233e-10
P009,S2_7,Sucralose,7,gamma,8.5,1.89148188827398e-10
P009,S2_12,Sucralose,12,delta,9.0,1.5708096671969156e-10
P009,S2_7,Sucralose,7,delta,9.0,9.833992842145173e-11
P009,H2O,Water,0,delta,9.0,5.14769077861893e-10
P009,S2_5,Sucralose,5,delta,9.0,3.645901840986356e-10
P009,S1_5,Sucrose,5,delta,9.0,7.74427165031177e-10
P009,S1_12,Sucrose,12,delta,9.0,1.0751599321375724e-10
P009,S1_7,Sucrose,7,delta,9.0,2.568877930237842e-10
P009,S1_12,Sucrose,12,delta,9.0,3.1443833964854135e-10
P009,S1_7,Sucrose,7,delta,9.0,3.433401690066011e-10
P009,H2O,Water,0,delta,9.0,2.363333120040886e-10
P009,S1_5,Sucrose,5,delta,9.0,4.1208141339098573e-10
P009,S2_5,Sucralose,5,delta,9.0,3.676500320595886e-10
P009,S2_12,Sucralose,12,delta,9.0,8.684122286433288e-11
P009,S2_7,Sucralose,7,delta,9.0,9.637072580757507e-11
P009,S2_12,Sucralose,12,theta,9.0,9.427240657842722e-11
P009,S2_7,Sucralose,7,theta,9.0,5.63349445729882e-11
P009,H2O,Water,0,theta,9.0,2.9323875222966387e-10
P009,S2_5,Sucralose,5,theta,9.0,2.1721296852207752e-10
P009,S1_5,Sucrose,5,theta,9.0,3.560059804038858e-10
P009,S1_12,Sucrose,12,theta,9.0,1.3008467358780905e-10
P009,S1_7,Sucrose,7,theta,9.0,3.2994170150574037e-10
P009,S1_12,Sucrose,12,theta,9.0,2.6520906469120767e-10
P009,S1_7,Sucrose,7,theta,9.0,2.762588927323305e-10
P009,H2O,Water,0,theta,9.0,2.4695230772760743e-10
P009,S1_5,Sucrose,5,theta,9.0,1.6264345305288118e-10
P009,S2_5,Sucralose,5,theta,9.0,1.7279866213807356e-10
P009,S2_12,Sucralose,12,theta,9.0,1.343709647007424e-10
P009,S2_7,Sucralose,7,theta,9.0,4.545850855779334e-11
P009,S2_12,Sucralose,12,alpha,9.0,1.2523644013641194e-10
P009,S2_7,Sucralose,7,alpha,9.0,1.8699710133939128e-11
P009,H2O,Water,0,alpha,9.0,1.5833848136984857e-10
P009,S2_5,Sucralose,5,alpha,9.0,2.371706027409029e-10
P009,S1_5,Sucrose,5,alpha,9.0,2.5366481049747475e-10
P009,S1_12,Sucrose,12,alpha,9.0,1.042849352459186e-10
P009,S1_7,Sucrose,7,alpha,9.0,2.688516224460713e-10
P009,S1_12,Sucrose,12,alpha,9.0,3.2200229310297346e-10
P009,S1_7,Sucrose,7,alpha,9.0,2.3987695612066133e-10
P009,H2O,Water,0,alpha,9.0,4.3834384958123107e-10
P009,S1_5,Sucrose,5,alpha,9.0,3.0987247269112674e-10
P009,S2_5,Sucralose,5,alpha,9.0,2.3167581638197568e-10
P009,S2_12,Sucralose,12,alpha,9.0,1.2398856244300238e-10
P009,S2_7,Sucralose,7,alpha,9.0,8.817456765349914e-11
P009,S2_12,Sucralose,12,beta,9.0,4.242505591640417e-10
P009,S2_7,Sucralose,7,beta,9.0,8.899972396659569e-11
P009,H2O,Water,0,beta,9.0,1.0229419686684484e-09
P009,S2_5,Sucralose,5,beta,9.0,4.980364922457148e-10
P009,S1_5,Sucrose,5,beta,9.0,1.5402384290514102e-09
P009,S1_12,Sucrose,12,beta,9.0,3.745745555222066e-10
P009,S1_7,Sucrose,7,beta,9.0,9.419096911765912e-10
P009,S1_12,Sucrose,12,beta,9.0,1.2379507445855802e-09
P009,S1_7,Sucrose,7,beta,9.0,8.621431156640574e-10
P009,H2O,Water,0,beta,9.0,1.22839166328534e-09
P009,S1_5,Sucrose,5,beta,9.0,8.835080972113655e-10
P009,S2_5,Sucralose,5,beta,9.0,8.622116260619916e-10
P009,S2_12,Sucralose,12,beta,9.0,6.23628959597454e-10
P009,S2_7,Sucralose,7,beta,9.0,2.0751649742466676e-10
P009,S2_12,Sucralose,12,gamma,9.0,2.4032726746254807e-10
P009,S2_7,Sucralose,7,gamma,9.0,9.069342556977973e-11
P009,H2O,Water,0,gamma,9.0,6.543027845536572e-10
P009,S2_5,Sucralose,5,gamma,9.0,1.2567500966902143e-09
P009,S1_5,Sucrose,5,gamma,9.0,9.476210949525512e-10
P009,S1_12,Sucrose,12,gamma,9.0,4.2694201575558767e-10
P009,S1_7,Sucrose,7,gamma,9.0,1.1474339585601876e-09
P009,S1_12,Sucrose,12,gamma,9.0,1.2302278445576737e-09
P009,S1_7,Sucrose,7,gamma,9.0,1.04911994294758e-09
P009,H2O,Water,0,gamma,9.0,8.833711510185939e-10
P009,S1_5,Sucrose,5,gamma,9.0,7.062567947062165e-10
P009,S2_5,Sucralose,5,gamma,9.0,6.125244749872989e-10
P009,S2_12,Sucralose,12,gamma,9.0,4.6299263714349724e-10
P009,S2_7,Sucralose,7,gamma,9.0,1.8148238373824163e-10
P009,S2_12,Sucralose,12,delta,9.5,1.157551715356223e-10
P009,S2_7,Sucralose,7,delta,9.5,3.262785784538467e-11
P009,H2O,Water,0,delta,9.5,2.6895236091496263e-10
P009,S2_5,Sucralose,5,delta,9.5,1.867672312698731e-10
P009,S1_5,Sucrose,5,delta,9.5,1.213115591166481e-10
P009,S1_12,Sucrose,12,delta,9.5,2.432208355196777e-10
P009,S1_7,Sucrose,7,delta,9.5,3.093249317153048e-10
P009,S1_12,Sucrose,12,delta,9.5,2.8960751176434654e-10
P009,S1_7,Sucrose,7,delta,9.5,3.458873550016333e-10
P009,H2O,Water,0,delta,9.5,1.975977519007881e-10
P009,S1_5,Sucrose,5,delta,9.5,4.648708731834847e-10
P009,S2_5,Sucralose,5,delta,9.5,2.338133700518787e-10
P009,S2_12,Sucralose,12,delta,9.5,6.019984776291433e-11
P009,S2_7,Sucralose,7,delta,9.5,1.1009513297819772e-10
P009,S2_12,Sucralose,12,theta,9.5,6.285988535675551e-11
P009,S2_7,Sucralose,7,theta,9.5,1.0170676234975067e-11
P009,H2O,Water,0,theta,9.5,2.580844861975955e-10
P009,S2_5,Sucralose,5,theta,9.5,1.1445228650922475e-10
P009,S1_5,Sucrose,5,theta,9.5,1.1769905039421375e-10
P009,S1_12,Sucrose,12,theta,9.5,1.0638877876406376e-10
P009,S1_7,Sucrose,7,theta,9.5,2.8826361221070553e-10
P009,S1_12,Sucrose,12,theta,9.5,3.9857041353717796e-10
P009,S1_7,Sucrose,7,theta,9.5,1.4444674367954362e-10
P009,H2O,Water,0,theta,9.5,1.4213559400905532e-10
P009,S1_5,Sucrose,5,theta,9.5,3.0341895322991685e-10
P009,S2_5,Sucralose,5,theta,9.5,1.027916202669651e-10
P009,S2_12,Sucralose,12,theta,9.5,1.1399051257564774e-10
P009,S2_7,Sucralose,7,theta,9.5,3.36188988355337e-11
P009,S2_12,Sucralose,12,alpha,9.5,4.520184325532658e-11
P009,S2_7,Sucralose,7,alpha,9.5,1.2855581285376952e-11
P009,H2O,Water,0,alpha,9.5,2.018508425336056e-10
P009,S2_5,Sucralose,5,alpha,9.5,2.2847906445998425e-10
P009,S1_5,Sucrose,5,alpha,9.5,1.616042149180913e-10
P009,S1_12,Sucrose,12,alpha,9.5,9.537181402916569e-11
P009,S1_7,Sucrose,7,alpha,9.5,2.077482364694358e-10
P009,S1_12,Sucrose,12,alpha,9.5,2.788802137474845e-10
P009,S1_7,Sucrose,7,alpha,9.5,2.3204450072028827e-10
P009,H2O,Water,0,alpha,9.5,2.0454408433774648e-10
P009,S1_5,Sucrose,5,alpha,9.5,3.2492233283592963e-10
P009,S2_5,Sucralose,5,alpha,9.5,6.450322516104848e-11
P009,S2_12,Sucralose,12,alpha,9.5,6.801797758991948e-11
P009,S2_7,Sucralose,7,alpha,9.5,2.5017760366209847e-11
P009,S2_12,Sucralose,12,beta,9.5,1.4944708446443855e-10
P009,S2_7,Sucralose,7,beta,9.5,5.745977273834676e-11
P009,H2O,Water,0,beta,9.5,5.649464830449328e-10
P009,S2_5,Sucralose,5,beta,9.5,6.05426914776211e-10
