window,summary_feature_index,node,source_feature,statistic,raw_icc1,raw_icck,raw_effective_repeats,raw_n_conditions,subject_centered_icc1,subject_centered_icck,subject_centered_effective_repeats,subject_centered_n_conditions
6:8,413,nose_upperlip_L,velocity,slope_per_second,-0.005938758021845955,-0.03041633102879939,5.0,140,-0.054261804240124376,-0.34652028459158496,5.0,140
6:8,414,nose_upperlip_L,acceleration,mean,-0.0017151188961316327,-0.008634833545372644,5.0,140,-0.05181404259838079,-0.3268019293452061,5.0,140
6:8,415,nose_upperlip_L,acceleration,std,0.24975386371804537,0.6246921781152883,5.0,140,-0.029039993889234117,-0.16428308905524597,5.0,140
6:8,416,nose_upperlip_L,acceleration,quantile_10,0.2581547828311709,0.635029895302934,5.0,140,-0.029708500078216037,-0.16857493417111105,5.0,140
6:8,417,nose_upperlip_L,acceleration,quantile_90,0.22622480258592823,0.5937973026539002,5.0,140,-0.034538968453923055,-0.20037827841816025,5.0,140
6:8,418,nose_upperlip_L,acceleration,late_minus_early,0.02920604348033747,0.13075488587335254,5.0,140,-0.01883178444216534,-0.10182944266755133,5.0,140
6:8,419,nose_upperlip_L,acceleration,slope_per_second,0.04457249869308134,0.18914061432599127,5.0,140,-0.021261848201136472,-0.1161909810077981,5.0,140
6:8,420,nose_upperlip_L,abs_velocity,mean,0.23018939330373087,0.5992151131244656,5.0,140,-0.03636887555622821,-0.212801831023694,5.0,140
6:8,421,nose_upperlip_L,abs_velocity,std,0.19753884199797977,0.551736585354505,5.0,140,-0.03574860761979778,-0.2085669503862528,5.0,140
6:8,422,nose_upperlip_L,abs_velocity,quantile_10,0.17876301177978124,0.5211591452284497,5.0,140,-0.01930039896711211,-0.10457538114879911,5.0,140
6:8,423,nose_upperlip_L,abs_velocity,quantile_90,0.21033599609964337,0.5711480252516319,5.0,140,-0.0352850487366964,-0.2054179770033024,5.0,140
6:8,424,nose_upperlip_L,abs_velocity,late_minus_early,-0.02978161430145603,-0.1690459121237041,5.0,140,-0.045372577097579934,-0.2771657902324301,5.0,140
6:8,425,nose_upperlip_L,abs_velocity,slope_per_second,-0.0457693174246646,-0.2801324759795916,5.0,140,-0.064103252645276,-0.431040709139975,5.0,140
6:8,426,nose_upperlip_L,baseline_robust_z,mean,0.08217853811701474,0.3092408474929307,5.0,140,-0.004569233160817541,-0.023271497394474556,5.0,140
6:8,427,nose_upperlip_L,baseline_robust_z,std,0.10784425932997217,0.3767150670933629,5.0,140,0.005211021654668557,0.025523102513768495,5.0,140
6:8,428,nose_upperlip_L,baseline_robust_z,quantile_10,0.09417751572693767,0.3420383066279956,5.0,140,0.003443308228490061,0.01698263535027807,5.0,140
6:8,429,nose_upperlip_L,baseline_robust_z,quantile_90,0.06039497595320209,0.24321824059705374,5.0,140,-0.019377465925146733,-0.10502803858087749,5.0,140
6:8,430,nose_upperlip_L,baseline_robust_z,late_minus_early,0.023272408721173074,0.10645242612527393,5.0,140,-0.014899902892489127,-0.07922105879477491,5.0,140
6:8,431,nose_upperlip_L,baseline_robust_z,slope_per_second,0.02532979179767828,0.11499750731793071,5.0,140,-0.019119325069453737,-0.10351302179797656,5.0,140
6:8,432,corner_horizontal_R,value,mean,0.6917415091101752,0.9181679664993504,5.0,140,0.15122494093968994,0.47113515857686084,5.0,140
6:8,433,corner_horizontal_R,value,std,0.20461848682725095,0.5626104435811343,5.0,140,-0.03293137417422646,-0.1896368835486287,5.0,140
6:8,434,corner_horizontal_R,value,quantile_10,0.6383620269445272,0.898228998401894,5.0,140,0.11479902148937438,0.39336393029743283,5.0,140
6:8,435,corner_horizontal_R,value,quantile_90,0.6684476938221603,0.9097519901220313,5.0,140,0.13139965099788253,0.4306494862216459,5.0,140
6:8,436,corner_horizontal_R,value,late_minus_early,-0.024824820095160738,-0.13780837271703242,5.0,140,-0.06232030648301502,-0.41507092026830705,5.0,140
6:8,437,corner_horizontal_R,value,slope_per_second,-0.033845886169357346,-0.1957277470316601,5.0,140,-0.07558908987390843,-0.5417457100251123,5.0,140
6:8,438,corner_horizontal_R,delta,mean,0.18611438231350183,0.5334448652157529,5.0,140,0.06212073790979122,0.24878488660270184,5.0,140
6:8,439,corner_horizontal_R,delta,std,0.2046184809443914,0.5626104346861676,5.0,140,-0.032931382690158086,-0.18963694002777073,5.0,140
6:8,440,corner_horizontal_R,delta,quantile_10,0.16269383824636852,0.49278006832405175,5.0,140,0.05213443877993624,0.2156922221050952,5.0,140
6:8,441,corner_horizontal_R,delta,quantile_90,0.2050912034833007,0.5633244553880572,5.0,140,0.06969595525949562,0.27250874664227354,5.0,140
6:8,442,corner_horizontal_R,delta,late_minus_early,-0.024824825019237013,-0.13780840306529035,5.0,140,-0.062320308842419035,-0.4150709412006465,5.0,140
6:8,443,corner_horizontal_R,delta,slope_per_second,-0.033845890212247626,-0.195727774072176,5.0,140,-0.0755890930302231,-0.5417457424503395,5.0,140
6:8,444,corner_horizontal_R,velocity,mean,-0.00900128705996429,-0.04668742288161075,5.0,140,-0.035421796034752935,-0.2063454918776945,5.0,140
6:8,445,corner_horizontal_R,velocity,std,0.2737208053439195,0.6533080282254855,5.0,140,-0.023307321445883766,-0.12851827413737926,5.0,140
6:8,446,corner_horizontal_R,velocity,quantile_10,0.2501888081584031,0.6252359211103431,5.0,140,-0.006466562173758804,-0.03319134649167065,5.0,140
6:8,447,corner_horizontal_R,velocity,quantile_90,0.2311592011951413,0.600526812697777,5.0,140,-0.02440557868375256,-0.13522928969916673,5.0,140
6:8,448,corner_horizontal_R,velocity,late_minus_early,0.014872721561841091,0.07018805803284979,5.0,140,-0.030093218372849527,-0.17105667541367736,5.0,140
6:8,449,corner_horizontal_R,velocity,slope_per_second,-0.02600840026425949,-0.1451416051703698,5.0,140,-0.06278282332999334,-0.41918444962355,5.0,140
6:8,450,corner_horizontal_R,acceleration,mean,0.011402778740809012,0.054526862700813666,5.0,140,-0.04358117749399981,-0.2639123274037485,5.0,140
6:8,451,corner_horizontal_R,acceleration,std,0.30365221424641164,0.6855662418412781,5.0,140,0.017887319941917623,0.08346475649629426,5.0,140
6:8,452,corner_horizontal_R,acceleration,quantile_10,0.2885164634158689,0.6697020495570771,5.0,140,0.034549009740717763,0.15177091009822422,5.0,140
6:8,453,corner_horizontal_R,acceleration,quantile_90,0.3001425255072729,0.6819653807677357,5.0,140,0.026978490180673834,0.12175354376379413,5.0,140
6:8,454,corner_horizontal_R,acceleration,late_minus_early,0.03763069828285565,0.1635373871230952,5.0,140,-0.0013681949139901133,-0.006878619740125413,5.0,140
6:8,455,corner_horizontal_R,acceleration,slope_per_second,0.04574500646705157,0.193346487120434,5.0,140,0.004506539355134366,0.022133711016586163,5.0,140
6:8,456,corner_horizontal_R,abs_velocity,mean,0.28125281360427706,0.6617678212754333,5.0,140,-0.003167189105735228,-0.016039141505644228,5.0,140
6:8,457,corner_horizontal_R,abs_velocity,std,0.2481823947018981,0.6227197040212683,5.0,140,-0.05185908737368001,-0.32716039488196624,5.0,140
6:8,458,corner_horizontal_R,abs_velocity,quantile_10,0.2724399686203276,0.6518451520367828,5.0,140,0.07797917318231996,0.29719559791595446,5.0,140
6:8,459,corner_horizontal_R,abs_velocity,quantile_90,0.2607893756880648,0.6382018403788386,5.0,140,-0.03244641800922298,-0.18642773950395422,5.0,140
6:8,460,corner_horizontal_R,abs_velocity,late_minus_early,-0.002868326117029473,-0.014508086276244439,5.0,140,-0.044765981733728255,-0.2726520566125679,5.0,140
6:8,461,corner_horizontal_R,abs_velocity,slope_per_second,0.0024417306140689012,0.012090565455092097,5.0,140,-0.035130728706780995,-0.20437268958552143,5.0,140
6:8,462,corner_horizontal_R,baseline_robust_z,mean,0.195309709317669,0.5482412162563628,5.0,140,0.0704534380849114,0.274819325180103,5.0,140
6:8,463,corner_horizontal_R,baseline_robust_z,std,0.11193155097965811,0.3865770705699994,5.0,140,0.00014721821177956758,0.000735657849965224,5.0,140
6:8,464,corner_horizontal_R,baseline_robust_z,quantile_10,0.15440780265244872,0.4772651567295179,5.0,140,0.042716775590927604,0.1824151327878813,5.0,140
6:8,465,corner_horizontal_R,baseline_robust_z,quantile_90,0.21389410521844818,0.576354880381928,5.0,140,0.08541627114144233,0.31832188272637113,5.0,140
6:8,466,corner_horizontal_R,baseline_robust_z,late_minus_early,-0.03678172197367207,-0.21563419840306977,5.0,140,-0.0775638938907423,-0.5622654648788928,5.0,140
6:8,467,corner_horizontal_R,baseline_robust_z,slope_per_second,-0.052057807893731906,-0.3287437568248709,5.0,140,-0.09376280564686894,-0.7501639257146412,5.0,140
6:8,468,corner_horizontal_L,value,mean,0.7442006151994985,0.9356771206711705,5.0,140,0.07931509707827815,0.30106081448273597,5.0,140
6:8,469,corner_horizontal_L,value,std,0.0817695182540991,0.3080810387750594,5.0,140,-0.08648423550542403,-0.6611307155363972,5.0,140
6:8,470,corner_horizontal_L,value,quantile_10,0.7317377709895306,0.9316868931455908,5.0,140,0.06259155958840604,0.25029290486450306,5.0,140
6:8,471,corner_horizontal_L,value,quantile_90,0.7077945640582903,0.9237296162175946,5.0,140,0.07297102979887599,0.2824209567817789,5.0,140
6:8,472,corner_horizontal_L,value,late_minus_early,0.019694586827588012,0.09128189714175876,5.0,140,-0.022297618405978697,-0.12240549621113492,5.0,140
6:8,473,corner_horizontal_L,value,slope_per_second,0.01597000750380643,0.07505549053109811,5.0,140,-0.02769330099958121,-0.15571562352878668,5.0,140
6:8,474,corner_horizontal_L,delta,mean,0.18055388568325506,0.52419073339894,5.0,140,0.0397592727658582,0.17151855222069948,5.0,140
6:8,475,corner_horizontal_L,delta,std,0.08176952280198564,0.3080810516868559,5.0,140,-0.0864842384539069,-0.6611307499975165,5.0,140
6:8,476,corner_horizontal_L,delta,quantile_10,0.1801387909722887,0.5234903092705895,5.0,140,0.03661691240781617,0.1596944860135965,5.0,140
6:8,477,corner_horizontal_L,delta,quantile_90,0.17688167125384188,0.5179470189429279,5.0,140,0.03897776037237409,0.16860190349141274,5.0,140
6:8,478,corner_horizontal_L,delta,late_minus_early,0.019694578332320852,0.09128186064261996,5.0,140,-0.022297627814799346,-0.12240555291988611,5.0,140
6:8,479,corner_horizontal_L,delta,slope_per_second,0.01597000075655265,0.07505546072454565,5.0,140,-0.02769331103166671,-0.15571568696484156,5.0,140
6:8,480,corner_horizontal_L,velocity,mean,0.040948745932692474,0.17592766125105364,5.0,140,0.0009154743937536923,0.0045606712577492695,5.0,140
6:8,481,corner_horizontal_L,velocity,std,0.20522111224135367,0.5635204154716013,5.0,140,-0.04392277811162849,-0.2664218400094498,5.0,140
6:8,482,corner_horizontal_L,velocity,quantile_10,0.18268128389200353,0.5277593770892123,5.0,140,-0.05118677497885879,-0.3218270249213536,5.0,140
6:8,483,corner_horizontal_L,velocity,quantile_90,0.15682766217183416,0.481861475859998,5.0,140,-0.034882181009983325,-0.20269230353484896,5.0,140
6:8,484,corner_horizontal_L,velocity,late_minus_early,-0.02345954564034334,-0.12944457153720357,5.0,140,-0.059468065259448845,-0.3901449994486947,5.0,140
6:8,485,corner_horizontal_L,velocity,slope_per_second,-0.026603010654513967,-0.14885502000528364,5.0,140,-0.053702683923918366,-0.34197286160998813,5.0,140
6:8,486,corner_horizontal_L,acceleration,mean,-0.01172524831617432,-0.061511176873100495,5.0,140,-0.03983434080142235,-0.2369222745126523,5.0,140
6:8,487,corner_horizontal_L,acceleration,std,0.25326794413896725,0.6290584048927436,5.0,140,0.013534810218154978,0.06419839852916782,5.0,140
6:8,488,corner_horizontal_L,acceleration,quantile_10,0.2617334922213786,0.6393305700131684,5.0,140,0.03321458456174581,0.14659637238113546,5.0,140
6:8,489,corner_horizontal_L,acceleration,quantile_90,0.2560175373225599,0.6324324713062317,5.0,140,0.014500612001508498,0.06852825354438971,5.0,140
6:8,490,corner_horizontal_L,acceleration,late_minus_early,-0.014358815621305376,-0.07616885636505283,5.0,140,-0.07549822086290806,-0.5408126870987029,5.0,140
6:8,491,corner_horizontal_L,acceleration,slope_per_second,0.010196192704429717,0.0489831951346618,5.0,140,-0.04232370640217259,-0.25474565289174245,5.0,140
6:8,492,corner_horizontal_L,abs_velocity,mean,0.21795885483224478,0.5822062468247857,5.0,140,-0.04038647950708051,-0.2408389461955337,5.0,140
6:8,493,corner_horizontal_L,abs_velocity,std,0.16746540761660056,0.5014349828788702,5.0,140,-0.05070371963847892,-0.3180172225649607,5.0,140
6:8,494,corner_horizontal_L,abs_velocity,quantile_10,0.14669708886368643,0.46224529049321644,5.0,140,-0.04769256707633624,-0.2946787865570662,5.0,140
6:8,495,corner_horizontal_L,abs_velocity,quantile_90,0.1851210538032724,0.5318090568853788,5.0,140,-0.04729113065906242,-0.2916197673837541,5.0,140
6:8,496,corner_horizontal_L,abs_velocity,late_minus_early,-0.02581438706689451,-0.14393423115535314,5.0,140,-0.05913572206629968,-0.38728909035849945,5.0,140
6:8,497,corner_horizontal_L,abs_velocity,slope_per_second,-0.03784786593326831,-0.22299955937140964,5.0,140,-0.06171046529608814,-0.4096780086126984,5.0,140
6:8,498,corner_horizontal_L,baseline_robust_z,mean,0.18498586337045014,0.5315858483799429,5.0,140,0.04566147559282356,0.19304795924658794,5.0,140
6:8,499,corner_horizontal_L,baseline_robust_z,std,0.056986760493537465,0.23204079062693453,5.0,140,-0.06874746470194387,-0.47411381438674677,5.0,140
6:8,500,corner_horizontal_L,baseline_robust_z,quantile_10,0.18564135502239015,0.532666816643386,5.0,140,0.0378997714068012,0.16455280261949645,5.0,140
6:8,501,corner_horizontal_L,baseline_robust_z,quantile_90,0.1790135655600328,0.5215848050350959,5.0,140,0.04885055162104339,0.20432684227980025,5.0,140
6:8,502,corner_horizontal_L,baseline_robust_z,late_minus_early,0.020456963023910667,0.09454814360844399,5.0,140,-0.023464734069527274,-0.1294761655163714,5.0,140
6:8,503,corner_horizontal_L,baseline_robust_z,slope_per_second,0.020084734701993186,0.09295571038175451,5.0,140,-0.023822864838664498,-0.13166043962440818,5.0,140
6:8,504,corner_vertical_R,value,mean,0.5567951147624534,0.8626649823703877,5.0,140,0.08480765554892258,0.3166282720218832,5.0,140
6:8,505,corner_vertical_R,value,std,0.23391222012081367,0.6042217224396995,5.0,140,0.008922135928700088,0.04307345090782907,5.0,140
6:8,506,corner_vertical_R,value,quantile_10,0.5520095644625668,0.8603537740109012,5.0,140,0.10103621752183412,0.3597784661476909,5.0,140
6:8,507,corner_vertical_R,value,quantile_90,0.5200954040228557,0.8442061225563096,5.0,140,0.06593609292403932,0.26087591130294013,5.0,140
6:8,508,corner_vertical_R,value,late_minus_early,0.01881222824637586,0.08747848065310943,5.0,140,-0.014957129922733558,-0.07954469070800069,5.0,140
6:8,509,corner_vertical_R,value,slope_per_second,0.010249580925102818,0.04922957459080665,5.0,140,-0.027386970242693504,-0.15378126267221912,5.0,140
6:8,510,corner_vertical_R,delta,mean,0.23432421926524585,0.6047710653948204,5.0,140,0.0007564980365967943,0.003771078927765148,5.0,140
6:8,511,corner_vertical_R,delta,std,0.23391222212970347,0.6042217251205524,5.0,140,0.008922134601359162,0.043073444720629184,5.0,140
6:8,512,corner_vertical_R,delta,quantile_10,0.24680378724498317,0.6209790303069883,5.0,140,0.004759222743993115,0.023351572382404217,5.0,140
6:8,513,corner_vertical_R,delta,quantile_90,0.2247895999896927,0.5918137212635153,5.0,140,0.005858524837324025,0.028621895836033313,5.0,140
6:8,514,corner_vertical_R,delta,late_minus_early,0.018812228858553902,0.08747848330057137,5.0,140,-0.014957129718890964,-0.07954468955494363,5.0,140
6:8,515,corner_vertical_R,delta,slope_per_second,0.010249583667129282,0.049229587242293885,5.0,140,-0.027386967908353495,-0.1537812479520442,5.0,140
6:8,516,corner_vertical_R,velocity,mean,0.03844211778658834,0.1665937263322566,5.0,140,0.006867928048690532,0.033421494563680425,5.0,140
6:8,517,corner_vertical_R,velocity,std,0.30781771325577717,0.6897811461094482,5.0,140,0.00026447327905225926,0.0013209689513009892,5.0,140
6:8,518,corner_vertical_R,velocity,quantile_10,0.2561017894017887,0.6325352793765571,5.0,140,-0.029670230799866595,-0.1683285405983659,5.0,140
6:8,519,corner_vertical_R,velocity,quantile_90,0.28255501654559684,0.6632061659525386,5.0,140,0.016477998032268813,0.0772953027733336,5.0,140
6:8,520,corner_vertical_R,velocity,late_minus_early,-0.04110458059797822,-0.24596386983761445,5.0,140,-0.0840174935831819,-0.6327285281211785,5.0,140
6:8,521,corner_vertical_R,velocity,slope_per_second,-0.0429068686465434,-0.25898292935964173,5.0,140,-0.06841179630153806,-0.47092676525907434,5.0,140
6:8,522,corner_vertical_R,acceleration,mean,0.023957747825667067,0.10931315146137321,5.0,140,-0.01643821044218391,-0.08797570480869893,5.0,140
6:8,523,corner_vertical_R,acceleration,std,0.33269696751994393,0.7137006584570837,5.0,140,0.028854959354552803,0.1293457332682081,5.0,140
6:8,524,corner_vertical_R,acceleration,quantile_10,0.30253652064909164,0.6844265250867201,5.0,140,0.011997165054086004,0.05723900224077492,5.0,140
6:8,525,corner_vertical_R,acceleration,quantile_90,0.3092435004153219,0.6912094199254493,5.0,140,0.013272216382471594,0.06301565241501897,5.0,140
6:8,526,corner_vertical_R,acceleration,late_minus_early,0.028980698076809055,0.12985082066873888,5.0,140,-0.007631056622007783,-0.03935661328783876,5.0,140
6:8,527,corner_vertical_R,acceleration,slope_per_second,0.0032259128359887514,0.015924085334811953,5.0,140,-0.03467589262353073,-0.201300571067177,5.0,140
6:8,528,corner_vertical_R,abs_velocity,mean,0.31152904828775135,0.693483821624377,5.0,140,0.0034867349776394763,0.017193872974985494,5.0,140
6:8,529,corner_vertical_R,abs_velocity,std,0.2814061814956343,0.6619375895845365,5.0,140,-0.011878101072338393,-0.06235304861621949,5.0,140
6:8,530,corner_vertical_R,abs_velocity,quantile_10,0.17297868658507742,0.5111920886062327,5.0,140,-0.015646577806247494,-0.08345609837794278,5.0,140
6:8,531,corner_vertical_R,abs_velocity,quantile_90,0.3085243020060997,0.6904898786363155,5.0,140,0.0068809880004371505,0.03348334599418389,5.0,140
6:8,532,corner_vertical_R,abs_velocity,late_minus_early,0.004102144196937155,0.020179602428688402,5.0,140,-0.03687485065183602,-0.21627463232645525,5.0,140
6:8,533,corner_vertical_R,abs_velocity,slope_per_second,0.009264230168901504,0.04466596762531696,5.0,140,-0.022341492991054517,-0.12266998763073153,5.0,140
6:8,534,corner_vertical_R,baseline_robust_z,mean,0.21431704935312926,0.5769685004344243,5.0,140,-0.00827315799934218,-0.04278154388476883,5.0,140
6:8,535,corner_vertical_R,baseline_robust_z,std,0.14825481398945495,0.46532649694907535,5.0,140,-0.009381168758095275,-0.048734593577299715,5.0,140
6:8,536,corner_vertical_R,baseline_robust_z,quantile_10,0.2268986993665876,0.5947245706162345,5.0,140,0.0011518175722138692,0.005732675873840164,5.0,140
6:8,537,corner_vertical_R,baseline_robust_z,quantile_90,0.19627736759163716,0.549762832055712,5.0,140,-0.008546531137963689,-0.04424522858505233,5.0,140
6:8,538,corner_vertical_R,baseline_robust_z,late_minus_early,0.011172210081755899,0.05347147232021074,5.0,140,-0.02325530512159898,-0.1282020354107423,5.0,140
6:8,539,corner_vertical_R,baseline_robust_z,slope_per_second,0.011202780337889505,0.05361150981718922,5.0,140,-0.029472577374191886,-0.16705732683527233,5.0,140
