subject,ma_mau,substance,intensity,repeat,channel,band,abs_power,rel_power
P001,S1_12,Sucrose,12,1,P8,alpha,7.329819675305291e-11,0.06859206506423601
P001,S1_12,Sucrose,12,1,P8,beta,1.5176066274708932e-10,0.1420168259856456
P001,S1_12,Sucrose,12,1,P8,gamma,2.081524859623183e-10,0.19478799606096914
P001,S2_12,Sucralose,12,1,Fp1,delta,7.753888767911376e-10,0.2827798167556424
P001,S2_12,Sucralose,12,1,Fp1,theta,4.2334312767786356e-10,0.1543907781665963
P001,S2_12,Sucralose,12,1,Fp1,alpha,2.520628141723614e-10,0.09192584332335188
P001,S2_12,Sucralose,12,1,Fp1,beta,5.916634368289309e-10,0.21577621662551424
P001,S2_12,Sucralose,12,1,Fp1,gamma,6.995651523076806e-10,0.25512734512889523
P001,S2_12,Sucralose,12,1,Fp2,delta,4.746230771684511e-10,0.6532418131813218
P001,S2_12,Sucralose,12,1,Fp2,theta,4.427250276432524e-11,0.06093393130477411
P001,S2_12,Sucralose,12,1,Fp2,alpha,2.126672918938086e-11,0.02927020914993709
P001,S2_12,Sucralose,12,1,Fp2,beta,9.695924165614129e-11,0.13344869617804972
P001,S2_12,Sucralose,12,1,Fp2,gamma,8.944412152153812e-11,0.12310535018591778
P001,S2_12,Sucralose,12,1,F3,delta,3.4253599193343057e-10,0.21976113143321152
P001,S2_12,Sucralose,12,1,F3,theta,1.786084452026432e-10,0.11458998448515686
P001,S2_12,Sucralose,12,1,F3,alpha,1.3868630806589662e-10,0.08897710223917002
P001,S2_12,Sucralose,12,1,F3,beta,4.736281752445604e-10,0.30386606406786054
P001,S2_12,Sucralose,12,1,F3,gamma,4.2521521678383794e-10,0.2728057177746012
P001,S2_12,Sucralose,12,1,F4,delta,1.6825540872830493e-10,0.330265296220914
P001,S2_12,Sucralose,12,1,F4,theta,5.013492390051905e-11,0.09840887504398216
P001,S2_12,Sucralose,12,1,F4,alpha,4.084555208732609e-11,0.08017494629970952
P001,S2_12,Sucralose,12,1,F4,beta,1.2149702199200387e-10,0.23848416084467772
P001,S2_12,Sucralose,12,1,F4,gamma,1.2872240286745185e-10,0.2526667215907164
P001,S2_12,Sucralose,12,1,C3,delta,4.635676787160718e-10,0.10213682023852201
P001,S2_12,Sucralose,12,1,C3,theta,6.099736179643737e-10,0.13439411035044663
P001,S2_12,Sucralose,12,1,C3,alpha,5.221839911881998e-10,0.1150516200506928
P001,S2_12,Sucralose,12,1,C3,beta,1.6278878871109697e-09,0.35866886352997174
P001,S2_12,Sucralose,12,1,C3,gamma,1.315079899990738e-09,0.28974858583036656
P001,S2_12,Sucralose,12,1,C4,delta,4.5710618331703585e-10,0.4934933303744774
P001,S2_12,Sucralose,12,1,C4,theta,7.379834109351666e-11,0.07967293038583119
P001,S2_12,Sucralose,12,1,C4,alpha,6.461240646942389e-11,0.0697557653250784
P001,S2_12,Sucralose,12,1,C4,beta,1.3878096747860343e-10,0.1498283863425822
P001,S2_12,Sucralose,12,1,C4,gamma,1.9196828434782048e-10,0.20724958757203035
P001,S2_12,Sucralose,12,1,P3,delta,1.454580681038134e-09,0.1974359961323678
P001,S2_12,Sucralose,12,1,P3,theta,6.70323979039427e-10,0.09098572822966844
P001,S2_12,Sucralose,12,1,P3,alpha,7.497337945789323e-10,0.10176433696420778
P001,S2_12,Sucralose,12,1,P3,beta,2.088737946616869e-09,0.28351267311996325
P001,S2_12,Sucralose,12,1,P3,gamma,2.4039766120187705e-09,0.3263012655537926
P001,S2_12,Sucralose,12,1,P4,delta,1.1387435373502803e-09,0.46985288969186584
P001,S2_12,Sucralose,12,1,P4,theta,3.8438698904585366e-10,0.15860053790812012
P001,S2_12,Sucralose,12,1,P4,alpha,1.5790435908313047e-10,0.06515235167242867
P001,S2_12,Sucralose,12,1,P4,beta,4.239821738057593e-10,0.17493776518285317
P001,S2_12,Sucralose,12,1,P4,gamma,3.186001245894422e-10,0.13145645554473193
P001,S2_12,Sucralose,12,1,O1,delta,2.240575714884163e-09,0.22561993697321506
P001,S2_12,Sucralose,12,1,O1,theta,8.596174413314217e-10,0.08656115999378255
P001,S2_12,Sucralose,12,1,O1,alpha,8.838745689612301e-10,0.08900378738219533
P001,S2_12,Sucralose,12,1,O1,beta,3.1080325820390163e-09,0.3129705060230894
P001,S2_12,Sucralose,12,1,O1,gamma,2.838652023196163e-09,0.2858446096277175
P001,S2_12,Sucralose,12,1,O2,delta,7.787860504364525e-10,0.44144769724188165
P001,S2_12,Sucralose,12,1,O2,theta,1.5045305288936835e-10,0.08528292681128628
P001,S2_12,Sucralose,12,1,O2,alpha,4.900526589039454e-11,0.02777818345348757
P001,S2_12,Sucralose,12,1,O2,beta,3.9741430982212943e-10,0.2252706398934994
P001,S2_12,Sucralose,12,1,O2,gamma,3.8850512859328337e-10,0.22022055259984466
P001,S2_12,Sucralose,12,1,F7,delta,4.395202726260751e-10,0.11933992420621925
P001,S2_12,Sucralose,12,1,F7,theta,3.894510953495022e-10,0.105744984010281
P001,S2_12,Sucralose,12,1,F7,alpha,3.4130598447480223e-10,0.09267247236398692
P001,S2_12,Sucralose,12,1,F7,beta,1.2639005796574815e-09,0.3431782531424741
P001,S2_12,Sucralose,12,1,F7,gamma,1.2487494331432247e-09,0.33906436627703923
P001,S2_12,Sucralose,12,1,F8,delta,4.037138104472598e-10,0.3297440561131146
P001,S2_12,Sucralose,12,1,F8,theta,2.1189564782565758e-10,0.17307143966499558
P001,S2_12,Sucralose,12,1,F8,alpha,7.553668488819056e-11,0.061696608379029065
P001,S2_12,Sucralose,12,1,F8,beta,2.2190165282024584e-10,0.18124411195665763
P001,S2_12,Sucralose,12,1,F8,gamma,3.112769582115485e-10,0.25424378388620256
P001,S2_12,Sucralose,12,1,T7,delta,1.309738300725692e-09,0.1799408030830231
P001,S2_12,Sucralose,12,1,T7,theta,8.313527016108159e-10,0.11421691851738992
P001,S2_12,Sucralose,12,1,T7,alpha,6.895156189645887e-10,0.09473037029308129
P001,S2_12,Sucralose,12,1,T7,beta,2.381838051575803e-09,0.32723319733169787
P001,S2_12,Sucralose,12,1,T7,gamma,2.0662729847373674e-09,0.28387871077480786
P001,S2_12,Sucralose,12,1,T8,delta,1.63759670930396e-10,0.31717080965997985
P001,S2_12,Sucralose,12,1,T8,theta,7.116139907088279e-11,0.13782586659838897
P001,S2_12,Sucralose,12,1,T8,alpha,3.781258205580339e-11,0.07323565807036264
P001,S2_12,Sucralose,12,1,T8,beta,1.1390303468098955e-10,0.22060814806994472
P001,S2_12,Sucralose,12,1,T8,gamma,1.2967712885534023e-10,0.2511595176013239
P001,S2_12,Sucralose,12,1,P7,delta,9.86107802365663e-10,0.20012717841871844
P001,S2_12,Sucralose,12,1,P7,theta,6.437737944217441e-10,0.13065167186433158
P001,S2_12,Sucralose,12,1,P7,alpha,4.5851285623352125e-10,0.09305360323342807
P001,S2_12,Sucralose,12,1,P7,beta,1.2067479242550926e-09,0.24490533039537213
P001,S2_12,Sucralose,12,1,P7,gamma,1.6322633362171656e-09,0.3312622160881503
P001,S2_12,Sucralose,12,1,P8,delta,4.09597062093749e-10,0.4136402994892162
P001,S2_12,Sucralose,12,1,P8,theta,1.497840351716082e-10,0.1512625917050806
P001,S2_12,Sucralose,12,1,P8,alpha,6.746166325384466e-11,0.06812759459191155
P001,S2_12,Sucralose,12,1,P8,beta,1.2288702121051734e-10,0.12410007043757017
P001,S2_12,Sucralose,12,1,P8,gamma,2.4049545164222255e-10,0.2428694437762214
P001,S2_5,Sucralose,5,1,Fp1,delta,8.468666833343575e-10,0.39355499995336113
P001,S2_5,Sucralose,5,1,Fp1,theta,2.5064949455551034e-10,0.1164815711366902
P001,S2_5,Sucralose,5,1,Fp1,alpha,1.6796193683250294e-10,0.07805509573480744
P001,S2_5,Sucralose,5,1,Fp1,beta,4.203352082676858e-10,0.19533773866136672
P001,S2_5,Sucralose,5,1,Fp1,gamma,4.6602487862018e-10,0.2165705945137743
P001,S2_5,Sucralose,5,1,Fp2,delta,8.163848371207514e-10,0.7492270649465601
P001,S2_5,Sucralose,5,1,Fp2,theta,8.4837295068437e-11,0.07785837596678541
P001,S2_5,Sucralose,5,1,Fp2,alpha,3.137179117753776e-11,0.028791072490958625
P001,S2_5,Sucralose,5,1,Fp2,beta,8.66140088304324e-11,0.07948893299898697
P001,S2_5,Sucralose,5,1,Fp2,gamma,7.042814118599032e-11,0.06463455359670867
P001,S2_5,Sucralose,5,1,F3,delta,2.84089036867185e-10,0.2617340270387998
P001,S2_5,Sucralose,5,1,F3,theta,1.0387280897916725e-10,0.09569904172915941
P001,S2_5,Sucralose,5,1,F3,alpha,8.198020497669308e-11,0.07552917008919123
P001,S2_5,Sucralose,5,1,F3,beta,2.817360845679163e-10,0.2595662289163903
P001,S2_5,Sucralose,5,1,F3,gamma,3.3373303594699826e-10,0.307471532226459
P001,S2_5,Sucralose,5,1,F4,delta,9.274511116648048e-11,0.2457269133697402
P001,S2_5,Sucralose,5,1,F4,theta,6.29851869265015e-11,0.16687839797488982
P001,S2_5,Sucralose,5,1,F4,alpha,2.5705047113583e-11,0.06810517347816121
P001,S2_5,Sucralose,5,1,F4,beta,9.154240961825293e-11,0.2425403719398586
P001,S2_5,Sucralose,5,1,F4,gamma,1.0445388216859844e-10,0.27674914323734984
P001,S2_5,Sucralose,5,1,C3,delta,3.1018807994078175e-10,0.08695819121671695
P001,S2_5,Sucralose,5,1,C3,theta,4.1557172830598683e-10,0.11650146524390158
P001,S2_5,Sucralose,5,1,C3,alpha,4.1282094168479493e-10,0.11573030914709845
P001,S2_5,Sucralose,5,1,C3,beta,1.2078726223047808e-09,0.3386152636035165
P001,S2_5,Sucralose,5,1,C3,gamma,1.220641062464256e-09,0.3421947707887663
P001,S2_5,Sucralose,5,1,C4,delta,3.1545975760682114e-10,0.5020172564826706
P001,S2_5,Sucralose,5,1,C4,theta,4.745164399712673e-11,0.0755137337191527
P001,S2_5,Sucralose,5,1,C4,alpha,3.250151681804385e-11,0.0517223573247523
P001,S2_5,Sucralose,5,1,C4,beta,1.2521389981963934e-10,0.19926325607368725
P001,S2_5,Sucralose,5,1,C4,gamma,1.0775747240418441e-10,0.1714833963997379
P001,S2_5,Sucralose,5,1,P3,delta,2.1413339186770815e-09,0.3293855125682812
P001,S2_5,Sucralose,5,1,P3,theta,4.386321435037519e-10,0.06747152891790298
P001,S2_5,Sucralose,5,1,P3,alpha,5.24090649849877e-10,0.08061697702883024
P001,S2_5,Sucralose,5,1,P3,beta,1.7832573300198345e-09,0.2743052471015876
P001,S2_5,Sucralose,5,1,P3,gamma,1.6136820156712882e-09,0.2482207343833979
P001,S2_5,Sucralose,5,1,P4,delta,1.9267879549629293e-09,0.49565974567527543
P001,S2_5,Sucralose,5,1,P4,theta,8.291432104109983e-10,0.21329431281845632
P001,S2_5,Sucralose,5,1,P4,alpha,2.7753148552231e-10,0.07139404477620175
P001,S2_5,Sucralose,5,1,P4,beta,5.598014938171386e-10,0.14400705865912505
P001,S2_5,Sucralose,5,1,P4,gamma,2.940556785615969e-10,0.07564483807094169
P001,S2_5,Sucralose,5,1,O1,delta,1.7990269369126161e-09,0.16514139281409926
P001,S2_5,Sucralose,5,1,O1,theta,1.3939149868814738e-09,0.12795420550683761
P001,S2_5,Sucralose,5,1,O1,alpha,9.247616085848714e-10,0.08488834543233437
P001,S2_5,Sucralose,5,1,O1,beta,3.705282547970521e-09,0.3401258247926656
P001,S2_5,Sucralose,5,1,O1,gamma,3.0708722446665417e-09,0.28189023145406344
P001,S2_5,Sucralose,5,1,O2,delta,1.655258387461959e-10,0.12737927325234336
P001,S2_5,Sucralose,5,1,O2,theta,1.5942422769025065e-10,0.12268382033778968
P001,S2_5,Sucralose,5,1,O2,alpha,9.099340204661889e-11,0.07002334808421555
P001,S2_5,Sucralose,5,1,O2,beta,4.479237610051475e-10,0.3446966563134439
P001,S2_5,Sucralose,5,1,O2,gamma,4.3560508276373953e-10,0.3352169020122076
P001,S2_5,Sucralose,5,1,F7,delta,8.266590641951013e-10,0.24881051254536896
P001,S2_5,Sucralose,5,1,F7,theta,3.0757708731712204e-10,0.09257554420829918
P001,S2_5,Sucralose,5,1,F7,alpha,3.728840604703202e-10,0.11223184771578593
P001,S2_5,Sucralose,5,1,F7,beta,1.038679688537034e-09,0.31262516419268344
P001,S2_5,Sucralose,5,1,F7,gamma,7.76644379419622e-10,0.2337569313378627
P001,S2_5,Sucralose,5,1,F8,delta,6.188631447273207e-10,0.6296730778954397
P001,S2_5,Sucralose,5,1,F8,theta,7.9265976059862e-11,0.08065054696380616
P001,S2_5,Sucralose,5,1,F8,alpha,4.52949829279905e-11,0.04608616873776822
P001,S2_5,Sucralose,5,1,F8,beta,1.2701093430005676e-10,0.12922948572471613
P001,S2_5,Sucralose,5,1,F8,gamma,1.1239742926406161e-10,0.11436072067826958
P001,S2_5,Sucralose,5,1,T7,delta,8.156736901097743e-10,0.1282350265750296
P001,S2_5,Sucralose,5,1,T7,theta,6.160257969928196e-10,0.09684765538734813
P001,S2_5,Sucralose,5,1,T7,alpha,5.496569509696015e-10,0.08641356778989721
P001,S2_5,Sucralose,5,1,T7,beta,2.481466931524993e-09,0.39012043880726305
P001,S2_5,Sucralose,5,1,T7,gamma,1.897948035027804e-09,0.298383311440462
P001,S2_5,Sucralose,5,1,T8,delta,5.18981786897597e-10,0.602007862780742
P001,S2_5,Sucralose,5,1,T8,theta,6.9733180152644e-11,0.08088900961158575
P001,S2_5,Sucralose,5,1,T8,alpha,4.472000245029003e-11,0.051874254122834425
P001,S2_5,Sucralose,5,1,T8,beta,1.3938388913119695e-10,0.16168235441082354
P001,S2_5,Sucralose,5,1,T8,gamma,8.926587311971775e-11,0.10354651907401453
P001,S2_5,Sucralose,5,1,P7,delta,1.0942354184293573e-09,0.22774362535374962
P001,S2_5,Sucralose,5,1,P7,theta,5.068432104722242e-10,0.10548946624718486
P001,S2_5,Sucralose,5,1,P7,alpha,5.449191259288897e-10,0.11341422071840351
P001,S2_5,Sucralose,5,1,P7,beta,1.0334657946441814e-09,0.21509562091236084
P001,S2_5,Sucralose,5,1,P7,gamma,1.625217225803702e-09,0.33825706676830075
P001,S2_5,Sucralose,5,1,P8,delta,3.490363949070099e-10,0.5773143356074941
P001,S2_5,Sucralose,5,1,P8,theta,4.865128090205684e-11,0.08047035300690479
P001,S2_5,Sucralose,5,1,P8,alpha,2.6163127514001113e-11,0.04327442295003017
P001,S2_5,Sucralose,5,1,P8,beta,8.79559965665301e-11,0.14548126917833218
P001,S2_5,Sucralose,5,1,P8,gamma,9.277959850587458e-11,0.15345961925723897
P001,S2_7,Sucralose,7,1,Fp1,delta,7.648410650078882e-10,0.251592028585021
P001,S2_7,Sucralose,7,1,Fp1,theta,3.1321948174165617e-10,0.10303254938713245
P001,S2_7,Sucralose,7,1,Fp1,alpha,3.2857608936048436e-10,0.10808405647764847
P001,S2_7,Sucralose,7,1,Fp1,beta,7.562352345535519e-10,0.24876116810861226
P001,S2_7,Sucralose,7,1,Fp1,gamma,8.771332889173155e-10,0.2885301974415858
P001,S2_7,Sucralose,7,1,Fp2,delta,8.169281818486672e-10,0.6830900646231866
P001,S2_7,Sucralose,7,1,Fp2,theta,1.4470859801974202e-10,0.12100085144467167
P001,S2_7,Sucralose,7,1,Fp2,alpha,4.287708185726515e-11,0.03585248895496981
P001,S2_7,Sucralose,7,1,Fp2,beta,9.397613310076402e-11,0.07857993426982765
P001,S2_7,Sucralose,7,1,Fp2,gamma,9.74404163402201e-11,0.08147666070734386
P001,S2_7,Sucralose,7,1,F3,delta,3.2291907064068075e-10,0.19082828470414778
P001,S2_7,Sucralose,7,1,F3,theta,1.6377284348284002e-10,0.09678118650888405
P001,S2_7,Sucralose,7,1,F3,alpha,1.394212375430169e-10,0.08239066078964409
P001,S2_7,Sucralose,7,1,F3,beta,5.587360510240972e-10,0.33018378879808885
P001,S2_7,Sucralose,7,1,F3,gamma,5.073479008012339e-10,0.29981607919923464
P001,S2_7,Sucralose,7,1,F4,delta,2.9517843964249366e-10,0.35040392224896194
P001,S2_7,Sucralose,7,1,F4,theta,7.854353513182414e-11,0.0932383910248446
P001,S2_7,Sucralose,7,1,F4,alpha,7.045929386233817e-11,0.08364165403868226
P001,S2_7,Sucralose,7,1,F4,beta,1.6244158901527155e-10,0.19283308766129428
P001,S2_7,Sucralose,7,1,F4,gamma,2.357719356140269e-10,0.27988294502621763
P001,S2_7,Sucralose,7,1,C3,delta,7.822950239415766e-10,0.15252333808714458
P001,S2_7,Sucralose,7,1,C3,theta,5.969706884205617e-10,0.11639082360427326
P001,S2_7,Sucralose,7,1,C3,alpha,6.357691958424841e-10,0.12395533275195307
P001,S2_7,Sucralose,7,1,C3,beta,1.4847411014226656e-09,0.2894786008521012
P001,S2_7,Sucralose,7,1,C3,gamma,1.629242498311546e-09,0.31765190470452775
P001,S2_7,Sucralose,7,1,C4,delta,4.0730854617160946e-10,0.4935069177671948
P001,S2_7,Sucralose,7,1,C4,theta,1.0290619219081178e-10,0.1246841447462512
P001,S2_7,Sucralose,7,1,C4,alpha,5.7635453233874745e-11,0.06983279665234635
P001,S2_7,Sucralose,7,1,C4,beta,1.2874410748689762e-10,0.15599011674009386
P001,S2_7,Sucralose,7,1,C4,gamma,1.2874072968281034e-10,0.1559860240941143
P001,S2_7,Sucralose,7,1,P3,delta,1.5124470401639837e-09,0.2374644297303766
P001,S2_7,Sucralose,7,1,P3,theta,6.639076602367651e-10,0.10423799957627522
P001,S2_7,Sucralose,7,1,P3,alpha,6.254163238616184e-10,0.09819459904775601
P001,S2_7,Sucralose,7,1,P3,beta,1.7499182463249947e-09,0.27474901758761167
P001,S2_7,Sucralose,7,1,P3,gamma,1.817462698325438e-09,0.28535395405798025
P001,S2_7,Sucralose,7,1,P4,delta,2.153027698458751e-09,0.5752309410334979
P001,S2_7,Sucralose,7,1,P4,theta,5.986531133049349e-10,0.1599439681921159
P001,S2_7,Sucralose,7,1,P4,alpha,2.939642631923798e-10,0.07853932388673873
P001,S2_7,Sucralose,7,1,P4,beta,4.2598950748250867e-10,0.11381290887942305
P001,S2_7,Sucralose,7,1,P4,gamma,2.7125813225177076e-10,0.07247285800822435
P001,S2_7,Sucralose,7,1,O1,delta,1.8129882926678996e-09,0.19961043529381697
P001,S2_7,Sucralose,7,1,O1,theta,8.339204959858613e-10,0.09181484176007598
P001,S2_7,Sucralose,7,1,O1,alpha,8.937020693791396e-10,0.09839680698061336
P001,S2_7,Sucralose,7,1,O1,beta,2.717217167067099e-09,0.29916624597059605
P001,S2_7,Sucralose,7,1,O1,gamma,2.8248048041870442e-09,0.31101166999489743
P001,S2_7,Sucralose,7,1,O2,delta,1.1947070370427383e-09,0.4826005531824809
P001,S2_7,Sucralose,7,1,O2,theta,3.8057586112122616e-10,0.15373318764375243
P001,S2_7,Sucralose,7,1,O2,alpha,8.773900620041469e-11,0.03544207208556562
P001,S2_7,Sucralose,7,1,O2,beta,4.041166969298454e-10,0.1632424815805648
P001,S2_7,Sucralose,7,1,O2,gamma,4.0842225159811766e-10,0.16498170550763647
P001,S2_7,Sucralose,7,1,F7,delta,4.398096821801913e-10,0.10811825219456847
P001,S2_7,Sucralose,7,1,F7,theta,4.245715137749936e-10,0.10437225886752417
P001,S2_7,Sucralose,7,1,F7,alpha,4.0877018322423546e-10,0.10048782359764154
P001,S2_7,Sucralose,7,1,F7,beta,1.6328400389161395e-09,0.40140046541448193
P001,S2_7,Sucralose,7,1,F7,gamma,1.1618664435790307e-09,0.28562119992578416
P001,S2_7,Sucralose,7,1,F8,delta,3.2044678226471406e-10,0.43280860058298243
P001,S2_7,Sucralose,7,1,F8,theta,9.140701978634359e-11,0.12345807949011409
P001,S2_7,Sucralose,7,1,F8,alpha,4.093883851176123e-11,0.055293678658726766
P001,S2_7,Sucralose,7,1,F8,beta,1.8032381091408583e-10,0.24355275375816998
P001,S2_7,Sucralose,7,1,F8,gamma,1.0727267626473509e-10,0.14488688751000692
P001,S2_7,Sucralose,7,1,T7,delta,9.499958336300152e-10,0.14569026145611308
P001,S2_7,Sucralose,7,1,T7,theta,6.236008501281378e-10,0.09563470457787941
P001,S2_7,Sucralose,7,1,T7,alpha,8.270554625306658e-10,0.12683626844381166
P001,S2_7,Sucralose,7,1,T7,beta,2.2408104911834834e-09,0.34364810326238493
P001,S2_7,Sucralose,7,1,T7,gamma,1.8791916885973026e-09,0.2881906622598114
P001,S2_7,Sucralose,7,1,T8,delta,3.2526770469305883e-10,0.4274000544519585
P001,S2_7,Sucralose,7,1,T8,theta,9.946740833615861e-11,0.13069965178125043
P001,S2_7,Sucralose,7,1,T8,alpha,6.552678878812704e-11,0.08610185607739841
P001,S2_7,Sucralose,7,1,T8,beta,1.4666866926802784e-10,0.19272186056929835
P001,S2_7,Sucralose,7,1,T8,gamma,1.241074805127709e-10,0.1630765771200943
P001,S2_7,Sucralose,7,1,P7,delta,1.0617453936826157e-09,0.28583674100376744
P001,S2_7,Sucralose,7,1,P7,theta,3.445899529348263e-10,0.09276844497333003
P001,S2_7,Sucralose,7,1,P7,alpha,3.907389384884244e-10,0.1051923986911962
P001,S2_7,Sucralose,7,1,P7,beta,9.633928507636502e-10,0.25935885797770375
P001,S2_7,Sucralose,7,1,P7,gamma,9.540497241887976e-10,0.2568435573540027
P001,S2_7,Sucralose,7,1,P8,delta,1.9436054487793703e-10,0.3307466401648301
P001,S2_7,Sucralose,7,1,P8,theta,1.103453814042251e-10,0.1877766095998277
P001,S2_7,Sucralose,7,1,P8,alpha,5.2990300967469476e-11,0.09017449512358922
P001,S2_7,Sucralose,7,1,P8,beta,1.0249976214279076e-10,0.17442558605561223
P001,S2_7,Sucralose,7,1,P8,gamma,1.2744579218720629e-10,0.21687666905614122
P001,S2_5,Sucralose,5,2,Fp1,delta,4.482284345985321e-10,0.23512948811718434
P001,S2_5,Sucralose,5,2,Fp1,theta,2.4953668291922496e-10,0.1309007371962244
P001,S2_5,Sucralose,5,2,Fp1,alpha,1.1543186656983559e-10,0.06055268609472874
P001,S2_5,Sucralose,5,2,Fp1,beta,5.54720142908809e-10,0.29099238955525814
P001,S2_5,Sucralose,5,2,Fp1,gamma,5.383875147044434e-10,0.2824246990366046
P001,S2_5,Sucralose,5,2,Fp2,delta,6.657009454705474e-10,0.6869538767443651
P001,S2_5,Sucralose,5,2,Fp2,theta,1.1120243717306466e-10,0.11475264657384843
P001,S2_5,Sucralose,5,2,Fp2,alpha,1.8771443623829862e-11,0.019370734046897542
P001,S2_5,Sucralose,5,2,Fp2,beta,7.598733236060856e-11,0.07841327686816704
P001,S2_5,Sucralose,5,2,Fp2,gamma,9.739991090339973e-11,0.10050946576672162
P001,S2_5,Sucralose,5,2,F3,delta,3.012702513993747e-10,0.25791456023965625
P001,S2_5,Sucralose,5,2,F3,theta,9.789046106357688e-11,0.08380308078742495
P001,S2_5,Sucralose,5,2,F3,alpha,9.085330690489531e-11,0.07777864089751024
P001,S2_5,Sucralose,5,2,F3,beta,3.730634091320166e-10,0.31937599102753866
P001,S2_5,Sucralose,5,2,F3,gamma,3.0502355470725743e-10,0.2611277270478698
P001,S2_5,Sucralose,5,2,F4,delta,1.3390249156928792e-10,0.285321169084369
P001,S2_5,Sucralose,5,2,F4,theta,4.929812804000588e-11,0.1050450918515361
P001,S2_5,Sucralose,5,2,F4,alpha,3.987448924830308e-11,0.08496507985499943
P001,S2_5,Sucralose,5,2,F4,beta,1.1152353795741384e-10,0.2376358039160834
P001,S2_5,Sucralose,5,2,F4,gamma,1.3470579350744265e-10,0.28703285529301165
P001,S2_5,Sucralose,5,2,C3,delta,5.135863584938232e-10,0.11853221023446237
P001,S2_5,Sucralose,5,2,C3,theta,8.39237918857176e-10,0.1936903575991453
P001,S2_5,Sucralose,5,2,C3,alpha,3.732843942641087e-10,0.08615147884362939
P001,S2_5,Sucralose,5,2,C3,beta,1.45002615285625e-09,0.33465609425428844
P001,S2_5,Sucralose,5,2,C3,gamma,1.156749523824557e-09,0.26696985906847376
P001,S2_5,Sucralose,5,2,C4,delta,1.8046642617364686e-10,0.33859354636505534
P001,S2_5,Sucralose,5,2,C4,theta,5.865854925439704e-11,0.11005596241798844
P001,S2_5,Sucralose,5,2,C4,alpha,3.785117852827932e-11,0.07101689241440992
P001,S2_5,Sucralose,5,2,C4,beta,1.296011405980002e-10,0.24315941052552995
P001,S2_5,Sucralose,5,2,C4,gamma,1.264110866804346e-10,0.2371741882770162
P001,S2_5,Sucralose,5,2,P3,delta,8.273544652153285e-10,0.13841694145871147
P001,S2_5,Sucralose,5,2,P3,theta,6.075450691158688e-10,0.10164268617738523
P001,S2_5,Sucralose,5,2,P3,alpha,7.272024409740166e-10,0.12166144250485837
P001,S2_5,Sucralose,5,2,P3,beta,1.761760932644736e-09,0.2947437526848478
P001,S2_5,Sucralose,5,2,P3,gamma,2.053400109829711e-09,0.3435351771741969
P001,S2_5,Sucralose,5,2,P4,delta,5.326849217214726e-10,0.21585326113624342
P001,S2_5,Sucralose,5,2,P4,theta,1.0490476816175585e-09,0.42509249639126356
P001,S2_5,Sucralose,5,2,P4,alpha,2.0128062747923405e-10,0.0815624360166504
P001,S2_5,Sucralose,5,2,P4,beta,4.3073705435873895e-10,0.17454219949587374
P001,S2_5,Sucralose,5,2,P4,gamma,2.5406011026219084e-10,0.10294960695996903
P001,S2_5,Sucralose,5,2,O1,delta,1.560598659303923e-09,0.19731985117967876
P001,S2_5,Sucralose,5,2,O1,theta,4.341423866231335e-10,0.05489233930104525
P001,S2_5,Sucralose,5,2,O1,alpha,5.746260811116731e-10,0.07265489569207419
P001,S2_5,Sucralose,5,2,O1,beta,2.943145056308607e-09,0.372127030257767
P001,S2_5,Sucralose,5,2,O1,gamma,2.3964673236504065e-09,0.30300588356943525
P001,S2_5,Sucralose,5,2,O2,delta,5.48811955779442e-10,0.4432464660533444
P001,S2_5,Sucralose,5,2,O2,theta,1.1171888975913906e-10,0.09022945392436456
P001,S2_5,Sucralose,5,2,O2,alpha,7.408500586825334e-11,0.05983455114786451
