subj_remove,n_subjects,n_samples,majority,iso_contam,sampling,model,K,accuracy,balanced_acc,f1_macro,recall_vua_phai,recall_others,oracle_acc,oracle_bacc,oracle_thr
0,28,119,0.7563,0.05,smote,LGBM_gpu,30,0.7227,0.5713,0.576,0.2759,0.8667,0.7647,0.587,0.81
0,28,119,0.7563,0.05,smote,SVM_RBF,1,0.4874,0.5443,0.4725,0.6552,0.4333,0.7563,0.6054,0.87
0,28,119,0.7563,0.05,smote,SVM_RBF,2,0.5126,0.4791,0.4604,0.4138,0.5444,0.7479,0.5632,0.81
0,28,119,0.7563,0.05,smote,SVM_RBF,3,0.5882,0.5174,0.5082,0.3793,0.6556,0.7395,0.6077,0.87
0,28,119,0.7563,0.05,smote,SVM_RBF,4,0.6134,0.5692,0.5489,0.4828,0.6556,0.7311,0.5854,0.89
0,28,119,0.7563,0.05,smote,SVM_RBF,5,0.5966,0.4879,0.4871,0.2759,0.7,0.7563,0.5632,0.88
0,28,119,0.7563,0.05,smote,SVM_RBF,6,0.5798,0.5002,0.494,0.3448,0.6556,0.7815,0.5682,0.88
0,28,119,0.7563,0.05,smote,SVM_RBF,7,0.605,0.5052,0.5026,0.3103,0.7,0.7815,0.5529,0.85
0,28,119,0.7563,0.05,smote,SVM_RBF,8,0.5966,0.4996,0.4968,0.3103,0.6889,0.7647,0.5663,0.86
0,28,119,0.7563,0.05,smote,SVM_RBF,9,0.6387,0.504,0.504,0.2414,0.7667,0.7563,0.5374,0.87
0,28,119,0.7563,0.05,smote,SVM_RBF,10,0.5882,0.4824,0.4815,0.2759,0.6889,0.7563,0.5234,0.86
0,28,119,0.7563,0.05,smote,SVM_RBF,11,0.6218,0.528,0.5238,0.3448,0.7111,0.7563,0.5352,0.86
0,28,119,0.7563,0.05,smote,SVM_RBF,12,0.6134,0.5341,0.5265,0.3793,0.6889,0.7647,0.5563,0.83
0,28,119,0.7563,0.05,smote,SVM_RBF,13,0.6471,0.5446,0.542,0.3448,0.7444,0.7647,0.5563,0.86
0,28,119,0.7563,0.05,smote,SVM_RBF,14,0.6639,0.5324,0.533,0.2759,0.7889,0.7563,0.558,0.88
0,28,119,0.7563,0.05,smote,SVM_RBF,15,0.6639,0.5324,0.533,0.2759,0.7889,0.7647,0.5757,0.68
0,28,119,0.7563,0.05,smote,SVM_RBF,16,0.6723,0.5262,0.5267,0.2414,0.8111,0.7647,0.5757,0.68
0,28,119,0.7563,0.05,smote,SVM_RBF,17,0.6218,0.4695,0.468,0.1724,0.7667,0.7815,0.5519,0.86
0,28,119,0.7563,0.05,smote,SVM_RBF,18,0.6303,0.4751,0.473,0.1724,0.7778,0.7647,0.5523,0.71
0,28,119,0.7563,0.05,smote,SVM_RBF,19,0.6387,0.469,0.4635,0.1379,0.8,0.7647,0.5295,0.83
0,28,119,0.7563,0.05,smote,SVM_RBF,20,0.6723,0.5262,0.5267,0.2414,0.8111,0.7815,0.5736,0.85
0,28,119,0.7563,0.05,smote,SVM_RBF,21,0.6891,0.549,0.5509,0.2759,0.8222,0.7479,0.5607,0.78
0,28,119,0.7563,0.05,smote,SVM_RBF,22,0.6975,0.5663,0.5688,0.3103,0.8222,0.7647,0.5847,0.88
0,28,119,0.7563,0.05,smote,SVM_RBF,23,0.6891,0.5724,0.5732,0.3448,0.8,0.7647,0.5791,0.84
0,28,119,0.7563,0.05,smote,SVM_RBF,24,0.6639,0.5207,0.5209,0.2414,0.8,0.7563,0.5534,0.9
0,28,119,0.7563,0.05,smote,SVM_RBF,25,0.6975,0.5546,0.5571,0.2759,0.8333,0.7647,0.554,0.9
0,28,119,0.7563,0.05,smote,SVM_RBF,26,0.6975,0.5546,0.5571,0.2759,0.8333,0.7647,0.5713,0.85
0,28,119,0.7563,0.05,smote,SVM_RBF,27,0.7143,0.5657,0.5696,0.2759,0.8556,0.7647,0.5768,0.9
0,28,119,0.7563,0.05,smote,SVM_RBF,28,0.7143,0.554,0.5564,0.2414,0.8667,0.7647,0.5596,0.83
0,28,119,0.7563,0.05,smote,SVM_RBF,29,0.7143,0.5423,0.5419,0.2069,0.8778,0.7647,0.5423,0.82
0,28,119,0.7563,0.05,smote,SVM_RBF,30,0.7227,0.5479,0.5478,0.2069,0.8889,0.7647,0.5534,0.85
0,28,119,0.7563,0.05,smote,LogReg_C1,1,0.521,0.5314,0.4885,0.5517,0.5111,0.7563,0.5454,0.76
0,28,119,0.7563,0.05,smote,LogReg_C1,2,0.5294,0.537,0.4952,0.5517,0.5222,0.7563,0.5966,0.88
0,28,119,0.7563,0.05,smote,LogReg_C1,3,0.479,0.4686,0.4411,0.4483,0.4889,0.7479,0.5387,0.79
0,28,119,0.7563,0.05,smote,LogReg_C1,4,0.4958,0.5148,0.4684,0.5517,0.4778,0.7479,0.5692,0.87
0,28,119,0.7563,0.05,smote,LogReg_C1,5,0.4958,0.5031,0.464,0.5172,0.4889,0.7479,0.5519,0.86
0,28,119,0.7563,0.05,smote,LogReg_C1,6,0.5042,0.5086,0.4706,0.5172,0.5,0.7479,0.5753,0.86
0,28,119,0.7563,0.05,smote,LogReg_C1,7,0.4958,0.5031,0.464,0.5172,0.4889,0.7395,0.5747,0.88
0,28,119,0.7563,0.05,smote,LogReg_C1,8,0.5462,0.5364,0.5032,0.5172,0.5556,0.7311,0.5475,0.87
0,28,119,0.7563,0.05,smote,LogReg_C1,9,0.5294,0.5019,0.479,0.4483,0.5556,0.7311,0.5347,0.9
0,28,119,0.7563,0.05,smote,LogReg_C1,10,0.5126,0.4791,0.4604,0.4138,0.5444,0.7311,0.5563,0.9
0,28,119,0.7563,0.05,smote,LogReg_C1,11,0.5546,0.5186,0.4979,0.4483,0.5889,0.7311,0.5513,0.9
0,28,119,0.7563,0.05,smote,LogReg_C1,12,0.5378,0.5075,0.4853,0.4483,0.5667,0.7311,0.5902,0.78
0,28,119,0.7563,0.05,smote,LogReg_C1,13,0.5546,0.5303,0.504,0.4828,0.5778,0.7227,0.5736,0.86
0,28,119,0.7563,0.05,smote,LogReg_C1,14,0.5798,0.5586,0.5293,0.5172,0.6,0.7311,0.6025,0.88
0,28,119,0.7563,0.05,smote,LogReg_C1,15,0.5798,0.5586,0.5293,0.5172,0.6,0.7227,0.6019,0.9
0,28,119,0.7563,0.05,smote,LogReg_C1,16,0.5462,0.5364,0.5032,0.5172,0.5556,0.7143,0.6086,0.9
0,28,119,0.7563,0.05,smote,LogReg_C1,17,0.5546,0.5186,0.4979,0.4483,0.5889,0.7311,0.5552,0.88
0,28,119,0.7563,0.05,smote,LogReg_C1,18,0.5462,0.513,0.4916,0.4483,0.5778,0.7479,0.5347,0.9
0,28,119,0.7563,0.05,smote,LogReg_C1,19,0.5462,0.5247,0.4977,0.4828,0.5667,0.7311,0.5598,0.88
0,28,119,0.7563,0.05,smote,LogReg_C1,20,0.6134,0.5808,0.5554,0.5172,0.6444,0.7479,0.5975,0.86
0,28,119,0.7563,0.05,smote,LogReg_C1,21,0.5966,0.558,0.5361,0.4828,0.6333,0.7479,0.5709,0.88
0,28,119,0.7563,0.05,smote,LogReg_C1,22,0.6134,0.5692,0.5489,0.4828,0.6556,0.7479,0.6019,0.89
0,28,119,0.7563,0.05,smote,LogReg_C1,23,0.5714,0.5297,0.5104,0.4483,0.6111,0.7479,0.5707,0.9
0,28,119,0.7563,0.05,smote,LogReg_C1,24,0.5462,0.513,0.4916,0.4483,0.5778,0.7059,0.5625,0.86
0,28,119,0.7563,0.05,smote,LogReg_C1,25,0.5294,0.5019,0.479,0.4483,0.5556,0.7143,0.5625,0.87
0,28,119,0.7563,0.05,smote,LogReg_C1,26,0.5294,0.5019,0.479,0.4483,0.5556,0.7143,0.5613,0.9
0,28,119,0.7563,0.05,smote,LogReg_C1,27,0.5714,0.5414,0.5168,0.4828,0.6,0.7311,0.5741,0.9
0,28,119,0.7563,0.05,smote,LogReg_C1,28,0.5714,0.5414,0.5168,0.4828,0.6,0.7143,0.5764,0.9
0,28,119,0.7563,0.05,smote,LogReg_C1,29,0.5714,0.5414,0.5168,0.4828,0.6,0.7143,0.5847,0.87
0,28,119,0.7563,0.05,smote,LogReg_C1,30,0.5798,0.5586,0.5293,0.5172,0.6,0.7143,0.5858,0.9
0,28,119,0.7563,0.05,smote,LogReg_C01,1,0.521,0.5314,0.4885,0.5517,0.5111,0.7563,0.5443,0.72
0,28,119,0.7563,0.05,smote,LogReg_C01,2,0.5378,0.5425,0.5018,0.5517,0.5333,0.7563,0.5904,0.83
0,28,119,0.7563,0.05,smote,LogReg_C01,3,0.5126,0.5025,0.472,0.4828,0.5222,0.7479,0.5387,0.73
0,28,119,0.7563,0.05,smote,LogReg_C01,4,0.5042,0.5203,0.4751,0.5517,0.4889,0.7479,0.5697,0.81
0,28,119,0.7563,0.05,smote,LogReg_C01,5,0.4958,0.5031,0.464,0.5172,0.4889,0.7479,0.5519,0.81
0,28,119,0.7563,0.05,smote,LogReg_C01,6,0.5042,0.5203,0.4751,0.5517,0.4889,0.7563,0.5791,0.9
0,28,119,0.7563,0.05,smote,LogReg_C01,7,0.5042,0.4969,0.4656,0.4828,0.5111,0.7563,0.5958,0.89
0,28,119,0.7563,0.05,smote,LogReg_C01,8,0.5462,0.5364,0.5032,0.5172,0.5556,0.7479,0.563,0.9
0,28,119,0.7563,0.05,smote,LogReg_C01,9,0.5378,0.5192,0.4913,0.4828,0.5556,0.7395,0.5613,0.89
0,28,119,0.7563,0.05,smote,LogReg_C01,10,0.5126,0.4908,0.4665,0.4483,0.5333,0.7395,0.5569,0.9
0,28,119,0.7563,0.05,smote,LogReg_C01,11,0.5462,0.513,0.4916,0.4483,0.5778,0.7395,0.573,0.9
0,28,119,0.7563,0.05,smote,LogReg_C01,12,0.5378,0.5192,0.4913,0.4828,0.5556,0.7479,0.5736,0.89
0,28,119,0.7563,0.05,smote,LogReg_C01,13,0.5546,0.5303,0.504,0.4828,0.5778,0.7395,0.5736,0.89
0,28,119,0.7563,0.05,smote,LogReg_C01,14,0.5546,0.542,0.5098,0.5172,0.5667,0.7395,0.5964,0.86
0,28,119,0.7563,0.05,smote,LogReg_C01,15,0.563,0.5475,0.5163,0.5172,0.5778,0.7479,0.613,0.9
0,28,119,0.7563,0.05,smote,LogReg_C01,16,0.5462,0.5364,0.5032,0.5172,0.5556,0.7479,0.6192,0.87
0,28,119,0.7563,0.05,smote,LogReg_C01,17,0.5378,0.5192,0.4913,0.4828,0.5556,0.7479,0.5692,0.84
0,28,119,0.7563,0.05,smote,LogReg_C01,18,0.521,0.508,0.4784,0.4828,0.5333,0.7479,0.5563,0.89
0,28,119,0.7563,0.05,smote,LogReg_C01,19,0.5378,0.5425,0.5018,0.5517,0.5333,0.7479,0.5659,0.89
0,28,119,0.7563,0.05,smote,LogReg_C01,20,0.6218,0.5864,0.562,0.5172,0.6556,0.7479,0.627,0.79
0,28,119,0.7563,0.05,smote,LogReg_C01,21,0.5966,0.5814,0.5481,0.5517,0.6111,0.7395,0.608,0.8
0,28,119,0.7563,0.05,smote,LogReg_C01,22,0.6218,0.5864,0.562,0.5172,0.6556,0.7479,0.6136,0.81
0,28,119,0.7563,0.05,smote,LogReg_C01,23,0.6134,0.5925,0.5614,0.5517,0.6333,0.7647,0.6036,0.85
0,28,119,0.7563,0.05,smote,LogReg_C01,24,0.5714,0.5414,0.5168,0.4828,0.6,0.7479,0.5841,0.83
0,28,119,0.7563,0.05,smote,LogReg_C01,25,0.5714,0.5531,0.5228,0.5172,0.5889,0.7647,0.5774,0.87
0,28,119,0.7563,0.05,smote,LogReg_C01,26,0.5798,0.5586,0.5293,0.5172,0.6,0.7647,0.5902,0.87
0,28,119,0.7563,0.05,smote,LogReg_C01,27,0.605,0.5753,0.5488,0.5172,0.6333,0.7647,0.6069,0.87
0,28,119,0.7563,0.05,smote,LogReg_C01,28,0.605,0.587,0.5547,0.5517,0.6222,0.7647,0.6013,0.89
0,28,119,0.7563,0.05,smote,LogReg_C01,29,0.5966,0.5697,0.5423,0.5172,0.6222,0.7479,0.6174,0.73
0,28,119,0.7563,0.05,smote,LogReg_C01,30,0.5714,0.5414,0.5168,0.4828,0.6,0.7647,0.6069,0.88
0,28,119,0.7563,0.1,none,XGB_gpu,1,0.5462,0.478,0.4705,0.3448,0.6111,0.7647,0.586,0.9
0,28,119,0.7563,0.1,none,XGB_gpu,2,0.6387,0.5625,0.5534,0.4138,0.7111,0.7563,0.5766,0.77
0,28,119,0.7563,0.1,none,XGB_gpu,3,0.6555,0.5385,0.538,0.3103,0.7667,0.7479,0.6193,0.9
0,28,119,0.7563,0.1,none,XGB_gpu,4,0.6807,0.5552,0.5563,0.3103,0.8,0.7563,0.6404,0.9
0,28,119,0.7563,0.1,none,XGB_gpu,5,0.6218,0.5046,0.504,0.2759,0.7333,0.7479,0.6065,0.89
0,28,119,0.7563,0.1,none,XGB_gpu,6,0.6555,0.4918,0.4884,0.1724,0.8111,0.7563,0.5743,0.89
0,28,119,0.7563,0.1,none,XGB_gpu,7,0.6218,0.4695,0.468,0.1724,0.7667,0.7563,0.5749,0.82
0,28,119,0.7563,0.1,none,XGB_gpu,8,0.6555,0.5151,0.5153,0.2414,0.7889,0.7647,0.6094,0.86
0,28,119,0.7563,0.1,none,XGB_gpu,9,0.6555,0.5151,0.5153,0.2414,0.7889,0.7563,0.5904,0.8
0,28,119,0.7563,0.1,none,XGB_gpu,10,0.6723,0.5496,0.5502,0.3103,0.7889,0.7647,0.6205,0.82
0,28,119,0.7563,0.1,none,XGB_gpu,11,0.6807,0.5552,0.5563,0.3103,0.8,0.7731,0.6042,0.79
0,28,119,0.7563,0.1,none,XGB_gpu,12,0.7143,0.5891,0.5928,0.3448,0.8333,0.7815,0.6113,0.76
0,28,119,0.7563,0.1,none,XGB_gpu,13,0.7227,0.6063,0.6098,0.3793,0.8333,0.7815,0.6176,0.75
0,28,119,0.7563,0.1,none,XGB_gpu,14,0.7227,0.583,0.5882,0.3103,0.8556,0.7815,0.6276,0.78
0,28,119,0.7563,0.1,none,XGB_gpu,15,0.7059,0.5835,0.5862,0.3448,0.8222,0.7731,0.5998,0.79
0,28,119,0.7563,0.1,none,XGB_gpu,16,0.7143,0.5657,0.5696,0.2759,0.8556,0.7647,0.6282,0.88
0,28,119,0.7563,0.1,none,XGB_gpu,17,0.7227,0.6063,0.6098,0.3793,0.8333,0.7731,0.637,0.83
0,28,119,0.7563,0.1,none,XGB_gpu,18,0.7227,0.5946,0.5995,0.3448,0.8444,0.7731,0.6404,0.85
0,28,119,0.7563,0.1,none,XGB_gpu,19,0.7059,0.5952,0.5963,0.3793,0.8111,0.7815,0.6113,0.73
0,28,119,0.7563,0.1,none,XGB_gpu,20,0.7227,0.5946,0.5995,0.3448,0.8444,0.7647,0.6203,0.86
0,28,119,0.7563,0.1,none,XGB_gpu,21,0.6891,0.5607,0.5625,0.3103,0.8111,0.7815,0.6843,0.88
0,28,119,0.7563,0.1,none,XGB_gpu,22,0.6807,0.5435,0.5449,0.2759,0.8111,0.7815,0.6559,0.8
0,28,119,0.7563,0.1,none,XGB_gpu,23,0.6975,0.5546,0.5571,0.2759,0.8333,0.7815,0.6331,0.81
0,28,119,0.7563,0.1,none,XGB_gpu,24,0.6807,0.5435,0.5449,0.2759,0.8111,0.7647,0.6153,0.71
0,28,119,0.7563,0.1,none,XGB_gpu,25,0.7059,0.5718,0.5752,0.3103,0.8333,0.7731,0.6364,0.85
0,28,119,0.7563,0.1,none,XGB_gpu,26,0.6891,0.5374,0.5383,0.2414,0.8333,0.7731,0.5902,0.83
0,28,119,0.7563,0.1,none,XGB_gpu,27,0.7143,0.5657,0.5696,0.2759,0.8556,0.7731,0.6036,0.85
0,28,119,0.7563,0.1,none,XGB_gpu,28,0.7059,0.5602,0.5633,0.2759,0.8444,0.7731,0.627,0.81
0,28,119,0.7563,0.1,none,XGB_gpu,29,0.7227,0.5713,0.576,0.2759,0.8667,0.7647,0.6115,0.76
0,28,119,0.7563,0.1,none,XGB_gpu,30,0.7059,0.5485,0.5503,0.2414,0.8556,0.7647,0.6176,0.79
0,28,119,0.7563,0.1,none,LGBM_gpu,1,0.5546,0.5186,0.4979,0.4483,0.5889,0.7563,0.6205,0.82
0,28,119,0.7563,0.1,none,LGBM_gpu,2,0.605,0.5519,0.5357,0.4483,0.6556,0.7731,0.6439,0.87
0,28,119,0.7563,0.1,none,LGBM_gpu,3,0.6471,0.568,0.5597,0.4138,0.7222,0.7479,0.6249,0.88
0,28,119,0.7563,0.1,none,LGBM_gpu,4,0.6807,0.637,0.6155,0.5517,0.7222,0.7479,0.6538,0.87
0,28,119,0.7563,0.1,none,LGBM_gpu,5,0.6555,0.5852,0.5741,0.4483,0.7222,0.7563,0.6226,0.9
0,28,119,0.7563,0.1,none,LGBM_gpu,6,0.6387,0.5391,0.5359,0.3448,0.7333,0.7479,0.6109,0.89
0,28,119,0.7563,0.1,none,LGBM_gpu,7,0.6639,0.5908,0.5807,0.4483,0.7333,0.7563,0.6075,0.88
0,28,119,0.7563,0.1,none,LGBM_gpu,8,0.6134,0.5575,0.542,0.4483,0.6667,0.7563,0.6063,0.85
0,28,119,0.7563,0.1,none,LGBM_gpu,9,0.6471,0.5797,0.5676,0.4483,0.7111,0.7563,0.6038,0.89
0,28,119,0.7563,0.1,none,LGBM_gpu,10,0.6387,0.5741,0.5612,0.4483,0.7,0.7479,0.6138,0.83
0,28,119,0.7563,0.1,none,LGBM_gpu,11,0.6975,0.613,0.6074,0.4483,0.7778,0.7647,0.6287,0.88
0,28,119,0.7563,0.1,none,LGBM_gpu,12,0.6891,0.6308,0.6157,0.5172,0.7444,0.7563,0.6425,0.7
0,28,119,0.7563,0.1,none,LGBM_gpu,13,0.7059,0.6536,0.6365,0.5517,0.7556,0.7647,0.6536,0.76
0,28,119,0.7563,0.1,none,LGBM_gpu,14,0.7059,0.6653,0.6428,0.5862,0.7444,0.7563,0.6826,0.71
0,28,119,0.7563,0.1,none,LGBM_gpu,15,0.6723,0.5964,0.5873,0.4483,0.7444,0.7563,0.6381,0.87
0,28,119,0.7563,0.1,none,LGBM_gpu,16,0.6891,0.5958,0.5922,0.4138,0.7778,0.7563,0.6448,0.87
0,28,119,0.7563,0.1,none,LGBM_gpu,17,0.6807,0.6019,0.5939,0.4483,0.7556,0.7731,0.651,0.78
0,28,119,0.7563,0.1,none,LGBM_gpu,18,0.6723,0.608,0.5949,0.4828,0.7333,0.7563,0.6621,0.85
0,28,119,0.7563,0.1,none,LGBM_gpu,19,0.6555,0.5736,0.5661,0.4138,0.7333,0.7731,0.632,0.88
0,28,119,0.7563,0.1,none,LGBM_gpu,20,0.6471,0.5446,0.542,0.3448,0.7444,0.7731,0.6215,0.88
0,28,119,0.7563,0.1,none,LGBM_gpu,21,0.6471,0.533,0.532,0.3103,0.7556,0.7563,0.6498,0.78
0,28,119,0.7563,0.1,none,LGBM_gpu,22,0.6723,0.5847,0.579,0.4138,0.7556,0.7731,0.6293,0.89
0,28,119,0.7563,0.1,none,LGBM_gpu,23,0.6387,0.5391,0.5359,0.3448,0.7333,0.7647,0.6448,0.86
0,28,119,0.7563,0.1,none,LGBM_gpu,24,0.6471,0.5213,0.5213,0.2759,0.7667,0.7731,0.6103,0.85
0,28,119,0.7563,0.1,none,LGBM_gpu,25,0.6723,0.5379,0.5389,0.2759,0.8,0.7815,0.6264,0.88
0,28,119,0.7563,0.1,none,LGBM_gpu,26,0.6807,0.5435,0.5449,0.2759,0.8111,0.7731,0.6054,0.9
0,28,119,0.7563,0.1,none,LGBM_gpu,27,0.6891,0.549,0.5509,0.2759,0.8222,0.7815,0.6036,0.88
0,28,119,0.7563,0.1,none,LGBM_gpu,28,0.6807,0.5669,0.5669,0.3448,0.7889,0.7731,0.6314,0.88
0,28,119,0.7563,0.1,none,LGBM_gpu,29,0.7059,0.6069,0.6056,0.4138,0.8,0.7731,0.6121,0.89
0,28,119,0.7563,0.1,none,LGBM_gpu,30,0.6975,0.578,0.5797,0.3448,0.8111,0.7647,0.5946,0.88
0,28,119,0.7563,0.1,none,SVM_RBF,1,0.5798,0.6287,0.557,0.7241,0.5333,0.7563,0.6527,0.63
0,28,119,0.7563,0.1,none,SVM_RBF,2,0.6303,0.6387,0.5907,0.6552,0.6222,0.7563,0.6249,0.51
0,28,119,0.7563,0.1,none,SVM_RBF,3,0.5966,0.5697,0.5423,0.5172,0.6222,0.7563,0.6193,0.46
0,28,119,0.7563,0.1,none,SVM_RBF,4,0.6471,0.5797,0.5676,0.4483,0.7111,0.7647,0.61,0.49
0,28,119,0.7563,0.1,none,SVM_RBF,5,0.6218,0.5513,0.5408,0.4138,0.6889,0.7731,0.6349,0.52
0,28,119,0.7563,0.1,none,SVM_RBF,6,0.5966,0.5347,0.5221,0.4138,0.6556,0.7899,0.5807,0.47
0,28,119,0.7563,0.1,none,SVM_RBF,7,0.5966,0.5464,0.5293,0.4483,0.6444,0.7731,0.5885,0.5
0,28,119,0.7563,0.1,none,SVM_RBF,8,0.5798,0.5236,0.5097,0.4138,0.6333,0.7563,0.5747,0.53
0,28,119,0.7563,0.1,none,SVM_RBF,9,0.5714,0.518,0.5036,0.4138,0.6222,0.7731,0.5701,0.48
0,28,119,0.7563,0.1,none,SVM_RBF,10,0.6134,0.5458,0.5345,0.4138,0.6778,0.7815,0.5693,0.42
0,28,119,0.7563,0.1,none,SVM_RBF,11,0.5966,0.5464,0.5293,0.4483,0.6444,0.7563,0.5521,0.59
0,28,119,0.7563,0.1,none,SVM_RBF,12,0.6218,0.5513,0.5408,0.4138,0.6889,0.7647,0.5663,0.48
0,28,119,0.7563,0.1,none,SVM_RBF,13,0.6218,0.5397,0.5326,0.3793,0.7,0.7563,0.5477,0.52
0,28,119,0.7563,0.1,none,SVM_RBF,14,0.605,0.5169,0.5118,0.3448,0.6889,0.7647,0.5429,0.48
0,28,119,0.7563,0.1,none,SVM_RBF,15,0.6218,0.528,0.5238,0.3448,0.7111,0.7647,0.5443,0.53
0,28,119,0.7563,0.1,none,SVM_RBF,16,0.5882,0.5057,0.5,0.3448,0.6667,0.7731,0.5352,0.53
0,28,119,0.7563,0.1,none,SVM_RBF,17,0.5714,0.4713,0.4703,0.2759,0.6667,0.7647,0.5592,0.54
0,28,119,0.7563,0.1,none,SVM_RBF,18,0.5882,0.4941,0.4911,0.3103,0.6778,0.7647,0.5753,0.54
0,28,119,0.7563,0.1,none,SVM_RBF,19,0.6387,0.5391,0.5359,0.3448,0.7333,0.7647,0.582,0.49
0,28,119,0.7563,0.1,none,SVM_RBF,20,0.6303,0.5218,0.5202,0.3103,0.7333,0.7731,0.5808,0.68
0,28,119,0.7563,0.1,none,SVM_RBF,21,0.6303,0.5218,0.5202,0.3103,0.7333,0.7731,0.5648,0.64
0,28,119,0.7563,0.1,none,SVM_RBF,22,0.6303,0.5218,0.5202,0.3103,0.7333,0.7731,0.5975,0.65
0,28,119,0.7563,0.1,none,SVM_RBF,23,0.6387,0.5274,0.5261,0.3103,0.7444,0.7731,0.5414,0.6
0,28,119,0.7563,0.1,none,SVM_RBF,24,0.6387,0.5274,0.5261,0.3103,0.7444,0.7731,0.5356,0.6
0,28,119,0.7563,0.1,none,SVM_RBF,25,0.6387,0.5274,0.5261,0.3103,0.7444,0.7731,0.5533,0.55
0,28,119,0.7563,0.1,none,SVM_RBF,26,0.6387,0.5274,0.5261,0.3103,0.7444,0.7731,0.5462,0.56
0,28,119,0.7563,0.1,none,SVM_RBF,27,0.6387,0.5274,0.5261,0.3103,0.7444,0.7731,0.5462,0.57
0,28,119,0.7563,0.1,none,SVM_RBF,28,0.6387,0.5157,0.5155,0.2759,0.7556,0.7731,0.5372,0.6
0,28,119,0.7563,0.1,none,SVM_RBF,29,0.6303,0.5102,0.5097,0.2759,0.7444,0.7731,0.5362,0.62
0,28,119,0.7563,0.1,none,SVM_RBF,30,0.6387,0.5157,0.5155,0.2759,0.7556,0.7647,0.5351,0.63
0,28,119,0.7563,0.1,none,LogReg_C1,1,0.6134,0.6159,0.5721,0.6207,0.6111,0.7563,0.6349,0.75
0,28,119,0.7563,0.1,none,LogReg_C1,2,0.5546,0.577,0.5244,0.6207,0.5333,0.7563,0.577,0.78
0,28,119,0.7563,0.1,none,LogReg_C1,3,0.5546,0.577,0.5244,0.6207,0.5333,0.7563,0.5881,0.74
0,28,119,0.7563,0.1,none,LogReg_C1,4,0.563,0.5709,0.5266,0.5862,0.5556,0.7563,0.5925,0.77
0,28,119,0.7563,0.1,none,LogReg_C1,5,0.5546,0.5653,0.5199,0.5862,0.5444,0.7563,0.5782,0.75
0,28,119,0.7563,0.1,none,LogReg_C1,6,0.5378,0.5659,0.5107,0.6207,0.5111,0.7563,0.5659,0.78
0,28,119,0.7563,0.1,none,LogReg_C1,7,0.5126,0.5142,0.4771,0.5172,0.5111,0.7647,0.5602,0.78
0,28,119,0.7563,0.1,none,LogReg_C1,8,0.4874,0.4858,0.4526,0.4828,0.4889,0.7647,0.5523,0.79
0,28,119,0.7563,0.1,none,LogReg_C1,9,0.5126,0.4908,0.4665,0.4483,0.5333,0.7647,0.5529,0.8
0,28,119,0.7563,0.1,none,LogReg_C1,10,0.5294,0.4902,0.4728,0.4138,0.5667,0.7647,0.5529,0.81
0,28,119,0.7563,0.1,none,LogReg_C1,11,0.5546,0.5186,0.4979,0.4483,0.5889,0.7647,0.5619,0.8
0,28,119,0.7563,0.1,none,LogReg_C1,12,0.563,0.5358,0.5104,0.4828,0.5889,0.7647,0.583,0.8
0,28,119,0.7563,0.1,none,LogReg_C1,13,0.5714,0.5414,0.5168,0.4828,0.6,0.7563,0.5636,0.81
0,28,119,0.7563,0.1,none,LogReg_C1,14,0.5294,0.5136,0.4848,0.4828,0.5444,0.7647,0.5941,0.9
0,28,119,0.7563,0.1,none,LogReg_C1,15,0.5294,0.5136,0.4848,0.4828,0.5444,0.7647,0.5879,0.83
0,28,119,0.7563,0.1,none,LogReg_C1,16,0.5126,0.4908,0.4665,0.4483,0.5333,0.7563,0.578,0.86
0,28,119,0.7563,0.1,none,LogReg_C1,17,0.5714,0.5297,0.5104,0.4483,0.6111,0.7563,0.559,0.86
0,28,119,0.7563,0.1,none,LogReg_C1,18,0.5462,0.513,0.4916,0.4483,0.5778,0.7647,0.5874,0.82
0,28,119,0.7563,0.1,none,LogReg_C1,19,0.5546,0.5186,0.4979,0.4483,0.5889,0.7647,0.5757,0.87
0,28,119,0.7563,0.1,none,LogReg_C1,20,0.563,0.5241,0.5042,0.4483,0.6,0.7731,0.5701,0.9
0,28,119,0.7563,0.1,none,LogReg_C1,21,0.5798,0.5469,0.5232,0.4828,0.6111,0.7647,0.5757,0.88
0,28,119,0.7563,0.1,none,LogReg_C1,22,0.5462,0.513,0.4916,0.4483,0.5778,0.7731,0.5695,0.89
0,28,119,0.7563,0.1,none,LogReg_C1,23,0.5378,0.4958,0.4789,0.4138,0.5778,0.7731,0.5695,0.9
0,28,119,0.7563,0.1,none,LogReg_C1,24,0.5462,0.5013,0.4851,0.4138,0.5889,0.7563,0.5701,0.86
0,28,119,0.7563,0.1,none,LogReg_C1,25,0.5462,0.5013,0.4851,0.4138,0.5889,0.7479,0.5669,0.9
0,28,119,0.7563,0.1,none,LogReg_C1,26,0.5378,0.4958,0.4789,0.4138,0.5778,0.7395,0.578,0.9
0,28,119,0.7563,0.1,none,LogReg_C1,27,0.5294,0.5019,0.479,0.4483,0.5556,0.7395,0.5607,0.9
0,28,119,0.7563,0.1,none,LogReg_C1,28,0.521,0.4847,0.4666,0.4138,0.5556,0.7143,0.5674,0.9
0,28,119,0.7563,0.1,none,LogReg_C1,29,0.5546,0.5069,0.4912,0.4138,0.6,0.7059,0.5613,0.88
